date,ticker,fh_high,fh_low,fh_range,day_high,day_low,day_range,width_ratio,width_class,broke_high,broke_low,breakout
2026-02-17,BIDU,139.8800,136.8000,3.0800,139.8800,136.5650,3.3150,0.9291,Wide,0,1,Single
2026-02-18,BIDU,139.8000,137.5200,2.2800,139.8000,137.5100,2.2900,0.9956,Wide,0,1,Single
2026-02-19,BIDU,138.6700,136.5700,2.1000,138.8000,135.6700,3.1300,0.6709,Wide,1,1,Double
2026-02-20,BIDU,137.2600,131.9318,5.3282,137.2600,131.8800,5.3800,0.9904,Wide,0,1,Single
2026-02-23,BIDU,136.5646,135.2001,1.3645,136.6600,133.6450,3.0150,0.4526,Medium,1,1,Double
2026-02-24,BIDU,134.0100,130.5200,3.4900,134.0100,130.5200,3.4900,1.0000,Wide,0,0,None
2026-02-25,BIDU,133.7700,132.1400,1.6300,133.7700,131.2300,2.5400,0.6417,Wide,0,1,Single
2026-02-26,BIDU,132.2100,123.5000,8.7100,132.2100,123.1300,9.0800,0.9593,Wide,0,1,Single
2026-02-27,BIDU,125.3900,124.2601,1.1299,127.2000,124.2601,2.9399,0.3843,Medium,1,0,Single
2026-03-02,BIDU,123.5000,119.2200,4.2800,123.7000,119.2200,4.4800,0.9554,Wide,1,0,Single
2026-03-03,BIDU,123.7800,115.6000,8.1800,123.7800,115.6000,8.1800,1.0000,Wide,0,0,None
2026-03-04,BIDU,119.9100,118.4207,1.4893,121.0000,116.1600,4.8400,0.3077,Medium,1,1,Double
2026-03-05,BIDU,120.0000,119.4100,0.5900,120.6000,117.7700,2.8300,0.2085,Narrow,1,1,Double
2026-03-10,BIDU,123.3800,123.1300,0.2500,124.6500,122.0700,2.5800,0.0969,Narrow,1,1,Double
2026-03-11,BIDU,126.4900,126.1500,0.3400,126.4900,123.6100,2.8800,0.1181,Narrow,0,1,Single
2025-02-03,C,77.1106,74.9562,2.1544,79.3800,74.9562,4.4238,0.4870,Medium,1,0,Single
2025-02-04,C,78.2219,77.5395,0.6824,78.2219,76.7986,1.4233,0.4794,Medium,0,1,Single
2025-02-05,C,77.2276,76.2430,0.9846,77.2958,76.2200,1.0758,0.9152,Wide,1,1,Double
2025-02-06,C,79.1675,77.9197,1.2478,80.2057,77.4600,2.7457,0.4545,Medium,1,1,Double
2025-02-07,C,80.8248,79.9669,0.8579,80.8248,79.5379,1.2869,0.6666,Wide,0,1,Single
2025-02-10,C,79.7622,78.3389,1.4233,80.4200,78.0562,2.3638,0.6021,Wide,1,1,Double
2025-02-11,C,78.9677,78.2024,0.7653,79.3917,78.2024,1.1893,0.6435,Wide,1,0,Single
2025-02-12,C,78.5339,77.9977,0.5362,79.3400,77.7400,1.6000,0.3351,Medium,1,1,Double
2025-02-13,C,79.5087,78.7434,0.7653,80.0351,78.5200,1.5151,0.5051,Medium,1,1,Double
2025-02-14,C,81.5949,80.1619,1.4330,82.3309,79.6400,2.6909,0.5325,Medium,1,1,Double
2025-02-18,C,82.0092,81.4487,0.5605,82.5649,80.3800,2.1849,0.2565,Narrow,1,1,Double
2025-02-19,C,82.1116,81.7411,0.3705,82.6000,81.3512,1.2488,0.2967,Narrow,1,1,Double
2025-02-20,C,81.9458,80.0156,1.9302,81.9700,78.9043,3.0657,0.6296,Wide,1,1,Double
2025-02-21,C,79.8499,79.2455,0.6044,79.8499,77.6760,2.1739,0.2780,Narrow,0,1,Single
2025-02-24,C,78.6606,75.1316,3.5290,78.6606,75.1316,3.5290,1.0000,Wide,0,0,None
2025-02-25,C,77.5688,74.9757,2.5931,82.5000,74.6735,7.8265,0.3313,Medium,1,1,Double
2025-02-26,C,78.0757,76.4964,1.5793,78.0757,76.1700,1.9057,0.8287,Wide,0,1,Single
2025-02-27,C,78.3194,77.1008,1.2186,78.3486,76.8200,1.5286,0.7972,Wide,1,1,Double
2025-02-28,C,77.4128,76.2820,1.1308,77.6800,75.6580,2.0220,0.5592,Medium,1,1,Double
2025-03-03,C,78.4071,77.2471,1.1600,78.4900,74.4785,4.0115,0.2892,Narrow,1,1,Double
2025-03-04,C,72.9733,68.8536,4.1197,75.5500,68.8536,6.6964,0.6152,Wide,1,0,Single
2025-03-05,C,71.4175,70.0254,1.3921,72.6800,69.0200,3.6600,0.3804,Medium,1,1,Double
2025-03-06,C,70.2476,68.9218,1.3258,71.3600,68.7854,2.5746,0.5150,Medium,1,1,Double
2025-03-07,C,68.7828,67.5571,1.2257,69.7000,66.4116,3.2884,0.3727,Medium,1,1,Double
2025-03-10,C,67.0014,65.5294,1.4720,69.1900,64.6812,4.5088,0.3265,Medium,1,1,Double
2025-03-11,C,66.4847,64.8665,1.6182,66.4847,63.8600,2.6247,0.6165,Wide,0,1,Single
2025-03-12,C,67.3717,65.7341,1.6376,67.3717,65.6074,1.7643,0.9282,Wide,0,1,Single
2025-03-13,C,67.4011,66.2069,1.1942,67.4011,65.0517,2.3494,0.5083,Medium,0,1,Single
2025-03-14,C,66.7577,65.8803,0.8774,67.2646,65.5400,1.7246,0.5088,Medium,1,1,Double
2025-03-17,C,67.9080,66.9526,0.9554,68.5894,66.4200,2.1694,0.4404,Medium,1,1,Double
2025-03-18,C,68.7171,67.8398,0.8773,68.7300,65.9200,2.8100,0.3122,Medium,1,1,Double
2025-03-19,C,68.8244,67.9177,0.9067,70.3207,67.9177,2.4030,0.3773,Medium,1,0,Single
2025-03-20,C,70.8618,68.7610,2.1008,71.0909,68.7610,2.3299,0.9017,Wide,1,0,Single
2025-03-21,C,69.9552,68.9852,0.9700,70.4280,68.9852,1.4428,0.6723,Wide,1,0,Single
2025-03-24,C,72.0901,70.8423,1.2478,72.1923,70.1700,2.0223,0.6170,Wide,1,1,Double
2025-03-25,C,72.9187,71.8659,1.0528,72.9187,70.7200,2.1987,0.4788,Medium,0,1,Single
2025-03-26,C,73.1722,72.6019,0.5703,73.1722,68.0400,5.1322,0.1111,Narrow,0,1,Single
2025-03-27,C,71.1542,69.9564,1.1978,71.7600,69.9564,1.8036,0.6641,Wide,1,0,Single
2025-03-28,C,70.3841,68.5855,1.7986,70.3841,67.9275,2.4566,0.7322,Wide,0,1,Single
2025-03-31,C,67.7910,66.6894,1.1016,68.7872,66.6894,2.0978,0.5251,Medium,1,0,Single
2025-04-01,C,68.8731,67.5376,1.3355,69.5100,67.5376,1.9724,0.6771,Wide,1,0,Single
2025-04-02,C,69.3118,67.8495,1.4623,70.2800,67.7300,2.5500,0.5735,Medium,1,1,Double
2025-04-03,C,65.1199,62.7414,2.3785,79.3500,62.0979,17.2521,0.1379,Narrow,1,1,Double
2025-04-04,C,58.9004,55.7906,3.1098,61.8100,54.8889,6.9211,0.4493,Medium,1,1,Double
2025-04-07,C,59.7875,54.1139,5.6736,59.7875,52.6400,7.1475,0.7938,Wide,0,1,Single
2025-04-08,C,61.0841,59.1831,1.9010,61.0841,57.3700,3.7141,0.5118,Medium,0,1,Single
2025-04-09,C,57.0092,55.3227,1.6865,61.4058,54.8645,6.5413,0.2578,Narrow,1,1,Double
2025-04-10,C,60.9281,58.9784,1.9497,79.0000,58.9784,20.0216,0.0974,Narrow,1,0,Single
2025-04-11,C,60.6844,58.5689,2.1155,61.3300,58.4422,2.8878,0.7326,Wide,1,1,Double
2025-04-14,C,62.8095,61.1230,1.6865,62.8095,60.0900,2.7195,0.6202,Wide,0,1,Single
2025-04-15,C,63.9794,62.2345,1.7449,79.0000,61.4400,17.5600,0.0994,Narrow,1,1,Double
2025-04-16,C,62.2149,60.6649,1.5500,62.7800,60.0653,2.7147,0.5710,Medium,1,1,Double
2025-04-17,C,61.3863,60.2847,1.1016,62.1369,60.2847,1.8522,0.5948,Medium,1,0,Single
2025-04-21,C,61.5520,60.8257,0.7263,61.6800,60.4699,1.2101,0.6002,Wide,1,1,Double
2025-04-22,C,62.9753,61.9127,1.0626,63.2385,61.1100,2.1285,0.4992,Medium,1,1,Double
2025-04-23,C,67.0891,64.7592,2.3299,67.0891,62.9300,4.1591,0.5602,Medium,0,1,Single
2025-04-24,C,65.5976,64.1256,1.4720,66.6212,64.0200,2.6012,0.5659,Medium,1,1,Double
2025-04-25,C,66.7091,66.0558,0.6533,66.9673,65.8000,1.1673,0.5597,Medium,1,1,Double
2025-04-28,C,67.6545,66.8844,0.7701,67.6545,66.1240,1.5305,0.5032,Medium,0,1,Single
2025-04-29,C,67.0501,66.2605,0.7896,67.3231,66.2605,1.0626,0.7431,Wide,1,0,Single
2025-04-30,C,65.9760,65.0419,0.9341,67.3100,65.0419,2.2681,0.4118,Medium,1,0,Single
2025-05-01,C,67.0940,66.1825,0.9115,67.0940,66.1825,0.9115,1.0000,Wide,0,0,None
2025-05-02,C,68.5027,67.6155,0.8872,69.0474,66.4300,2.6174,0.3390,Medium,1,1,Double
2025-05-05,C,69.3829,68.0367,1.3462,69.6875,67.9300,1.7575,0.7660,Wide,1,1,Double
2025-05-06,C,69.0191,67.9679,1.0512,69.2700,67.9679,1.3021,0.8073,Wide,1,0,Single
2025-05-07,C,69.0757,68.4396,0.6361,69.4615,68.2600,1.2015,0.5294,Medium,1,1,Double
2025-05-08,C,70.3753,69.7170,0.6583,70.9846,69.0300,1.9546,0.3368,Medium,1,1,Double
2025-05-09,C,71.0042,70.3459,0.6583,71.0042,70.0100,0.9942,0.6621,Wide,0,1,Single
2025-05-12,C,74.3304,72.9989,1.3315,74.3304,70.2100,4.1204,0.3231,Medium,0,1,Single
2025-05-13,C,74.6055,73.7261,0.8794,74.9445,73.1100,1.8345,0.4794,Medium,1,1,Double
2025-05-14,C,74.5417,74.0651,0.4766,74.6800,73.6622,1.0178,0.4683,Medium,1,1,Double
2025-05-15,C,74.0897,73.1955,0.8942,74.7578,73.0700,1.6878,0.5298,Medium,1,1,Double
2025-05-16,C,74.3746,73.9865,0.3881,74.7900,73.8145,0.9755,0.3978,Medium,1,1,Double
2025-05-19,C,74.9151,73.4903,1.4248,74.9347,72.5900,2.3447,0.6077,Wide,1,1,Double
2025-05-20,C,74.6792,74.3650,0.3142,74.8800,74.2000,0.6800,0.4621,Medium,1,1,Double
2025-05-21,C,74.1093,73.5934,0.5159,74.5800,71.9279,2.6521,0.1945,Narrow,1,1,Double
2025-05-22,C,72.1441,71.6478,0.4963,72.7100,71.2400,1.4700,0.3376,Medium,1,1,Double
2025-05-23,C,71.6134,70.4048,1.2086,72.6400,69.7700,2.8700,0.4211,Medium,1,1,Double
2025-05-27,C,73.3576,72.2079,1.1497,74.1830,71.8200,2.3630,0.4865,Medium,1,1,Double
2025-05-28,C,74.4336,73.8440,0.5896,74.4400,73.5700,0.8700,0.6777,Wide,1,1,Double
2025-05-29,C,74.4090,73.3920,1.0170,75.3500,73.3920,1.9580,0.5194,Medium,1,0,Single
2025-05-30,C,74.0700,73.2053,0.8647,74.2200,73.1856,1.0344,0.8359,Wide,1,1,Double
2025-06-02,C,73.9914,73.0088,0.9826,74.5515,73.0088,1.5427,0.6369,Wide,1,0,Single
2025-06-03,C,74.8070,74.1290,0.6780,75.3671,73.9200,1.4471,0.4685,Medium,1,1,Double
2025-06-04,C,76.2318,75.0231,1.2087,76.2318,74.9700,1.2618,0.9579,Wide,0,1,Single
2025-06-05,C,75.3965,74.3451,1.0514,75.9222,74.3451,1.5771,0.6667,Wide,1,0,Single
2025-06-06,C,77.0473,76.1335,0.9138,77.0473,74.9700,2.0773,0.4399,Medium,0,1,Single
2025-06-09,C,77.5337,76.7526,0.7811,77.5337,76.7526,0.7811,1.0000,Wide,0,0,None
2025-06-10,C,76.9589,76.1728,0.7861,77.7700,76.1728,1.5972,0.4922,Medium,1,0,Single
2025-06-11,C,77.3225,76.5069,0.8156,77.5436,76.4500,1.0936,0.7458,Wide,1,1,Double
2025-06-12,C,76.8459,75.9959,0.8500,77.0200,75.9600,1.0600,0.8019,Wide,1,1,Double
2025-06-13,C,75.8878,74.8070,1.0808,76.8700,74.7873,2.0827,0.5189,Medium,1,1,Double
2025-06-16,C,76.7624,75.6127,1.1497,76.8901,75.0300,1.8601,0.6181,Wide,1,1,Double
2025-06-17,C,76.6248,76.0156,0.6092,76.7900,75.8092,0.9808,0.6211,Wide,1,1,Double
2025-06-18,C,77.5534,75.9174,1.6360,77.5976,75.8000,1.7976,0.9101,Wide,1,1,Double
2025-06-20,C,77.8875,77.1456,0.7419,77.8875,76.0800,1.8075,0.4105,Medium,0,1,Single
2025-06-23,C,77.5878,76.6248,0.9630,77.8040,76.1728,1.6312,0.5904,Medium,1,1,Double
2025-06-24,C,79.7790,78.4869,1.2921,79.9854,77.9800,2.0054,0.6443,Wide,1,1,Double
2025-06-25,C,80.1819,79.6660,0.5159,81.1154,79.6200,1.4954,0.3450,Medium,1,1,Double
2025-06-26,C,82.6728,81.2333,1.4395,83.2575,80.9800,2.2775,0.6321,Wide,1,1,Double
2025-06-27,C,83.0217,82.3633,0.6584,83.4600,82.3633,1.0967,0.6003,Wide,1,0,Single
2025-06-30,C,83.8667,83.1396,0.7271,83.9552,82.8900,1.0652,0.6826,Wide,1,1,Double
2025-07-01,C,83.9159,83.4737,0.4422,84.9525,83.0400,1.9125,0.2312,Narrow,1,1,Double
2025-07-02,C,85.0754,83.9748,1.1006,85.4193,83.9748,1.4445,0.7619,Wide,1,0,Single
2025-07-03,C,86.7016,85.3407,1.3609,87.2568,85.2400,2.0168,0.6748,Wide,1,1,Double
2025-07-07,C,87.2863,86.5984,0.6879,87.7300,85.7239,2.0061,0.3429,Medium,1,1,Double
2025-07-08,C,86.2643,84.3974,1.8669,86.6200,83.9945,2.6255,0.7111,Wide,1,1,Double
2025-07-09,C,85.1343,84.5054,0.6289,85.1343,83.8200,1.3143,0.4785,Medium,0,1,Single
2025-07-10,C,85.0901,84.2696,0.8205,85.4733,84.0100,1.4633,0.5607,Medium,1,1,Double
2025-07-11,C,84.8297,84.1271,0.7026,86.4700,84.1271,2.3429,0.2999,Narrow,1,0,Single
2025-07-14,C,85.3161,84.7216,0.5945,85.8762,84.1400,1.7362,0.3424,Medium,1,1,Double
2025-07-15,C,89.0845,86.5926,2.4919,89.0845,85.4900,3.5945,0.6933,Wide,0,1,Single
2025-07-16,C,90.0278,88.1706,1.8572,90.0278,87.0504,2.9774,0.6238,Wide,0,1,Single
2025-07-17,C,89.6789,88.3180,1.3609,91.1480,88.2300,2.9180,0.4664,Medium,1,1,Double
2025-07-18,C,92.1699,91.1283,1.0416,92.1699,91.1283,1.0416,1.0000,Wide,0,0,None
2025-07-21,C,92.3615,91.6196,0.7419,92.7900,91.3592,1.4308,0.5185,Medium,1,1,Double
2025-07-22,C,92.1306,91.1087,1.0219,92.8332,90.7500,2.0832,0.4905,Medium,1,1,Double
2025-07-23,C,93.6045,92.8332,0.7713,93.9140,92.3700,1.5440,0.4995,Medium,1,1,Double
2025-07-24,C,95.0195,94.2334,0.7861,95.1669,93.8600,1.3069,0.6015,Wide,1,1,Double
2025-07-25,C,93.8207,92.7840,1.0367,94.2874,92.7840,1.5034,0.6896,Wide,1,0,Single
2025-07-28,C,94.5282,93.8305,0.6977,95.1400,93.5505,1.5895,0.4389,Medium,1,1,Double
2025-07-29,C,94.4397,93.9190,0.5207,94.4397,92.9131,1.5266,0.3411,Medium,0,1,Single
2025-07-30,C,93.8010,93.0985,0.7025,94.3218,92.8400,1.4818,0.4741,Medium,1,1,Double
2025-07-31,C,94.4790,93.5210,0.9580,94.4790,92.7005,1.7785,0.5387,Medium,0,1,Single
2025-08-01,C,90.2538,86.4117,3.8421,92.0700,86.4117,5.6583,0.6790,Wide,1,0,Single
2025-08-04,C,91.8012,90.5231,1.2781,91.8012,90.0000,1.8012,0.7096,Wide,0,1,Single
2025-08-05,C,91.7023,89.7836,1.9187,91.8300,88.6957,3.1343,0.6122,Wide,1,1,Double
2025-08-06,C,91.6133,90.6045,1.0088,91.6133,89.5500,2.0633,0.4889,Medium,0,1,Single
2025-08-07,C,92.2265,91.1880,1.0385,92.3700,90.1693,2.2007,0.4719,Medium,1,1,Double
2025-08-08,C,91.5391,90.3375,1.2016,92.2611,90.2300,2.0311,0.5916,Medium,1,1,Double
2025-08-11,C,92.1425,91.3205,0.8220,92.2500,91.0545,1.1955,0.6876,Wide,1,1,Double
2025-08-12,C,93.8337,91.9913,1.8424,94.3133,90.2000,4.1133,0.4479,Medium,1,1,Double
2025-08-13,C,95.1441,94.3826,0.7615,95.2400,93.5419,1.6981,0.4484,Medium,1,1,Double
2025-08-14,C,94.1452,93.1958,0.9494,94.2800,92.4700,1.8100,0.5245,Medium,1,1,Double
2025-08-15,C,94.4518,92.8842,1.5676,95.0000,92.8341,2.1659,0.7238,Wide,1,1,Double
2025-08-18,C,93.2155,92.3056,0.9099,93.3233,92.1400,1.1833,0.7690,Wide,1,1,Double
2025-08-19,C,93.1315,92.4540,0.6775,93.9100,92.4045,1.5055,0.4500,Medium,1,1,Double
2025-08-20,C,92.7210,89.6847,3.0363,93.0400,89.6847,3.3553,0.9049,Wide,1,0,Single
2025-08-21,C,91.8408,90.4562,1.3846,92.3600,90.4562,1.9038,0.7273,Wide,1,0,Single
2025-08-22,C,93.3342,91.8210,1.5132,94.5705,91.5700,3.0005,0.5043,Medium,1,1,Double
2025-08-25,C,94.4024,93.8386,0.5638,94.4900,93.7500,0.7400,0.7619,Wide,1,1,Double
2025-08-26,C,93.8683,92.9979,0.8704,94.2738,92.9979,1.2759,0.6822,Wide,1,0,Single
2025-08-27,C,95.1689,94.0463,1.1226,96.3310,94.0463,2.2847,0.4914,Medium,1,0,Single
2025-08-28,C,96.4200,95.9057,0.5143,96.4200,95.4903,0.9297,0.5532,Medium,0,1,Single
2025-08-29,C,95.9205,95.0254,0.8951,96.1000,94.9908,1.1092,0.8070,Wide,1,1,Double
2025-09-02,C,93.9771,91.9397,2.0374,96.4000,91.9397,4.4603,0.4568,Medium,1,0,Single
2025-09-03,C,94.1947,93.5320,0.6627,94.1947,92.3749,1.8198,0.3642,Medium,0,1,Single
2025-09-04,C,95.5694,94.2540,1.3154,96.0365,93.8100,2.2265,0.5908,Medium,1,1,Double
2025-09-05,C,96.9046,93.6853,3.2193,96.9046,93.1166,3.7880,0.8499,Wide,0,1,Single
2025-09-08,C,94.8375,93.6804,1.1571,94.8375,93.6013,1.2362,0.9360,Wide,0,1,Single
2025-09-09,C,95.9452,94.4024,1.5428,97.0627,94.4024,2.6603,0.5799,Medium,1,0,Single
2025-09-10,C,97.3002,96.1628,1.1374,97.3002,95.6800,1.6202,0.7020,Wide,0,1,Single
2025-09-11,C,97.3398,95.8266,1.5132,97.7056,95.6900,2.0156,0.7507,Wide,1,1,Double
2025-09-12,C,98.1989,97.3595,0.8394,98.7700,97.0700,1.7000,0.4938,Medium,1,1,Double
2025-09-15,C,99.0706,98.3041,0.7665,99.0706,98.3041,0.7665,1.0000,Wide,0,0,None
2025-09-16,C,99.1101,98.3980,0.7121,99.6896,98.1705,1.5191,0.4688,Medium,1,1,Double
2025-09-17,C,100.8805,99.3079,1.5726,100.9003,99.2200,1.6803,0.9359,Wide,1,1,Double
2025-09-18,C,101.5728,100.5689,1.0039,101.8700,100.5689,1.3011,0.7716,Wide,1,0,Single
2025-09-19,C,101.6123,100.7816,0.8307,101.9783,100.7519,1.2264,0.6773,Wide,1,1,Double
2025-09-22,C,101.5036,100.5838,0.9198,102.4679,100.5838,1.8841,0.4882,Medium,1,0,Single
2025-09-23,C,104.2827,102.2552,2.0275,104.4311,101.2860,3.1451,0.6447,Wide,1,1,Double
2025-09-24,C,102.9277,102.2453,0.6824,102.9277,100.7064,2.2213,0.3072,Medium,0,1,Single
2025-09-25,C,101.0783,99.0458,2.0325,101.8600,99.0458,2.8142,0.7222,Wide,1,0,Single
2025-09-26,C,103.1701,101.3849,1.7852,103.1701,100.8100,2.3601,0.7564,Wide,0,1,Single
2025-09-29,C,103.2442,102.1464,1.0978,103.3100,101.7508,1.5592,0.7041,Wide,1,1,Double
2025-09-30,C,102.4827,100.8409,1.6418,102.4827,98.1903,4.2924,0.3825,Medium,0,1,Single
2025-10-01,C,100.0299,98.2002,1.8297,100.3900,97.6365,2.7535,0.6645,Wide,1,1,Double
2025-10-02,C,98.3535,96.3606,1.9929,98.3535,95.7969,2.5566,0.7795,Wide,0,1,Single
2025-10-03,C,97.2458,96.2716,0.9742,97.4980,96.2400,1.2580,0.7744,Wide,1,1,Double
2025-10-06,C,98.9618,95.9749,2.9869,98.9618,95.9749,2.9869,1.0000,Wide,0,0,None
2025-10-07,C,97.7700,96.5980,1.1720,97.7700,95.7277,2.0423,0.5739,Medium,0,1,Single
2025-10-08,C,97.1123,95.7375,1.3748,97.3800,95.5546,1.8254,0.7531,Wide,1,1,Double
2025-10-09,C,96.2317,94.6037,1.6280,96.2317,94.4123,1.8194,0.8948,Wide,0,1,Single
2025-10-10,C,96.1628,95.1342,1.0286,96.8255,92.9238,3.9017,0.2636,Narrow,1,1,Double
2025-10-13,C,95.5988,94.3628,1.2360,95.5988,93.6000,1.9988,0.6184,Wide,0,1,Single
2025-10-14,C,96.4694,93.9949,2.4745,98.8530,93.8200,5.0330,0.4917,Medium,1,1,Double
2025-10-15,C,101.0317,98.7442,2.2875,101.0317,98.4969,2.5348,0.9024,Wide,0,1,Single
2025-10-16,C,99.5947,97.6068,1.9879,99.5947,96.2419,3.3528,0.5929,Medium,0,1,Single
2025-10-17,C,95.9749,94.2293,1.7456,96.6672,92.8900,3.7772,0.4621,Medium,1,1,Double
2025-10-20,C,97.8541,96.0540,1.8001,98.4425,96.0000,2.4425,0.7370,Wide,1,1,Double
2025-10-21,C,98.3090,97.2112,1.0978,98.4100,96.8947,1.5153,0.7245,Wide,1,1,Double
2025-10-22,C,97.3991,95.3518,2.0473,98.1600,94.1551,4.0049,0.5112,Medium,1,1,Double
2025-10-23,C,96.4200,95.2430,1.1770,96.4594,95.0000,1.4594,0.8065,Wide,1,1,Double
2025-10-24,C,97.8788,96.2815,1.5973,98.4178,95.6300,2.7878,0.5730,Medium,1,1,Double
2025-10-27,C,99.6343,98.0123,1.6220,99.9409,97.7000,2.2409,0.7238,Wide,1,1,Double
2025-10-28,C,100.3860,99.4167,0.9693,100.6800,99.2041,1.4759,0.6568,Wide,1,1,Double
2025-10-29,C,100.8211,99.4464,1.3747,100.8211,98.1112,2.7099,0.5073,Medium,0,1,Single
2025-10-30,C,99.4365,97.2260,2.2105,100.1931,97.2260,2.9671,0.7450,Wide,1,0,Single
2025-10-31,C,99.6541,98.6205,1.0336,100.5400,98.4200,2.1200,0.4875,Medium,1,1,Double
2025-11-03,C,100.5509,99.0338,1.5171,100.9800,98.5413,2.4387,0.6221,Wide,1,1,Double
2025-11-04,C,102.0232,98.1782,3.8450,102.0232,98.1782,3.8450,1.0000,Wide,0,0,None
2025-11-05,C,100.7300,98.5035,2.2265,101.7040,98.5035,3.2005,0.6957,Wide,1,0,Single
2025-11-06,C,101.8144,100.2027,1.6117,101.8144,99.4566,2.3578,0.6836,Wide,0,1,Single
2025-11-07,C,99.6456,97.9046,1.7410,100.8900,96.9198,3.9702,0.4385,Medium,1,1,Double
2025-11-10,C,102.3714,100.2525,2.1189,102.3714,99.9242,2.4472,0.8658,Wide,0,1,Single
2025-11-11,C,101.5657,99.8048,1.7609,101.5657,99.7948,1.7709,0.9944,Wide,0,1,Single
2025-11-12,C,103.3266,100.6604,2.6662,103.3266,100.2400,3.0866,0.8638,Wide,0,1,Single
2025-11-13,C,103.0380,101.8045,1.2335,103.0380,100.2177,2.8203,0.4374,Medium,0,1,Single
2025-11-14,C,99.4218,97.6431,1.7787,101.0235,97.6431,3.3804,0.5262,Medium,1,0,Single
2025-11-17,C,99.7650,98.8996,0.8654,100.6400,97.0490,3.5910,0.2410,Narrow,1,1,Double
2025-11-18,C,97.4839,95.8850,1.5989,99.0586,95.8850,3.1736,0.5038,Medium,1,0,Single
2025-11-19,C,100.0685,97.5862,2.4823,100.0685,97.0200,3.0485,0.8143,Wide,0,1,Single
2025-11-20,C,102.3317,100.4962,1.8355,102.3400,97.3574,4.9826,0.3684,Medium,1,1,Double
2025-11-21,C,97.7454,95.5816,2.1638,98.7701,95.3379,3.4322,0.6304,Wide,1,1,Double
2025-11-24,C,99.7451,98.0936,1.6515,100.0834,98.0900,1.9934,0.8285,Wide,1,1,Double
2025-11-25,C,101.2274,99.0188,2.2086,101.2274,98.3400,2.8874,0.7649,Wide,0,1,Single
2025-11-26,C,102.1726,100.9389,1.2337,102.7695,100.6500,2.1195,0.5821,Medium,1,1,Double
2025-11-28,C,103.2271,101.9835,1.2436,103.7445,101.9400,1.8045,0.6892,Wide,1,1,Double
2025-12-01,C,103.8141,102.4213,1.3928,103.8141,101.5300,2.2841,0.6098,Wide,0,1,Single
2025-12-02,C,103.4808,102.4810,0.9998,103.6151,101.9200,1.6951,0.5898,Medium,1,1,Double
2025-12-03,C,104.1822,102.5705,1.6117,106.4405,102.5705,3.8700,0.4165,Medium,1,0,Single
2025-12-04,C,107.8035,106.0824,1.7211,108.1517,105.8500,2.3017,0.7478,Wide,1,1,Double
2025-12-05,C,108.4601,106.9579,1.5022,108.4601,106.9579,1.5022,1.0000,Wide,0,0,None
2025-12-08,C,109.6838,108.1915,1.4923,109.6838,107.1876,2.4962,0.5978,Medium,0,1,Single
2025-12-09,C,109.1068,107.7140,1.3928,109.2112,106.7241,2.4871,0.5600,Medium,1,1,Double
2025-12-10,C,110.1086,108.6989,1.4097,110.7881,108.5600,2.2281,0.6327,Wide,1,1,Double
2025-12-11,C,111.6337,110.5493,1.0844,111.7332,109.4400,2.2932,0.4729,Medium,1,1,Double
2025-12-12,C,112.8475,111.1512,1.6963,113.1900,110.9771,2.2129,0.7666,Wide,1,1,Double
2025-12-15,C,112.9370,111.6437,1.2933,112.9370,111.2300,1.7070,0.7576,Wide,0,1,Single
2025-12-16,C,112.7977,110.4747,2.3230,113.1100,109.9823,3.1277,0.7427,Wide,1,1,Double
2025-12-17,C,112.4296,111.2557,1.1739,112.4296,110.5195,1.9101,0.6146,Wide,0,1,Single
2025-12-18,C,113.0763,111.5740,1.5023,113.1111,110.5200,2.5911,0.5798,Medium,1,1,Double
2025-12-19,C,114.3547,112.4644,1.8903,114.9466,111.9700,2.9766,0.6351,Wide,1,1,Double
2025-12-22,C,116.2947,114.2801,2.0146,117.7820,114.2200,3.5620,0.5656,Medium,1,1,Double
2025-12-23,C,118.9559,117.4636,1.4923,119.6523,113.9500,5.7023,0.2617,Narrow,1,1,Double
2025-12-24,C,121.6122,118.6376,2.9746,122.0898,118.5900,3.4998,0.8499,Wide,1,1,Double
2025-12-26,C,121.4131,120.0503,1.3628,121.8900,119.0554,2.8346,0.4808,Medium,1,1,Double
2025-12-29,C,119.9508,117.9113,2.0395,120.1100,117.5134,2.5966,0.7855,Wide,1,1,Double
2025-12-30,C,117.8019,115.9315,1.8704,117.9900,115.9315,2.0585,0.9086,Wide,1,0,Single
2025-12-31,C,117.0159,115.7724,1.2435,117.3600,115.7724,1.5876,0.7833,Wide,1,0,Single
2026-01-02,C,116.9513,115.9912,0.9601,118.0505,115.9912,2.0593,0.4662,Medium,1,0,Single
2026-01-05,C,122.6966,118.6873,4.0093,123.1941,116.9600,6.2341,0.6431,Wide,1,1,Double
2026-01-06,C,123.5323,121.5824,1.9499,123.8300,121.5824,2.2476,0.8675,Wide,1,0,Single
2026-01-07,C,121.9505,120.0752,1.8753,122.9300,120.0752,2.8548,0.6569,Wide,1,0,Single
2026-01-08,C,121.3933,120.2095,1.1838,121.7913,119.6324,2.1589,0.5483,Medium,1,1,Double
2026-01-09,C,120.9158,119.5329,1.3829,121.3700,119.3200,2.0500,0.6746,Wide,1,1,Double
2026-01-12,C,118.1302,116.0708,2.0594,120.7400,115.4000,5.3400,0.3857,Medium,1,1,Double
