date,ticker,p_1045,p_1115,p_1145,p_1215,ret_control,ret_phantom,ret_post
2025-04-30,AAPL,208.4842,210.1000,209.8400,209.9000,0.007750,-0.001238,0.000286
2025-05-01,AAPL,211.4017,208.2700,208.3200,208.8000,-0.014814,0.000240,0.002304
2025-05-02,AAPL,205.0988,206.7700,206.6100,206.4500,0.008148,-0.000774,-0.000774
2025-05-05,AAPL,198.1728,203.3000,202.7500,202.7100,0.025872,-0.002705,-0.000197
2025-05-06,AAPL,197.3122,197.1100,196.9800,196.6800,-0.001025,-0.000660,-0.001523
2025-05-07,AAPL,198.1488,199.6900,199.7200,199.6900,0.007778,0.000150,-0.000150
2025-05-08,AAPL,195.6992,197.3700,197.6600,197.7600,0.008538,0.001469,0.000506
2025-05-09,AAPL,197.2627,197.1400,197.2100,197.2500,-0.000622,0.000355,0.000203
2025-05-12,AAPL,209.1202,207.1100,208.4100,210.1600,-0.009613,0.006277,0.008397
2025-05-13,AAPL,210.6854,208.9000,208.7800,208.7900,-0.008474,-0.000574,0.000048
2025-05-14,AAPL,212.0214,211.3500,211.3100,211.0000,-0.003167,-0.000189,-0.001467
2025-05-15,AAPL,210.6456,210.3600,209.6600,208.8800,-0.001356,-0.003328,-0.003720
2025-05-16,AAPL,209.2096,211.3300,211.2900,211.1900,0.010135,-0.000189,-0.000473
2025-05-19,AAPL,206.7774,207.0000,206.8100,207.4200,0.001077,-0.000918,0.002950
2025-05-20,AAPL,207.3457,207.0500,207.3200,207.3300,-0.001426,0.001304,0.000048
2025-05-21,AAPL,205.1660,205.5300,205.2400,205.4000,0.001774,-0.001411,0.000780
2025-05-22,AAPL,200.0779,201.6200,201.8200,201.8000,0.007707,0.000992,-0.000099
2025-05-23,AAPL,195.6064,201.1200,201.1100,200.9400,0.028187,-0.000050,-0.000845
2025-05-27,AAPL,198.0940,198.7800,198.6200,198.7200,0.003463,-0.000805,0.000503
2025-05-28,AAPL,200.0579,199.4900,199.6900,199.6000,-0.002839,0.001003,-0.000451
2025-05-29,AAPL,200.3670,206.7700,206.2300,206.5200,0.031956,-0.002612,0.001406
2025-05-30,AAPL,198.5227,199.4600,199.5800,199.5700,0.004721,0.000602,-0.000050
2025-06-02,AAPL,200.4240,198.9700,198.7900,198.6200,-0.007255,-0.000905,-0.000855
2025-06-03,AAPL,201.2313,200.3700,200.3200,200.5100,-0.004280,-0.000250,0.000948
2025-06-04,AAPL,203.8962,202.8800,202.7100,202.6800,-0.004984,-0.000838,-0.000148
2025-06-05,AAPL,202.1216,202.4100,202.4900,202.2800,0.001427,0.000395,-0.001037
2025-06-06,AAPL,203.1485,200.9900,201.2400,201.1500,-0.010625,0.001244,-0.000447
2025-06-09,AAPL,204.7685,204.2300,203.7900,204.1900,-0.002630,-0.002154,0.001963
2025-06-10,AAPL,202.6002,200.5600,200.9400,201.0100,-0.010070,0.001895,0.000348
2025-06-11,AAPL,201.4038,202.1000,202.1700,202.1800,0.003457,0.000346,0.000049
2025-06-12,AAPL,197.7251,198.2900,198.6300,198.7900,0.002857,0.001715,0.000806
2025-06-13,AAPL,196.0602,196.6600,196.2300,196.2800,0.003059,-0.002187,0.000255
2025-06-16,AAPL,197.7101,197.3700,197.4300,197.1500,-0.001720,0.000304,-0.001418
2025-06-17,AAPL,196.9076,196.9900,196.9900,196.8100,0.000418,0.000000,-0.000914
2025-06-18,AAPL,196.6932,195.9200,195.8900,196.0600,-0.003931,-0.000153,0.000868
2025-06-20,AAPL,197.1967,195.8000,195.5500,195.3500,-0.007083,-0.001277,-0.001023
2025-06-23,AAPL,200.9253,201.0600,201.1900,200.8500,0.000670,0.000647,-0.001690
2025-06-24,AAPL,200.7658,202.5200,202.6700,202.9600,0.008738,0.000741,0.001431
2025-06-25,AAPL,202.4656,200.4100,200.4700,200.5600,-0.010153,0.000299,0.000449
2025-06-26,AAPL,199.2405,201.6000,201.9700,201.8200,0.011842,0.001835,-0.000743
2025-06-27,AAPL,200.9702,201.4500,201.4000,201.2800,0.002387,-0.000248,-0.000596
2025-06-30,AAPL,199.5447,201.3600,201.5300,201.5300,0.009097,0.000844,0.000000
2025-07-01,AAPL,207.8518,204.1100,204.6100,204.6800,-0.018002,0.002450,0.000342
2025-07-02,AAPL,211.5528,208.9400,208.6200,208.6500,-0.012351,-0.001532,0.000144
2025-07-03,AAPL,213.3373,212.2300,211.8700,211.4000,-0.005190,-0.001696,-0.002218
2025-07-07,AAPL,211.3235,211.8600,211.1600,211.0100,0.002539,-0.003304,-0.000710
2025-07-08,AAPL,209.5788,209.7000,209.5700,209.6700,0.000578,-0.000620,0.000477
2025-07-09,AAPL,208.2329,209.4000,209.3900,209.5300,0.005605,-0.000048,0.000669
2025-07-10,AAPL,212.7094,209.5400,209.7100,209.6600,-0.014900,0.000811,-0.000238
2025-07-11,AAPL,210.5160,209.7100,210.2500,210.3600,-0.003829,0.002575,0.000523
2025-07-14,AAPL,207.8242,208.9800,208.6500,208.6200,0.005561,-0.001579,-0.000144
2025-07-15,AAPL,209.1900,208.6300,208.8000,208.8600,-0.002677,0.000815,0.000287
2025-07-16,AAPL,210.3664,208.8200,209.0400,208.7200,-0.007351,0.001054,-0.001531
2025-07-17,AAPL,209.3695,209.6900,209.7900,210.1200,0.001531,0.000477,0.001573
2025-07-18,AAPL,209.6785,209.9100,209.9200,210.0700,0.001104,0.000048,0.000715
2025-07-21,AAPL,213.1379,211.1700,211.0300,211.2200,-0.009233,-0.000663,0.000900
2025-07-22,AAPL,212.5298,211.9400,212.0000,212.2400,-0.002775,0.000283,0.001132
