date,ticker,datetime,zone,direction,close,roll_high,roll_low,false_breakout
2026-02-27,TXN,2026-02-27 11:15:00,Zone2_10-12,UP,212.0900,210.3350,209.1900,1
2026-02-27,TXN,2026-02-27 15:00:00,Zone5_1445-16,UP,212.6300,211.1300,209.2200,1
2026-03-02,TXN,2026-03-02 10:05:00,Zone2_10-12,UP,211.3200,210.4200,207.3100,1
2026-03-03,TXN,2026-03-03 10:00:00,Zone2_10-12,DOWN,203.2700,209.4000,204.2135,0
2026-03-03,TXN,2026-03-03 11:00:00,Zone2_10-12,UP,206.9700,203.7600,202.2650,1
2026-03-03,TXN,2026-03-03 13:10:00,Zone3_12-1330,DOWN,204.2200,208.4100,207.3200,1
2026-03-04,TXN,2026-03-04 11:00:00,Zone2_10-12,DOWN,201.8600,205.0200,203.3600,1
2026-03-05,TXN,2026-03-05 11:00:00,Zone2_10-12,DOWN,201.1900,202.9300,201.8300,1
2026-03-05,TXN,2026-03-05 14:50:00,Zone5_1445-16,DOWN,200.3700,201.7900,201.0000,1
2026-03-06,TXN,2026-03-06 11:15:00,Zone2_10-12,DOWN,197.2600,199.7400,198.0000,0
2026-03-12,TXN,2026-03-12 15:00:00,Zone5_1445-16,UP,198.6700,197.3200,196.6100,1
2026-03-13,TXN,2026-03-13 12:30:00,Zone3_12-1330,UP,190.7200,190.0000,189.0000,0
2026-03-13,TXN,2026-03-13 15:00:00,Zone5_1445-16,DOWN,190.0500,191.8900,191.2600,1
2026-03-16,TXN,2026-03-16 15:00:00,Zone5_1445-16,DOWN,190.7800,193.2100,192.1800,1
2026-03-17,TXN,2026-03-17 15:00:00,Zone5_1445-16,UP,194.1300,193.4600,193.1300,0
2026-03-18,TXN,2026-03-18 15:00:00,Zone5_1445-16,DOWN,194.4500,196.4900,196.0000,0
2025-02-03,V,2025-02-03 11:00:00,Zone2_10-12,DOWN,333.7200,341.8743,338.7627,0
2025-02-03,V,2025-02-03 12:30:00,Zone3_12-1330,UP,334.9500,333.9400,332.9900,0
2025-02-03,V,2025-02-03 13:55:00,Zone4_1330-1445,UP,341.4482,335.6400,334.6400,1
2025-02-05,V,2025-02-05 11:00:00,Zone2_10-12,DOWN,342.1700,345.7411,344.2079,1
2025-02-05,V,2025-02-05 13:45:00,Zone4_1330-1445,UP,345.4417,342.8400,342.5000,1
2025-02-05,V,2025-02-05 15:40:00,Zone5_1445-16,DOWN,341.1800,343.3600,342.7100,1
2025-02-06,V,2025-02-06 13:55:00,Zone4_1330-1445,DOWN,344.0543,347.6200,347.0400,1
2025-02-07,V,2025-02-07 10:50:00,Zone2_10-12,DOWN,344.8570,346.8983,345.9173,1
2025-02-10,V,2025-02-10 14:25:00,Zone4_1330-1445,UP,348.6028,346.3800,346.0300,1
2025-02-10,V,2025-02-10 15:00:00,Zone5_1445-16,DOWN,344.8700,348.3154,346.0900,1
2025-02-11,V,2025-02-11 11:00:00,Zone2_10-12,UP,347.3700,344.7771,343.9184,1
2025-02-11,V,2025-02-11 11:45:00,Zone2_10-12,DOWN,344.4148,347.7600,347.3100,1
2025-02-11,V,2025-02-11 13:00:00,Zone3_12-1330,DOWN,346.1518,347.9100,347.7500,1
2025-02-12,V,2025-02-12 11:00:00,Zone2_10-12,UP,347.9400,346.6878,345.5563,1
2025-02-13,V,2025-02-13 11:00:00,Zone2_10-12,DOWN,348.4200,351.8136,351.1843,0
2025-02-13,V,2025-02-13 11:35:00,Zone2_10-12,UP,351.9238,348.7300,348.0300,1
2025-02-13,V,2025-02-13 13:10:00,Zone3_12-1330,DOWN,348.7300,351.4176,350.4804,1
2025-02-13,V,2025-02-13 14:35:00,Zone4_1330-1445,UP,352.3407,348.9200,348.7800,1
2025-02-14,V,2025-02-14 12:00:00,Zone3_12-1330,DOWN,351.6459,353.3700,353.1800,1
2025-02-19,V,2025-02-19 13:15:00,Zone3_12-1330,DOWN,352.1462,353.9700,353.4600,1
2025-02-19,V,2025-02-19 14:50:00,Zone5_1445-16,DOWN,352.4896,354.0900,353.7700,1
2025-02-20,V,2025-02-20 10:00:00,Zone2_10-12,DOWN,350.8369,353.4971,351.9834,0
2025-02-20,V,2025-02-20 11:35:00,Zone2_10-12,DOWN,347.3429,352.6000,352.3700,0
2025-02-20,V,2025-02-20 12:55:00,Zone3_12-1330,DOWN,346.7474,352.1200,351.8500,1
2025-02-20,V,2025-02-20 14:05:00,Zone4_1330-1445,DOWN,347.4025,352.1500,351.8800,1
2025-02-21,V,2025-02-21 11:00:00,Zone2_10-12,DOWN,347.5700,350.0627,349.1495,0
2025-02-21,V,2025-02-21 12:05:00,Zone3_12-1330,UP,349.6508,347.8700,347.4100,1
2025-02-21,V,2025-02-21 15:45:00,Zone5_1445-16,UP,352.6600,348.4000,347.4100,1
2025-02-25,V,2025-02-25 11:00:00,Zone2_10-12,UP,347.9500,345.9235,343.4420,1
2025-02-25,V,2025-02-25 12:30:00,Zone3_12-1330,DOWN,346.0178,348.3600,347.4200,1
2025-02-26,V,2025-02-26 12:35:00,Zone3_12-1330,DOWN,348.0924,350.2700,350.0000,1
2025-02-27,V,2025-02-27 11:00:00,Zone2_10-12,DOWN,349.3400,356.7330,355.0853,1
2025-02-27,V,2025-02-27 13:15:00,Zone3_12-1330,UP,355.2342,349.4400,348.8600,1
2025-02-27,V,2025-02-27 14:20:00,Zone4_1330-1445,UP,354.5790,350.0800,349.6700,1
2025-02-28,V,2025-02-28 11:45:00,Zone2_10-12,UP,356.0480,353.8500,352.3800,1
2025-03-03,V,2025-03-03 11:00:00,Zone2_10-12,DOWN,360.0700,363.0460,361.5074,0
2025-03-03,V,2025-03-03 12:45:00,Zone3_12-1330,UP,363.1601,361.2800,360.8000,1
2025-03-04,V,2025-03-04 10:05:00,Zone2_10-12,DOWN,350.8419,356.0977,352.1938,1
2025-03-04,V,2025-03-04 11:00:00,Zone2_10-12,UP,357.3600,352.0777,349.6656,0
2025-03-04,V,2025-03-04 11:40:00,Zone2_10-12,DOWN,351.4871,359.0500,358.1600,1
2025-03-04,V,2025-03-04 13:35:00,Zone4_1330-1445,DOWN,351.8395,358.9300,358.4200,1
2025-03-05,V,2025-03-05 11:00:00,Zone2_10-12,UP,351.3500,348.7227,347.3926,0
2025-03-05,V,2025-03-05 12:40:00,Zone3_12-1330,DOWN,349.2587,351.3500,350.8900,1
2025-03-05,V,2025-03-05 13:40:00,Zone4_1330-1445,DOWN,348.6532,351.2700,350.9000,1
2025-03-06,V,2025-03-06 11:00:00,Zone2_10-12,UP,348.6100,345.0103,343.3824,1
2025-03-06,V,2025-03-06 11:55:00,Zone2_10-12,DOWN,343.0648,348.9800,344.4346,1
2025-03-06,V,2025-03-06 13:10:00,Zone3_12-1330,DOWN,341.1292,347.9100,346.9000,1
2025-03-06,V,2025-03-06 15:00:00,Zone5_1445-16,UP,350.0700,347.7400,347.1300,1
2025-03-07,V,2025-03-07 10:30:00,Zone2_10-12,DOWN,337.7171,341.6950,339.2631,1
2025-03-07,V,2025-03-07 11:00:00,Zone2_10-12,UP,341.2600,339.6403,336.6923,1
2025-03-07,V,2025-03-07 12:00:00,Zone3_12-1330,DOWN,337.8238,342.4500,341.6200,1
2025-03-11,V,2025-03-11 11:00:00,Zone2_10-12,UP,338.2800,332.6831,329.9624,1
2025-03-11,V,2025-03-11 12:50:00,Zone3_12-1330,DOWN,329.1088,339.6800,330.2503,1
2025-03-11,V,2025-03-11 14:40:00,Zone4_1330-1445,DOWN,331.4712,339.9500,338.1900,1
2025-03-12,V,2025-03-12 12:45:00,Zone3_12-1330,DOWN,329.0241,331.9600,330.8700,1
2025-03-13,V,2025-03-13 11:00:00,Zone2_10-12,DOWN,330.3700,333.0196,331.4414,1
2025-03-13,V,2025-03-13 15:00:00,Zone5_1445-16,DOWN,327.3000,330.5400,329.8400,1
2025-03-14,V,2025-03-14 12:50:00,Zone3_12-1330,UP,329.5008,328.2104,327.0100,1
2025-03-14,V,2025-03-14 15:00:00,Zone5_1445-16,DOWN,326.2300,329.2592,328.0400,1
2025-03-17,V,2025-03-17 11:00:00,Zone2_10-12,DOWN,327.7900,331.6697,330.2503,0
2025-03-17,V,2025-03-17 12:25:00,Zone3_12-1330,UP,329.9227,328.3500,327.2600,1
2025-03-17,V,2025-03-17 13:40:00,Zone4_1330-1445,UP,332.3744,330.8756,327.5500,1
2025-03-18,V,2025-03-18 11:00:00,Zone2_10-12,UP,333.0200,331.3917,329.9922,1
2025-03-19,V,2025-03-19 11:00:00,Zone2_10-12,DOWN,332.1700,335.8671,335.1934,0
2025-03-19,V,2025-03-19 11:35:00,Zone2_10-12,UP,335.6054,332.3800,331.3000,1
2025-03-21,V,2025-03-21 11:00:00,Zone2_10-12,UP,337.4900,336.2008,333.9427,1
2025-03-24,V,2025-03-24 11:00:00,Zone2_10-12,DOWN,336.3900,340.2061,339.3680,0
2025-03-24,V,2025-03-24 12:10:00,Zone3_12-1330,UP,340.6329,336.3700,336.0400,1
2025-03-25,V,2025-03-25 13:20:00,Zone3_12-1330,DOWN,340.3451,342.4500,341.9700,1
2025-03-26,V,2025-03-26 15:35:00,Zone5_1445-16,DOWN,331.5400,342.8500,341.7100,1
2025-03-27,V,2025-03-27 11:00:00,Zone2_10-12,DOWN,342.4200,346.9161,345.0302,0
2025-03-27,V,2025-03-27 12:00:00,Zone3_12-1330,UP,346.8665,343.1400,342.5000,1
2025-03-27,V,2025-03-27 12:20:00,Zone3_12-1330,UP,347.9534,346.8665,342.4500,1
2025-03-27,V,2025-03-27 13:15:00,Zone3_12-1330,UP,347.4075,342.8400,341.8600,1
2025-03-27,V,2025-03-27 14:35:00,Zone4_1330-1445,UP,347.5762,342.7500,342.2500,1
2025-03-28,V,2025-03-28 10:20:00,Zone2_10-12,DOWN,344.2758,347.4323,345.3216,0
2025-03-28,V,2025-03-28 11:00:00,Zone2_10-12,UP,346.8300,343.8986,342.9606,1
2025-03-28,V,2025-03-28 14:40:00,Zone4_1330-1445,DOWN,340.6031,347.0800,346.8200,1
2025-03-31,V,2025-03-31 11:00:00,Zone2_10-12,DOWN,336.0100,340.0671,337.5757,1
2025-03-31,V,2025-03-31 15:50:00,Zone5_1445-16,UP,340.0800,338.3500,336.4900,1
2025-04-01,V,2025-04-01 11:00:00,Zone2_10-12,UP,347.4100,346.0972,343.0946,1
2025-04-01,V,2025-04-01 12:00:00,Zone3_12-1330,DOWN,344.5638,348.4000,347.5600,1
2025-04-01,V,2025-04-01 12:35:00,Zone3_12-1330,DOWN,342.4941,348.4000,343.8390,1
2025-04-01,V,2025-04-01 13:10:00,Zone3_12-1330,DOWN,343.5122,348.3400,346.6900,1
2025-04-01,V,2025-04-01 14:55:00,Zone5_1445-16,DOWN,341.4369,345.4300,344.7100,1
2025-04-02,V,2025-04-02 13:25:00,Zone3_12-1330,UP,344.2063,342.7400,341.9600,1
2025-04-03,V,2025-04-03 11:00:00,Zone2_10-12,DOWN,335.2200,340.0125,337.7643,0
2025-04-03,V,2025-04-03 11:55:00,Zone2_10-12,UP,338.9554,336.1300,335.3100,1
2025-04-03,V,2025-04-03 12:25:00,Zone3_12-1330,UP,341.2641,339.3028,334.5300,1
2025-04-04,V,2025-04-04 10:25:00,Zone2_10-12,DOWN,325.8530,332.1759,327.2327,0
2025-04-04,V,2025-04-04 10:45:00,Zone2_10-12,DOWN,322.7561,329.1088,324.4137,1
2025-04-04,V,2025-04-04 11:00:00,Zone2_10-12,UP,333.2200,326.5478,322.0116,1
2025-04-04,V,2025-04-04 13:15:00,Zone3_12-1330,DOWN,328.5700,330.9400,329.5900,0
2025-04-04,V,2025-04-04 14:30:00,Zone4_1330-1445,DOWN,324.5800,328.1000,325.5800,1
2025-04-07,V,2025-04-07 10:10:00,Zone2_10-12,UP,313.5993,305.4748,296.7895,1
2025-04-07,V,2025-04-07 11:00:00,Zone2_10-12,DOWN,296.4700,311.4503,303.1918,0
2025-04-07,V,2025-04-07 13:35:00,Zone4_1330-1445,UP,305.2500,303.5400,300.3600,1
2025-04-07,V,2025-04-07 15:00:00,Zone5_1445-16,DOWN,292.6700,305.4700,302.7600,1
2025-04-08,V,2025-04-08 10:45:00,Zone2_10-12,DOWN,320.4532,323.8678,321.4558,0
2025-04-08,V,2025-04-08 11:00:00,Zone2_10-12,DOWN,315.2700,323.6792,318.5871,0
2025-04-09,V,2025-04-09 12:25:00,Zone3_12-1330,UP,307.9216,306.5700,304.8300,1
2025-04-09,V,2025-04-09 13:45:00,Zone4_1330-1445,UP,305.7400,304.7200,303.3300,1
2025-04-09,V,2025-04-09 15:50:00,Zone5_1445-16,UP,302.1100,300.6600,297.7800,0
2025-04-10,V,2025-04-10 13:00:00,Zone3_12-1330,DOWN,317.1379,327.0200,325.4300,1
2025-04-10,V,2025-04-10 13:05:00,Zone3_12-1330,DOWN,315.1767,327.0200,316.2743,1
2025-04-11,V,2025-04-11 11:40:00,Zone2_10-12,DOWN,319.8700,324.4634,321.6100,1
2025-04-11,V,2025-04-11 11:45:00,Zone2_10-12,UP,327.8432,323.8777,319.8700,1
2025-04-11,V,2025-04-11 12:45:00,Zone3_12-1330,UP,331.0074,322.7100,320.8300,0
2025-04-11,V,2025-04-11 14:15:00,Zone4_1330-1445,DOWN,322.4000,325.1600,323.6700,0
2025-04-14,V,2025-04-14 11:55:00,Zone2_10-12,DOWN,331.5704,335.4000,334.5100,1
2025-04-14,V,2025-04-14 13:15:00,Zone3_12-1330,DOWN,331.7754,333.8800,332.8500,1
2025-04-16,V,2025-04-16 13:35:00,Zone4_1330-1445,DOWN,330.7863,333.7200,332.5531,1
2025-04-16,V,2025-04-16 14:50:00,Zone5_1445-16,DOWN,328.9301,333.2900,330.0617,1
2025-04-17,V,2025-04-17 11:00:00,Zone2_10-12,UP,330.9400,328.4338,326.5379,0
2025-04-21,V,2025-04-21 11:00:00,Zone2_10-12,UP,325.5800,320.7510,319.1628,1
2025-04-21,V,2025-04-21 13:30:00,Zone4_1330-1445,UP,325.9100,317.5747,315.4703,1
2025-04-22,V,2025-04-22 11:00:00,Zone2_10-12,DOWN,320.3300,325.5056,322.8950,1
2025-04-22,V,2025-04-22 11:55:00,Zone2_10-12,UP,327.4015,320.9700,319.8600,1
2025-04-22,V,2025-04-22 12:35:00,Zone3_12-1330,UP,328.6125,320.9500,319.6100,1
2025-04-23,V,2025-04-23 11:00:00,Zone2_10-12,DOWN,334.2400,338.7271,336.5434,0
2025-04-23,V,2025-04-23 14:15:00,Zone4_1330-1445,DOWN,332.9104,334.8900,334.0400,1
2025-04-23,V,2025-04-23 15:35:00,Zone5_1445-16,DOWN,310.0100,334.7400,333.8100,1
2025-04-24,V,2025-04-24 11:40:00,Zone2_10-12,UP,332.7913,331.5300,330.2700,1
2025-04-25,V,2025-04-25 11:00:00,Zone2_10-12,UP,334.1800,332.2355,330.2503,0
2025-04-25,V,2025-04-25 11:40:00,Zone2_10-12,DOWN,331.5903,334.5000,332.8000,1
2025-04-28,V,2025-04-28 11:00:00,Zone2_10-12,DOWN,332.9900,335.8982,334.2306,1
2025-04-28,V,2025-04-28 14:20:00,Zone4_1330-1445,UP,334.7071,332.5800,331.7300,1
2025-04-30,V,2025-04-30 10:20:00,Zone2_10-12,UP,337.7345,336.6575,330.7763,1
2025-04-30,V,2025-04-30 11:00:00,Zone2_10-12,UP,340.9600,337.7345,335.7294,1
2025-04-30,V,2025-04-30 12:35:00,Zone3_12-1330,DOWN,338.9951,342.4400,341.5300,1
