variant,ticker,cross_date,cross_half,entry_dt,entry_price,exit_dt,exit_price,exit_reason,one_r,pnl_r
+0.25R,COST,2025-03-04,AM,2025-03-04 13:30:00,1042.7900,2025-03-04 14:00:00,1041.4100,clock_stop,4.8700,-0.283
+0.25R,COST,2025-04-01,AM,2025-04-01 13:30:00,935.8800,2025-04-01 13:40:00,934.7800,disaster_stop,1.1200,-0.982
+0.25R,COST,2025-04-10,PM,2025-04-11 09:30:00,958.7118,2025-04-11 10:00:00,945.1560,clock_stop,14.8388,-0.914
+0.25R,COST,2025-06-02,AM,2025-06-02 13:30:00,1044.9426,2025-06-02 14:00:00,1035.1700,clock_stop,10.6226,-0.920
+0.25R,COST,2025-08-05,AM,2025-08-05 13:30:00,953.9200,2025-08-05 13:40:00,953.4200,disaster_stop,0.1600,-3.125
+0.25R,COST,2025-09-08,PM,2025-09-09 09:30:00,967.2811,2025-09-09 10:00:00,964.4590,clock_stop,9.9711,-0.283
+0.25R,COST,2025-10-10,PM,2025-10-13 09:30:00,926.3960,2025-10-13 10:00:00,922.1480,clock_stop,3.7395,-1.136
+0.25R,COST,2025-11-05,PM,2025-11-06 09:30:00,923.0837,2025-11-06 09:45:00,911.8393,disaster_stop,9.4469,-1.190
+0.25R,COST,2025-12-02,AM,2025-12-02 13:30:00,911.1400,2025-12-02 13:50:00,910.7700,disaster_stop,0.2993,-1.236
+0.25R,COST,2026-01-06,PM,2026-01-07 09:30:00,890.7684,2026-01-07 10:00:00,882.6996,clock_stop,16.8884,-0.478
+0.25R,COST,2026-02-03,AM,2026-02-03 13:30:00,968.7700,2026-02-03 13:40:00,967.8900,disaster_stop,0.3800,-2.316
+0.25R,COST,2026-02-24,PM,2026-02-25 09:30:00,997.1600,2026-02-25 10:00:00,992.6600,clock_stop,10.2800,-0.438
+0.25R,COST,2026-03-10,PM,2026-03-11 09:30:00,998.1700,2026-03-11 09:35:00,998.1700,chandelier_stop,0.1700,0.000
+0.25R,COST,2026-03-13,AM,2026-03-13 13:30:00,1002.0100,2026-03-13 15:00:00,1000.1000,chandelier_stop,0.2300,-8.304
+0.25R,GOOGL,2025-02-03,PM,2025-02-04 09:30:00,202.5856,2025-02-04 10:00:00,203.3027,clock_stop,3.5156,0.204
+0.25R,GOOGL,2025-03-26,AM,2025-03-26 13:30:00,169.6400,2025-03-26 13:40:00,168.8600,disaster_stop,0.8100,-0.963
+0.25R,GOOGL,2025-04-14,AM,2025-04-14 13:30:00,158.6200,2025-04-14 14:50:00,158.7200,chandelier_stop,0.2900,0.345
+0.25R,GOOGL,2025-04-24,PM,2025-04-25 09:30:00,166.9500,2025-04-25 10:00:00,162.8004,clock_stop,12.1800,-0.341
+0.25R,GOOGL,2025-05-15,AM,2025-05-15 13:30:00,163.5400,2025-05-15 14:00:00,163.4000,clock_stop,0.4000,-0.350
+0.25R,GOOGL,2025-06-05,PM,2025-06-06 09:30:00,167.7000,2025-06-06 10:00:00,171.9352,chandelier_stop,0.8385,5.051
+0.25R,GOOGL,2025-10-07,PM,2025-10-08 09:30:00,245.7400,2025-10-08 10:00:00,244.6362,clock_stop,0.2900,-3.806
+0.25R,GOOGL,2025-10-16,AM,2025-10-16 13:30:00,252.4400,2025-10-16 14:00:00,252.7200,chandelier_stop,0.2900,0.966
+0.25R,GOOGL,2025-12-24,PM,2025-12-26 09:30:00,314.4800,2025-12-26 09:55:00,313.3600,disaster_stop,0.9800,-1.143
+0.25R,GOOGL,2026-01-22,AM,2026-01-22 13:30:00,335.2600,2026-01-22 13:50:00,334.5300,disaster_stop,0.7200,-1.014
+0.25R,GS,2025-02-04,AM,2025-02-04 13:30:00,618.9040,2025-02-04 13:45:00,618.4263,disaster_stop,2.8240,-0.169
+0.25R,GS,2025-03-24,PM,2025-03-25 09:30:00,572.8602,2025-03-25 10:00:00,567.7360,clock_stop,10.4602,-0.490
+0.25R,GS,2025-04-23,AM,2025-04-23 13:30:00,520.3500,2025-04-23 14:30:00,522.7100,chandelier_stop,0.0900,26.222
+0.25R,GS,2025-08-25,PM,2025-08-26 09:30:00,726.3954,2025-08-26 09:50:00,723.0328,disaster_stop,2.2352,-1.504
+0.25R,GS,2025-10-07,PM,2025-10-08 09:30:00,783.7909,2025-10-08 09:40:00,773.5450,disaster_stop,7.1276,-1.437
+0.25R,GS,2025-10-27,PM,2025-10-28 09:30:00,784.0879,2025-10-28 10:00:00,784.2859,clock_stop,3.4579,0.057
+0.25R,GS,2025-11-26,AM,2025-11-26 13:30:00,798.5400,2025-11-26 13:40:00,796.9100,disaster_stop,0.6400,-2.547
+0.25R,GS,2026-02-03,AM,2026-02-03 13:30:00,917.8187,2026-02-03 13:35:00,942.7200,chandelier_stop,4.5891,5.426
+0.25R,GS,2026-02-10,PM,2026-02-11 09:30:00,944.7200,2026-02-11 09:40:00,954.8280,chandelier_stop,8.2500,1.225
+0.25R,JPM,2025-02-04,AM,2025-02-04 13:30:00,261.0500,2025-02-04 14:00:00,261.0800,clock_stop,0.2900,0.103
+0.25R,JPM,2025-03-24,PM,2025-03-25 09:30:00,244.2104,2025-03-25 10:00:00,242.9566,clock_stop,3.7204,-0.337
+0.25R,JPM,2025-04-14,PM,2025-04-15 09:30:00,232.8104,2025-04-15 09:45:00,233.1456,chandelier_stop,0.7593,0.441
+0.25R,JPM,2025-08-15,PM,2025-08-18 09:30:00,287.3119,2025-08-18 10:00:00,286.2320,disaster_stop,0.8719,-1.239
+0.25R,JPM,2025-08-25,AM,2025-08-25 13:30:00,293.1600,2025-08-25 13:40:00,293.0900,disaster_stop,0.1200,-0.583
+0.25R,JPM,2025-09-10,AM,2025-09-10 13:30:00,294.7600,2025-09-10 13:45:00,294.4300,disaster_stop,0.3500,-0.943
+0.25R,JPM,2025-10-29,AM,2025-10-29 13:30:00,302.9400,2025-10-29 14:00:00,302.9900,disaster_stop,0.0900,0.556
+0.25R,JPM,2025-12-01,AM,2025-12-01 13:30:00,310.4700,2025-12-01 14:00:00,310.2000,clock_stop,0.4500,-0.600
+0.25R,JPM,2025-12-12,AM,2025-12-12 13:30:00,316.7400,2025-12-12 13:40:00,316.6900,disaster_stop,0.1400,-0.357
+0.25R,JPM,2026-02-04,AM,2026-02-04 13:30:00,315.5800,2026-02-04 13:40:00,316.9100,disaster_stop,0.0600,22.167
+0.25R,MARA,2025-02-04,AM,2025-02-04 13:30:00,17.7500,2025-02-04 14:00:00,17.6900,disaster_stop,0.0500,-1.200
+0.25R,MARA,2025-03-10,AM,2025-03-10 13:30:00,15.1400,2025-03-10 13:55:00,15.1800,chandelier_stop,0.0300,1.333
+0.25R,MARA,2025-03-25,PM,2025-03-26 09:30:00,14.2000,2025-03-26 09:55:00,13.9998,disaster_stop,0.1100,-1.820
+0.25R,MARA,2025-04-14,PM,2025-04-15 09:30:00,13.0550,2025-04-15 10:00:00,12.9050,disaster_stop,0.1050,-1.429
+0.25R,MARA,2025-05-08,AM,2025-05-08 13:30:00,14.0800,2025-05-08 13:50:00,14.0300,disaster_stop,0.0400,-1.250
+0.25R,MARA,2025-06-09,AM,2025-06-09 13:30:00,16.2000,2025-06-09 13:55:00,16.0800,disaster_stop,0.0810,-1.481
+0.25R,MARA,2025-07-01,AM,2025-07-01 13:30:00,15.4000,2025-07-01 13:40:00,15.3600,disaster_stop,0.0100,-4.000
+0.25R,MARA,2025-08-28,PM,2025-08-29 09:30:00,15.8550,2025-08-29 10:00:00,15.7350,clock_stop,0.1650,-0.727
+0.25R,MARA,2025-09-10,PM,2025-09-11 09:30:00,15.8600,2025-09-11 10:10:00,15.9400,chandelier_stop,0.1937,0.413
+0.25R,MARA,2025-09-30,AM,2025-09-30 13:30:00,18.1700,2025-09-30 14:00:00,18.1700,clock_stop,0.0909,0.000
+0.25R,MARA,2025-12-05,AM,2025-12-05 13:30:00,12.4100,2025-12-05 13:40:00,12.3900,disaster_stop,0.0100,-2.000
+0.25R,MARA,2025-12-10,AM,2025-12-10 13:30:00,12.1800,2025-12-10 13:40:00,12.1200,disaster_stop,0.0100,-6.000
+0.25R,MARA,2026-01-07,AM,2026-01-07 13:30:00,10.2900,2026-01-07 14:00:00,10.2800,clock_stop,0.0200,-0.500
+0.25R,MARA,2026-01-09,AM,2026-01-09 13:30:00,10.4300,2026-01-09 14:00:00,10.4300,clock_stop,0.0100,0.000
+0.25R,MARA,2026-02-25,PM,2026-02-26 09:30:00,8.5400,2026-02-26 12:45:00,8.5600,disaster_stop,0.2100,0.095
+0.25R,MARA,2026-03-13,AM,2026-03-13 13:30:00,8.9500,2026-03-13 14:00:00,8.9400,clock_stop,0.0200,-0.500
+0.25R,META,2025-02-04,AM,2025-02-04 13:30:00,698.2100,2025-02-04 14:00:00,698.8200,clock_stop,4.1000,0.149
+0.25R,META,2025-03-26,AM,2025-03-26 13:30:00,625.1100,2025-03-26 13:55:00,625.5400,chandelier_stop,0.0100,43.000
+0.25R,META,2025-04-25,PM,2025-04-26 09:30:00,547.5500,2025-04-28 09:30:00,546.4126,clock_stop,2.9600,-0.384
+0.25R,META,2025-07-25,PM,2025-07-26 09:30:00,713.6100,2025-07-26 09:35:00,713.6000,chandelier_stop,0.1100,-0.091
+0.25R,META,2025-07-31,AM,2025-07-31 13:30:00,777.6100,2025-07-31 14:00:00,776.8400,chandelier_stop,1.7400,-0.443
+0.25R,META,2025-09-08,AM,2025-09-08 13:30:00,753.8800,2025-09-08 13:50:00,753.3800,disaster_stop,0.6700,-0.746
+0.25R,META,2025-10-21,AM,2025-10-21 13:30:00,734.8000,2025-10-21 14:00:00,733.8200,clock_stop,0.4000,-2.450
+0.25R,META,2025-11-26,PM,2025-11-27 09:30:00,633.1700,2025-11-28 09:30:00,635.5597,chandelier_stop,1.1800,2.025
+0.25R,META,2025-12-17,AM,2025-12-17 13:30:00,658.4500,2025-12-17 14:00:00,657.9800,clock_stop,0.0500,-9.400
+0.25R,META,2026-03-04,PM,2026-03-05 09:30:00,668.2700,2026-03-05 11:00:00,661.7000,clock_stop,10.7700,-0.610
+0.25R,MSFT,2025-02-03,PM,2025-02-04 09:30:00,408.7223,2025-02-04 10:00:00,408.2815,clock_stop,2.9168,-0.151
+0.25R,MSFT,2025-02-20,AM,2025-02-20 13:30:00,413.8300,2025-02-20 13:40:00,413.6400,disaster_stop,0.1600,-1.188
+0.25R,MSFT,2025-03-24,AM,2025-03-24 13:30:00,391.6700,2025-03-24 14:05:00,391.8600,chandelier_stop,0.1700,1.118
+0.25R,MSFT,2025-04-11,PM,2025-04-12 09:30:00,387.6900,2025-04-14 09:30:00,389.4469,clock_stop,8.2300,0.213
+0.25R,MSFT,2025-04-25,AM,2025-04-25 13:30:00,384.3500,2025-04-25 13:40:00,382.9900,disaster_stop,1.0400,-1.308
+0.25R,MSFT,2025-08-13,AM,2025-08-13 13:30:00,527.2200,2025-08-13 13:45:00,527.0300,disaster_stop,0.1300,-1.462
+0.25R,MSFT,2025-10-22,AM,2025-10-22 13:30:00,517.1900,2025-10-22 14:00:00,516.3200,clock_stop,0.8000,-1.087
+0.25R,MSFT,2025-12-09,PM,2025-12-10 09:30:00,491.8400,2025-12-10 10:00:00,479.5548,clock_stop,2.8600,-4.296
+0.25R,MSFT,2026-01-27,PM,2026-01-28 09:30:00,480.6500,2026-01-28 10:00:00,479.6895,clock_stop,9.2700,-0.104
+0.25R,MSFT,2026-03-05,AM,2026-03-05 13:30:00,406.0100,2026-03-05 13:40:00,405.5000,disaster_stop,0.5100,-1.000
+0.25R,MU,2025-02-04,AM,2025-02-04 13:30:00,89.8800,2025-02-04 15:10:00,90.0000,chandelier_stop,0.1800,0.667
+0.25R,MU,2025-03-14,AM,2025-03-14 13:30:00,96.8800,2025-03-14 14:10:00,97.0200,chandelier_stop,0.2000,0.700
+0.25R,MU,2025-04-25,AM,2025-04-25 13:30:00,77.6500,2025-04-25 13:50:00,76.5000,disaster_stop,0.6800,-1.691
+0.25R,MU,2025-08-11,AM,2025-08-11 13:30:00,119.6600,2025-08-11 15:00:00,119.9000,chandelier_stop,0.1700,1.412
+0.25R,MU,2025-08-29,PM,2025-09-02 09:30:00,115.7439,2025-09-02 09:40:00,114.1954,disaster_stop,1.0589,-1.462
+0.25R,MU,2025-09-03,PM,2025-09-04 09:30:00,118.7309,2025-09-04 09:45:00,118.7109,chandelier_stop,0.2697,-0.074
+0.25R,MU,2025-12-01,AM,2025-12-01 13:30:00,232.6700,2025-12-01 13:40:00,231.6300,disaster_stop,0.6200,-1.677
+0.25R,MU,2026-02-12,PM,2026-02-13 09:30:00,417.4000,2026-02-13 09:35:00,417.8000,chandelier_stop,0.1400,2.857
+0.25R,MU,2026-03-12,AM,2026-03-12 13:30:00,415.6000,2026-03-12 13:35:00,416.0400,chandelier_stop,0.1500,2.933
+0.25R,NVDA,2025-02-05,AM,2025-02-05 13:30:00,118.9300,2025-02-05 14:00:00,118.9200,clock_stop,0.1900,-0.053
+0.25R,NVDA,2025-03-17,AM,2025-03-17 13:30:00,122.6500,2025-03-17 13:45:00,122.5300,disaster_stop,0.1300,-0.923
+0.25R,NVDA,2025-03-24,AM,2025-03-24 13:30:00,119.2600,2025-03-24 15:50:00,120.0700,eod_1550,0.1200,6.750
+0.25R,NVDA,2025-04-11,PM,2025-04-12 09:30:00,110.4600,2025-04-14 09:30:00,114.0893,chandelier_stop,1.8400,1.972
+0.25R,NVDA,2025-08-27,AM,2025-08-27 13:30:00,182.9400,2025-08-27 14:00:00,182.8600,clock_stop,0.2100,-0.381
+0.25R,NVDA,2025-09-11,PM,2025-09-12 09:30:00,177.2200,2025-09-12 10:00:00,177.8903,clock_stop,4.2800,0.157
+0.25R,NVDA,2025-10-27,AM,2025-10-27 13:30:00,190.9700,2025-10-27 14:00:00,190.7100,clock_stop,0.3600,-0.722
+0.25R,NVDA,2025-12-08,AM,2025-12-08 13:30:00,182.7900,2025-12-08 13:50:00,182.7200,disaster_stop,0.0800,-0.875
+0.25R,NVDA,2025-12-22,PM,2025-12-23 09:30:00,183.3000,2025-12-23 09:40:00,183.2900,disaster_stop,0.0100,-1.000
+0.25R,NVDA,2026-01-16,PM,2026-01-17 09:30:00,186.4000,2026-01-20 09:30:00,182.0900,clock_stop,3.2600,-1.322
+0.25R,NVDA,2026-02-10,PM,2026-02-11 09:30:00,188.7600,2026-02-11 10:00:00,191.2500,chandelier_stop,0.9438,2.638
+0.25R,NVDA,2026-02-18,PM,2026-02-19 09:30:00,187.9400,2026-02-19 10:00:00,187.2992,clock_stop,0.1300,-4.929
+0.25R,PLTR,2025-02-04,AM,2025-02-04 13:30:00,100.1700,2025-02-04 15:50:00,103.2200,eod_1550,0.4700,6.489
+0.25R,PLTR,2025-03-21,AM,2025-03-21 13:30:00,86.3600,2025-03-21 14:00:00,86.3800,clock_stop,0.2300,0.087
+0.25R,PLTR,2025-04-11,AM,2025-04-11 13:30:00,89.2600,2025-04-11 14:40:00,89.0500,chandelier_stop,0.2600,-0.808
+0.25R,PLTR,2025-07-09,PM,2025-07-10 09:30:00,143.3100,2025-07-10 10:00:00,142.4500,clock_stop,4.4300,-0.194
+0.25R,PLTR,2025-09-10,PM,2025-09-11 09:30:00,167.2400,2025-09-11 09:40:00,165.4600,disaster_stop,1.3900,-1.281
+0.25R,PLTR,2025-10-16,PM,2025-10-17 09:30:00,177.7500,2025-10-17 09:45:00,175.2800,disaster_stop,1.7000,-1.453
+0.25R,PLTR,2025-10-21,PM,2025-10-22 09:30:00,181.9300,2025-10-22 10:00:00,180.7356,clock_stop,2.6300,-0.454
+0.25R,PLTR,2025-10-24,PM,2025-10-27 09:30:00,188.9700,2025-10-27 15:50:00,189.0000,eod_1550,6.2400,0.005
+0.25R,PLTR,2025-11-12,PM,2025-11-13 09:30:00,181.7150,2025-11-13 09:40:00,179.4008,disaster_stop,1.7150,-1.349
+0.25R,PLTR,2025-12-03,PM,2025-12-04 09:30:00,176.3650,2025-12-04 10:00:00,175.7600,clock_stop,4.5150,-0.134
+0.25R,PLTR,2026-03-02,AM,2026-03-02 13:30:00,142.6300,2026-03-02 14:00:00,141.7100,clock_stop,0.3700,-2.486
+0.25R,SNOW,2025-02-04,AM,2025-02-04 13:30:00,184.7900,2025-02-04 15:50:00,184.9800,eod_1550,0.7900,0.241
+0.25R,SNOW,2025-03-25,AM,2025-03-25 13:30:00,163.3000,2025-03-25 13:55:00,163.3200,disaster_stop,0.3000,0.067
+0.25R,SNOW,2025-04-15,AM,2025-04-15 13:30:00,145.2700,2025-04-15 13:35:00,145.7100,chandelier_stop,0.1400,3.143
+0.25R,SNOW,2025-04-24,AM,2025-04-24 13:30:00,148.9700,2025-04-24 14:00:00,148.9900,clock_stop,0.6700,0.030
+0.25R,SNOW,2025-07-25,PM,2025-07-28 09:30:00,219.9300,2025-07-28 10:00:00,221.1550,clock_stop,5.0300,0.244
+0.25R,SNOW,2025-08-28,AM,2025-08-28 13:30:00,228.2000,2025-08-28 14:00:00,228.2200,clock_stop,0.1900,0.105
+0.25R,SNOW,2025-09-22,AM,2025-09-22 13:30:00,228.5700,2025-09-22 13:45:00,228.8100,chandelier_stop,0.2400,1.000
+0.25R,SNOW,2025-09-29,AM,2025-09-29 13:30:00,227.3000,2025-09-29 14:00:00,227.2000,clock_stop,0.1800,-0.556
+0.25R,SNOW,2025-12-02,PM,2025-12-03 09:30:00,262.5800,2025-12-03 10:00:00,260.7550,clock_stop,5.7900,-0.315
+0.25R,SNOW,2026-01-07,AM,2026-01-07 13:30:00,231.9300,2026-01-07 13:35:00,234.6700,chandelier_stop,0.1000,27.400
+0.25R,SNOW,2026-03-06,PM,2026-03-07 09:30:00,179.0000,2026-03-09 11:10:00,176.1800,clock_stop,6.2000,-0.455
+0.25R,SPY,2025-02-04,AM,2025-02-04 13:30:00,594.1631,2025-02-04 14:00:00,594.2323,clock_stop,0.4546,0.152
+0.25R,SPY,2025-03-24,PM,2025-03-25 09:30:00,570.3515,2025-03-25 10:00:00,569.3254,clock_stop,1.2789,-0.802
+0.25R,SPY,2025-04-24,AM,2025-04-24 13:30:00,540.2923,2025-04-24 15:05:00,540.5104,chandelier_stop,0.9022,0.242
+0.25R,SPY,2025-08-06,PM,2025-08-07 09:30:00,632.6366,2025-08-07 10:00:00,632.2090,clock_stop,3.8282,-0.112
+0.25R,SPY,2025-08-07,PM,2025-08-08 09:30:00,630.4689,2025-08-08 15:05:00,633.5016,chandelier_stop,3.1719,0.956
+0.25R,SPY,2025-08-22,AM,2025-08-22 13:30:00,642.4904,2025-08-22 14:00:00,642.2717,clock_stop,0.4126,-0.530
+0.25R,SPY,2025-10-20,AM,2025-10-20 13:30:00,669.6487,2025-10-20 14:40:00,669.7384,chandelier_stop,0.0648,1.384
+0.25R,SPY,2025-11-11,AM,2025-11-11 13:30:00,680.9157,2025-11-11 14:00:00,680.9755,clock_stop,0.4288,0.139
+0.25R,SPY,2025-11-26,AM,2025-11-26 13:30:00,679.1259,2025-11-26 13:45:00,677.7702,disaster_stop,0.9469,-1.432
+0.25R,SPY,2025-12-22,AM,2025-12-22 13:30:00,684.7100,2025-12-22 14:00:00,684.3800,clock_stop,0.3600,-0.917
+0.25R,SPY,2026-01-26,AM,2026-01-26 13:30:00,693.7800,2026-01-26 14:00:00,693.5850,clock_stop,0.4080,-0.478
+0.25R,SPY,2026-02-09,PM,2026-02-10 09:30:00,694.9500,2026-02-10 11:10:00,694.6300,chandelier_stop,1.0400,-0.308
+0.25R,SPY,2026-02-25,AM,2026-02-25 13:30:00,692.3100,2026-02-25 15:30:00,692.9200,chandelier_stop,0.1050,5.810
+0.25R,TSLA,2025-03-25,AM,2025-03-25 13:30:00,277.4300,2025-03-25 15:50:00,283.2400,eod_1550,0.2300,25.261
+0.25R,TSLA,2025-04-14,PM,2025-04-15 09:30:00,250.6500,2025-04-15 09:40:00,250.2200,disaster_stop,0.1300,-3.308
+0.25R,TSLA,2025-04-24,PM,2025-04-25 09:30:00,261.9300,2025-04-25 10:00:00,263.4133,clock_stop,10.3300,0.144
+0.25R,TSLA,2025-06-17,AM,2025-06-17 13:30:00,326.1700,2025-06-17 13:45:00,325.6500,disaster_stop,0.3300,-1.576
+0.25R,TSLA,2025-06-20,PM,2025-06-21 09:30:00,322.4500,2025-06-21 09:50:00,322.5200,chandelier_stop,0.0800,0.875
+0.25R,TSLA,2025-07-15,AM,2025-07-15 13:30:00,317.4500,2025-07-15 13:35:00,317.4000,chandelier_stop,0.1800,-0.278
+0.25R,TSLA,2025-07-29,AM,2025-07-29 13:30:00,326.5700,2025-07-29 13:40:00,326.6000,chandelier_stop,0.0800,0.375
+0.25R,TSLA,2025-08-08,AM,2025-08-08 13:30:00,320.6400,2025-08-08 14:00:00,320.3500,disaster_stop,0.2000,-1.450
+0.25R,TSLA,2025-08-25,AM,2025-08-25 13:30:00,338.1600,2025-08-25 13:50:00,338.1800,chandelier_stop,0.3600,0.056
+0.25R,TSLA,2025-09-04,PM,2025-09-05 09:30:00,339.2900,2025-09-05 10:00:00,354.4900,chandelier_stop,2.1500,7.070
+0.25R,TSLA,2025-10-20,AM,2025-10-20 13:30:00,444.3100,2025-10-20 13:55:00,444.1900,chandelier_stop,0.2200,-0.545
+0.25R,TSLA,2025-10-24,AM,2025-10-24 13:30:00,446.8500,2025-10-24 14:00:00,446.6700,clock_stop,2.2343,-0.081
+0.25R,TSLA,2026-02-12,PM,2026-02-13 09:30:00,416.1200,2026-02-13 09:40:00,415.7800,disaster_stop,0.2600,-1.308
+0.25R,TSM,2025-02-05,AM,2025-02-05 13:30:00,201.9300,2025-02-05 14:00:00,201.8900,clock_stop,0.1200,-0.333
+0.25R,TSM,2025-03-24,PM,2025-03-25 09:30:00,180.7982,2025-03-25 10:00:00,178.6382,clock_stop,2.8082,-0.769
+0.25R,TSM,2025-04-24,PM,2025-04-25 09:30:00,162.4280,2025-04-25 10:00:00,160.7684,clock_stop,5.4480,-0.305
+0.25R,TSM,2025-08-08,AM,2025-08-08 13:30:00,241.6100,2025-08-08 13:45:00,241.5200,disaster_stop,0.0700,-1.286
+0.25R,TSM,2025-09-08,AM,2025-09-08 13:30:00,241.2900,2025-09-08 15:00:00,241.4600,chandelier_stop,0.0500,3.400
+0.25R,TSM,2025-10-28,PM,2025-10-29 09:30:00,305.0024,2025-10-29 10:00:00,302.7133,clock_stop,7.7024,-0.297
+0.25R,TSM,2025-11-28,AM,2025-11-28 13:30:00,289.3400,2025-11-28 14:00:00,289.7200,chandelier_stop,0.0100,38.000
+0.25R,TSM,2025-12-24,AM,2025-12-24 13:30:00,297.4100,2025-12-24 13:50:00,298.2600,chandelier_stop,0.2600,3.269
+0.25R,TXN,2025-02-18,AM,2025-02-18 13:30:00,180.4487,2025-02-18 13:40:00,180.4972,disaster_stop,0.1211,0.400
+0.25R,TXN,2025-03-25,PM,2025-03-26 09:30:00,178.5878,2025-03-26 09:35:00,179.0288,chandelier_stop,0.2520,1.750
+0.25R,TXN,2025-04-24,PM,2025-04-25 09:30:00,156.8580,2025-04-25 09:55:00,156.1989,disaster_stop,0.6687,-0.986
+0.25R,TXN,2025-08-13,PM,2025-08-14 09:30:00,188.2730,2025-08-14 09:45:00,187.6181,disaster_stop,0.5023,-1.304
+0.25R,TXN,2025-09-26,PM,2025-09-29 09:30:00,182.6498,2025-09-29 10:00:00,182.6400,clock_stop,1.1818,-0.008
+0.25R,TXN,2025-11-26,AM,2025-11-26 13:30:00,164.8540,2025-11-26 13:40:00,160.9800,disaster_stop,0.2683,-14.439
+0.25R,TXN,2026-01-06,AM,2026-01-06 13:30:00,177.7600,2026-01-06 13:50:00,177.7900,chandelier_stop,0.0500,0.600
+0.25R,V,2025-02-04,AM,2025-02-04 13:30:00,341.8600,2025-02-04 14:00:00,341.5800,clock_stop,0.3700,-0.757
+0.25R,V,2025-03-25,PM,2025-03-26 09:30:00,343.4321,2025-03-26 10:00:00,343.4122,clock_stop,1.2321,-0.016
+0.25R,V,2025-04-15,AM,2025-04-15 13:30:00,334.7269,2025-04-15 13:50:00,333.9200,disaster_stop,0.6169,-1.308
+0.25R,V,2025-04-23,PM,2025-04-24 09:30:00,330.8160,2025-04-24 10:00:00,330.9649,clock_stop,1.3003,0.115
+0.25R,V,2025-07-02,PM,2025-07-03 09:30:00,352.5516,2025-07-03 11:05:00,352.2600,chandelier_stop,0.9744,-0.299
+0.25R,V,2025-07-23,PM,2025-07-24 09:30:00,352.7803,2025-07-24 15:50:00,352.9500,eod_1550,2.7503,0.062
+0.25R,V,2025-08-15,PM,2025-08-18 09:30:00,342.4624,2025-08-18 10:00:00,342.3528,clock_stop,0.7470,-0.147
+0.25R,V,2025-10-01,AM,2025-10-01 13:30:00,338.2100,2025-10-01 13:35:00,338.4700,chandelier_stop,0.1900,1.368
+0.25R,V,2025-10-15,PM,2025-10-16 09:30:00,343.6177,2025-10-16 09:55:00,341.4869,disaster_stop,1.9820,-1.075
+0.25R,V,2025-10-22,PM,2025-10-23 09:30:00,344.8129,2025-10-23 09:45:00,344.4145,disaster_stop,0.5279,-0.755
+0.25R,V,2025-11-26,PM,2025-11-28 09:30:00,332.7506,2025-11-28 15:50:00,333.2000,eod_1550,1.4270,0.315
+0.25R,V,2025-12-08,PM,2025-12-09 09:30:00,325.9445,2025-12-09 10:00:00,325.7155,clock_stop,1.6297,-0.141
+0.25R,V,2025-12-12,AM,2025-12-12 13:30:00,347.1400,2025-12-12 14:00:00,346.9800,clock_stop,0.1900,-0.842
+0.25R,V,2026-02-05,PM,2026-02-06 09:30:00,329.8800,2026-02-06 10:00:00,328.9584,clock_stop,1.3000,-0.709
+0.25R,V,2026-03-04,AM,2026-03-04 13:30:00,321.5000,2026-03-04 13:40:00,321.0000,disaster_stop,0.4100,-1.220
+0.50R,AAPL,2025-02-07,PM,2025-02-10 09:30:00,228.5879,2025-02-10 10:00:00,228.1796,disaster_stop,0.3784,-1.079
+0.50R,AAPL,2025-02-13,AM,2025-02-13 13:30:00,235.3800,2025-02-13 13:40:00,235.2800,disaster_stop,0.0500,-2.000
+0.50R,AAPL,2025-03-26,PM,2025-03-27 09:30:00,220.4429,2025-03-27 10:00:00,220.4130,clock_stop,0.4232,-0.071
+0.50R,AAPL,2025-04-02,AM,2025-04-02 13:30:00,221.0300,2025-04-02 14:45:00,221.0500,chandelier_stop,0.1500,0.133
+0.50R,AAPL,2025-04-23,PM,2025-04-24 09:30:00,204.0134,2025-04-24 10:00:00,204.9146,clock_stop,8.6934,0.104
+0.50R,AAPL,2025-05-12,PM,2025-05-13 09:30:00,209.7882,2025-05-13 09:40:00,209.2000,disaster_stop,0.5384,-1.092
+0.50R,AAPL,2025-06-09,AM,2025-06-09 13:30:00,204.0000,2025-06-09 13:35:00,204.0100,chandelier_stop,0.1000,0.100
+0.50R,AAPL,2025-06-11,AM,2025-06-11 13:30:00,202.1100,2025-06-11 14:00:00,202.0300,clock_stop,0.1100,-0.727
+0.50R,AAPL,2025-06-24,AM,2025-06-24 13:30:00,203.7100,2025-06-24 13:40:00,203.2900,disaster_stop,0.2600,-1.615
+0.50R,AAPL,2025-08-07,PM,2025-08-08 09:30:00,220.1565,2025-08-08 11:05:00,220.6400,chandelier_stop,2.0765,0.233
+0.50R,AAPL,2025-09-15,PM,2025-09-16 09:30:00,236.7222,2025-09-16 10:30:00,239.0727,chandelier_stop,0.4840,4.856
+0.50R,AAPL,2025-10-21,AM,2025-10-21 13:30:00,260.6400,2025-10-21 14:00:00,260.8400,chandelier_stop,0.3700,0.541
+0.50R,AAPL,2025-11-24,PM,2025-11-25 09:30:00,275.1200,2025-11-25 11:05:00,274.8700,chandelier_stop,3.6200,-0.069
+0.50R,AAPL,2026-01-29,AM,2026-01-29 13:30:00,257.4100,2026-01-29 13:40:00,257.5300,chandelier_stop,0.1100,1.091
