ticker,earnings_date,day1_date,timing,prior_close,day1_open,day1_high,day1_low,day1_close,gap_pct,gap_size_dollars,recovery_ratio,ant_recovery,day1_green,day_of_min,eps_surprise_pct,drift_1d,drift_2d,drift_3d,drift_5d,drift_7d,drift_10d,trajectory
MARA,2025-02-25,2025-02-26,AMC,12.420000076293944,12.260000228881836,12.869999885559082,12.210000038146973,12.449999809265137,-1.2882435300262143,0.1599998474121076,1.5000000000000167,1.1428558453413116,True,0,-14.2857,5.4618499244452465,11.807231241359945,10.763053599331617,21.445784073883793,28.67470444330276,5.301203674886369,"[0.0, 5.4618499244452465, 11.807231241359945, 10.763053599331617, 12.208839205222366, 21.445784073883793, 21.204822359580263, 28.67470444330276, 7.710843798026025, 6.987950995080664, 5.301203674886369]"
MARA,2025-05-06,2025-05-07,AMC,13.149999618530272,13.31999969482422,13.59000015258789,13.050000190734863,13.329999923706056,1.292776283083643,0.17000007629394887,1.6470565135926338,2.800013351516895,True,0,12.5,7.201800777505691,18.22955978307449,19.654912982405015,19.054763513808375,21.6053951781711,18.82970925167113,"[0.0, 7.201800777505691, 18.22955978307449, 19.654912982405015, 22.805708424056387, 19.054763513808375, 17.629410314477834, 21.6053951781711, 22.430606063250984, 21.455368542540942, 18.82970925167113]"
MARA,2025-08-07,2025-08-08,AMC,15.949999809265137,16.040000915527344,16.18000030517578,15.289999961853027,15.380000114440918,0.5642702654449351,0.09000110626220703,0.9999894037489536,0.13636389908389446,False,7,-16.0,1.8205444140945621,2.2106641746292994,3.1209332813049637,1.8855654076408792,-1.3654098607567415,5.916780197107985,"[0.0, 1.8205444140945621, 2.2106641746292994, 3.1209332813049637, 2.4057209545250515, 1.8855654076408792, 4.616385129154351, -1.3654098607567415, 0.45513455333783215, 0.8452543138725694, 5.916780197107985]"
MARA,2025-11-06,2025-11-07,AMC,15.960000038146973,15.390000343322754,15.890000343322754,14.8100004196167,15.869999885559082,-3.571426650763331,0.5699996948242188,1.8596491815127625,0.9217389717894751,True,10,1.3699,-1.8273469687728936,-7.8134831761813865,-9.199748258823245,-24.448646140013693,-25.14177567668962,-36.546945384748085,"[0.0, -1.8273469687728936, -7.8134831761813865, -9.199748258823245, -19.470700534784747, -24.448646140013693, -27.473217946552293, -25.14177567668962, -30.056707866959837, -35.47574136760984, -36.546945384748085]"
MARA,2026-02-25,2026-02-26,AMC,8.569999694824219,8.430000305175781,8.649999618530273,8.140000343322754,8.449999809265137,-1.6335985371503454,0.1399993896484375,2.214291553133515,0.7209300778243772,True,6,-15.2174,5.798813990278391,11.834319793753535,2.485207608131716,3.786990008540182,2.485207608131716,3.6686441019418052,"[0.0, 5.798813990278391, 11.834319793753535, 2.485207608131716, 9.940830432526864, 3.786990008540182, -5.207095743373346, 2.485207608131716, 1.4201170209200036, 1.1834364938100892, 3.6686441019418052]"
META,2024-10-30,2024-10-31,AMC,588.9600219726562,582.1925856019707,587.0690948039123,560.3081253081026,564.856201171875,-1.1490485123283571,6.767436370685573,0.6720529923965366,0.15873559495972198,False,2,-1.2876,-0.07400640805376438,-1.2156760029926728,0.854504417476966,4.249636181083491,2.746751778898373,1.6878626033053388,"[0.0, -0.07400640805376438, -1.2156760029926728, 0.854504417476966, 0.7875431514951909, 4.249636181083491, 3.8338215227793646, 2.746751778898373, 3.0374719436941873, 2.188240577338587, 1.6878626033053388]"
META,2025-01-29,2025-01-30,AMC,673.7865600585938,694.0353417764899,707.949485012391,673.3981124232191,684.2545776367188,3.0052219676413925,20.248781717896122,0.5361539950773707,27.948336467614958,False,0,-2.0101,0.31732716952995527,1.5225638572426459,2.5021882863770886,3.6375550171276396,4.425061594474698,6.049509104011684,"[0.0, 0.31732716952995527, 1.5225638572426459, 2.5021882863770886, 2.6011729553939245, 3.6375550171276396, 4.005832932753311, 4.425061594474698, 4.774384619439761, 5.586617294156801, 6.049509104011684]"
META,2025-04-30,2025-05-01,AMC,547.2926025390625,590.238618351305,591.1059077397648,568.7257162038675,570.430419921875,7.84699365805466,42.946015812242536,0.03969410632782298,,False,0,6.1224,4.335822259353053,4.729030769750946,2.6388807451199088,4.508828012016351,11.747431930812251,12.525117880164332,"[0.0, 4.335822259353053, 4.729030769750946, 2.6388807451199088, 4.299111099888165, 4.508828012016351, 3.5441516159116073, 11.747431930812251, 14.648469515934847, 15.230423247248106, 12.525117880164332]"
META,2025-07-30,2025-07-31,AMC,693.5811767578125,773.3836936232736,782.9113054874113,763.7163951695271,771.6278076171875,11.505865432868706,79.80251686546114,0.09913738010291344,,False,1,25.625,-3.0293181251903323,0.3788219753447737,-1.2903297250906676,-1.5010895917293856,-0.9787499950562989,1.1235490237179004,"[0.0, -3.0293181251903323, 0.3788219753447737, -1.2903297250906676, -0.18747305682883325, -1.5010895917293856, -0.5352644089113179, -0.9787499950562989, 2.141081365410703, 0.8585112736160604, 1.1235490237179004]"
META,2025-10-29,2025-10-30,AMC,750.4149169921875,668.0328178882455,679.8230975870755,649.08446528138,665.3572387695312,-10.97820648797146,82.38209910394198,0.19752802690326993,0.16059114721597265,False,9,-12.6984,-2.718807530868354,-4.315272071098876,-5.87423619738464,-7.13161003275507,-5.208035105818041,-8.489504791806196,"[0.0, -2.718807530868354, -4.315272071098876, -5.87423619738464, -4.579352774778366, -7.13161003275507, -6.715986560394701, -5.208035105818041, -5.910241364882972, -8.62154514364594, -8.489504791806196]"
