streak_len,streak_bin,date,next_day_ret,next_day_range,max_bounce_3d,rsi,vix,vix_bucket,ticker,split
2,2,2025-04-29,-0.008765339343851819,0.02416729276233417,0.02391685449536685,52.230934277354756,25.15,>=25,GOOGL,A
3,3,2025-04-30,0.015727640222334527,0.01913845376452755,0.034992420414350814,50.5044910309055,24.17,20-25,GOOGL,B
2,2,2025-05-07,0.019415545689483782,0.020011927638990196,0.04718043867205622,41.09758947482835,24.76,20-25,GOOGL,B
2,2,2025-05-29,-0.0015169194865811697,0.027712952158693113,-0.0015169194865812096,60.84980171610806,19.31,<20,GOOGL,B
3,3,2025-05-30,-0.015250671964473494,0.0144326282575669,-0.015250671964473446,60.40159384584816,19.18,<20,GOOGL,A
4,4,2025-06-02,-0.016732925888565786,0.018928380703732258,-0.004568919480211299,55.94661193612015,18.57,<20,GOOGL,B
5,5,2025-06-03,0.01146581377104594,0.011164081829702457,0.045018405648421814,51.52473551009613,18.36,<20,GOOGL,A
2,2,2025-06-12,-0.00575695394436837,0.026960784313725433,0.005984952120383102,61.0884872751217,17.26,<20,GOOGL,A
3,3,2025-06-13,0.011809895086854372,0.013071146018460133,0.011809895086854339,59.179075987727515,18.02,<20,GOOGL,B
2,2,2025-06-18,-0.0379168834171435,0.05126871279116817,-0.03762788278134207,54.99840545304278,21.6,20-25,GOOGL,B
3,3,2025-06-20,-0.009372183838990744,0.03202162811655159,0.02379092820666872,44.809175428683,20.14,20-25,GOOGL,B
4,4,2025-06-23,0.00976408514767435,0.012675116744496352,0.050639820486385004,42.77947402859185,20.62,20-25,GOOGL,B
2,2,2025-07-01,0.01577538584201843,0.02152742183495644,0.019989748846745207,56.99686445378144,16.73,<20,GOOGL,A
2,2,2025-07-08,0.012982536764705843,0.038258272058823505,0.03326056985294113,52.48277540240581,17.79,<20,GOOGL,A
2,2,2025-08-01,0.03146353090735743,0.027226018327241988,0.03702526616875899,57.55271789510687,16.72,<20,GOOGL,B
2,2,2025-08-19,-0.0116232863103517,0.023196900456983985,0.022253129346314418,65.3675506854421,14.99,<20,GOOGL,A
3,3,2025-08-20,0.0022615338224947212,0.01527791737863098,0.04623580259322554,59.50929718444675,15.57,<20,GOOGL,A
2,2,2025-09-17,0.01026628168110344,0.016803015720243814,0.02049246069939038,83.78614666807078,16.36,<20,GOOGL,B
2,2,2025-09-23,-0.018249771380859592,0.023458311796747667,-0.018249771380859623,79.36056872451012,16.1,<20,GOOGL,B
3,3,2025-09-24,-0.005224364166531603,0.023286894540741943,-0.0021869431394783414,70.14722306322655,16.64,<20,GOOGL,B
4,4,2025-09-25,0.0030533729593291703,0.014004803973456001,0.0030533729593290723,67.76607376815969,16.18,<20,GOOGL,B
2,2,2025-09-30,0.007244885357921893,0.031655209319557065,0.010743835672827502,61.91818025226745,16.12,<20,GOOGL,B
2,2,2025-10-08,-0.012518921572638342,0.02295135621650364,-0.0018819293867365216,58.38794510173507,17.24,<20,GOOGL,A
3,3,2025-10-09,-0.020466503708000183,0.03417988979574926,0.01615776608526331,53.20813173586124,16.3,<20,GOOGL,A
4,4,2025-10-10,0.031891045975553034,0.02025969631603431,0.061244342934483734,46.09820477214451,16.43,<20,GOOGL,A
2,2,2025-11-13,-0.007721869051467323,0.028193800955356903,0.023345185504435585,57.94321346795172,17.51,<20,GOOGL,B
3,3,2025-11-14,0.03130881714202993,0.03753438540610977,0.059070508180107326,55.88610331130569,20.0,20-25,GOOGL,A
2,2,2025-12-12,-0.0031045857318414694,0.021149990298169653,-0.003104585731841525,55.695117380493976,14.85,<20,GOOGL,B
3,3,2025-12-15,-0.006196068254071152,0.026536041004347,-0.0061960682540711355,54.831145847185205,15.74,<20,GOOGL,A
4,4,2025-12-16,-0.0315978456014363,0.03907295576954454,0.00267667700342743,53.067317718994246,16.5,<20,GOOGL,B
5,5,2025-12-17,0.019314389725958003,0.015943641082684333,0.044156807226884975,45.14169371114799,16.48,<20,GOOGL,A
2,2,2025-12-26,0.0,0.010843565619518346,0.0009886780417796277,57.81945619188327,13.47,<20,GOOGL,A
2,2,2026-01-15,-0.008294764681132438,0.020887179178938477,-0.008294764681132388,68.2896457397509,16.75,<20,GOOGL,B
3,3,2026-01-16,-0.0240923692344992,0.02212255288199288,0.0015758530820049147,63.99195439769527,15.84,<20,GOOGL,A
4,4,2026-01-20,0.01981181877464855,0.040772598826196306,0.026301897338757346,53.539920417548025,15.86,<20,GOOGL,A
2,2,2026-02-05,0.03804038230267737,0.05971896955503514,0.038040382302677325,40.502778378872144,18.64,<20,GOOGL,B
2,2,2026-02-10,-0.02459788891681325,0.03578160341794417,-0.02459788891681322,43.73794981482197,17.36,<20,GOOGL,A
3,3,2026-02-11,-0.005185352185255621,0.02908306225643329,-0.005185352185255608,39.37801504392509,17.79,<20,GOOGL,B
4,4,2026-02-12,-0.010845635845635915,0.01592851592851598,-0.01084563584563592,38.52757817939506,17.65,<20,GOOGL,B
5,5,2026-02-13,-0.012142833764278382,0.026773148299675996,-0.008117042516283054,36.74913891235611,20.82,20-25,GOOGL,B
6,5,2026-02-17,0.004075276654959881,0.013683652508117407,0.04303889735604006,34.831556673394886,20.6,20-25,GOOGL,A
2,2,2026-02-24,0.0065647626709575135,0.013515687851971001,0.006564762670957427,44.10027193321385,21.01,20-25,GOOGL,B
2,2,2026-03-03,-0.0017143045527971967,0.015560610556159862,-0.0017143045527972236,40.093813472615864,21.44,20-25,GOOGL,A
3,3,2026-03-04,-0.007331329876820503,0.017502724480697316,0.011657474984313505,39.7352264597159,23.57,20-25,GOOGL,A
4,4,2026-03-05,-0.007684886390099455,0.01776506204464545,0.021457799660667506,38.16585239433742,21.15,20-25,GOOGL,B
5,5,2026-03-06,0.027021590451924427,0.04264449510527031,0.034967144964462946,36.548288258538314,23.75,20-25,GOOGL,A
2,2,2026-03-13,0.01108427356648889,0.01148132217185596,0.028653674353968726,42.03763170018769,27.29,>=25,GOOGL,A
2,2,2025-02-10,-0.004950026799508178,0.008355140776239979,-0.0028533593971688037,,,,GS,A
3,3,2025-02-11,0.0020912547528515457,0.017553865652725032,0.020437262357414412,,15.81,<20,GS,B
2,2,2025-02-20,-0.026355277440776592,0.0374656790754103,-0.024966477236447383,,15.27,<20,GS,B
3,3,2025-02-21,0.0014263931926614681,0.03597134097355425,0.0014263931926614605,,15.66,<20,GS,B
2,2,2025-03-04,0.020854196314060047,0.03501466996960584,0.020854196314060137,29.373752364081994,22.78,20-25,GS,A
2,2,2025-03-07,-0.05054467821104669,0.041713044906300775,-0.04260715654252509,27.944994766046037,24.87,20-25,GS,B
3,3,2025-03-10,0.0006726500490072951,0.029731132166125177,0.00836007918051988,22.92547921306644,23.37,20-25,GS,A
2,2,2025-03-27,-0.028370607028753936,0.04076677316293916,-0.018986764034687315,42.02614321464577,18.33,<20,GS,A
3,3,2025-03-28,0.005674451814133397,0.03459160857556222,0.03699667424512869,37.26520391318829,18.69,<20,GS,B
2,2,2025-04-04,-0.011417408291729991,0.10761884089429126,0.09926199261992624,26.054770485020143,30.02,>=25,GS,A
3,3,2025-04-07,-0.006191814509046156,0.08409450202002462,0.11195766731073249,25.332688235567915,45.31,>=25,GS,B
4,4,2025-04-08,0.1188855993990543,0.16212275197737616,0.1188855993990544,24.933723415240777,46.98,>=25,GS,A
2,2,2025-05-06,0.004179592443296798,0.01389482287816027,0.031746326602641345,53.846531686618604,23.64,20-25,GS,A
2,2,2025-05-20,-0.022308209959623126,0.029458277254374145,-0.013088829071332391,65.48345658155662,18.14,<20,GS,B
3,3,2025-05-21,0.00858657122208073,0.016347179681316035,0.03839006091475386,58.70578887745637,18.09,<20,GS,B
2,2,2025-05-29,-0.00333996828716987,0.016227522688168423,0.0035592591343070407,60.20154729455985,19.31,<20,GS,A
3,3,2025-05-30,-0.001980231534764232,0.011661363482499468,0.006922347843747746,59.12552262411106,19.18,<20,GS,A
4,4,2025-06-02,0.00892024352604004,0.021028710973934536,0.012244136550952274,58.46058170043991,18.57,<20,GS,A
2,2,2025-07-08,4.372922861661799e-05,0.013833012652323494,0.017418809398868938,67.09594491690714,17.79,<20,GS,B
2,2,2025-07-22,0.02428662568147555,0.024997100104396257,0.040236051502145924,59.83938885596975,16.65,<20,GS,B
2,2,2025-07-31,-0.02018969049022079,0.028285209192692944,0.002988467042680354,63.32694775452919,15.48,<20,GS,A
3,3,2025-08-01,0.023655760005727666,0.01633851220734584,0.02365576000572776,54.483378185766085,16.72,<20,GS,B
2,2,2025-08-20,-0.006316353433812205,0.008684985971491931,0.0298193917690019,51.265769296623276,15.57,<20,GS,A
3,3,2025-08-21,0.03636544218845339,0.03667759190680916,0.046325855928716485,48.71957267356682,15.69,<20,GS,B
2,2,2025-09-02,-0.0008710560517656285,0.013300887647595615,0.024624616320548708,53.10563621207163,15.36,<20,GS,B
3,3,2025-09-03,0.025517899893444884,0.02430012592889853,0.025517899893444853,52.740652264074534,17.17,<20,GS,B
2,2,2025-10-01,-0.007916923709644363,0.023609397491260543,0.01370039070532589,55.73545102138325,16.28,<20,GS,A
3,3,2025-10-02,0.013382215773655393,0.02188050575189137,0.021789822779562713,52.10153264664554,16.29,<20,GS,A
2,2,2025-10-08,0.004395089982315525,0.014875689170914311,0.01423853115572668,48.854760333211004,17.24,<20,GS,A
2,2,2025-10-15,-0.013247992429718636,0.0377594069946246,-0.006965710305308337,46.149397084583754,20.81,20-25,GS,B
3,3,2025-10-16,-0.00998947775010317,0.02496037507159112,0.00636662715273257,42.44587072149004,20.64,20-25,GS,B
4,4,2025-10-17,0.016521142488127305,0.018041410485813186,0.01652114248812723,39.88135853362018,25.31,>=25,GS,A
2,2,2025-10-22,0.00834328196223133,0.013891903624918614,0.06069568048621664,39.195069685260975,17.87,<20,GS,A
2,2,2025-11-03,0.006622686881936124,0.042012268045214254,0.009310340393246156,53.97638097364015,17.44,<20,GS,A
2,2,2025-11-07,0.01447058974721438,0.022335599449963366,0.06744374333337619,53.260106774609035,19.5,<20,GS,B
2,2,2025-11-14,-0.01818088898542214,0.03318044180965647,-0.006324342971035845,50.65962507621707,20.0,20-25,GS,A
3,3,2025-11-17,0.0008328345001691329,0.027249303802409936,0.012076100252452922,46.182218856102594,19.83,<20,GS,B
2,2,2025-12-17,0.004816778059460791,0.02074210647614658,0.030283475455174104,61.25251926352364,16.48,<20,GS,A
2,2,2025-12-29,-0.009514051522248157,0.01550396324986487,0.024173572329310066,61.481404735504235,13.6,<20,GS,A
3,3,2025-12-30,-0.006263427720498815,0.010412522308487987,0.07293312568914752,57.756841023131244,14.2,<20,GS,B
4,4,2025-12-31,0.040528483184625985,0.03834362846030667,0.08747426218256682,55.40004853931673,14.33,<20,GS,A
2,2,2026-01-08,0.005198187629820161,0.014389186047763063,0.01591743168634381,64.23801327650851,15.38,<20,GS,A
2,2,2026-01-14,0.045850211152288045,0.06064164440230971,0.04585021115228814,60.933889626791895,15.98,<20,GS,B
2,2,2026-01-20,0.011161332963776305,0.027013197450056536,0.012131420165021544,58.34332978248764,15.86,<20,GS,B
2,2,2026-02-05,-0.00554741934052283,0.04414636311188031,0.046498468912261975,43.71742481344971,18.64,<20,GS,A
3,3,2026-02-06,0.030558282756158572,0.02846081756515542,0.05233621920742588,42.37088775064056,21.77,20-25,GS,B
2,2,2026-02-12,0.0006446951592287142,0.04089368087589614,0.03247929750458515,44.32839974262381,17.65,<20,GS,A
2,2,2026-03-06,0.01384403524379385,0.05079396029589182,0.015464859792583132,32.96561718909915,23.75,20-25,GS,B
2,2,2026-03-12,-0.006338520165131811,0.022229279136233723,0.02536678310574789,29.35177541727468,24.23,20-25,GS,B
3,3,2026-03-13,0.0158387236980031,0.01976325007030915,0.031907549919464165,28.661752915728044,27.29,>=25,GS,B
2,2,2025-02-05,-0.0036146755828663224,0.03452015181637455,0.0012651364540032584,,,,IBIT,B
3,3,2025-02-06,-0.012334482133139812,0.048793760203156136,0.0048975149646289864,,,,IBIT,B
4,4,2025-02-07,0.017447199265381075,0.012672176308540032,0.017447199265381005,,,,IBIT,A
2,2,2025-02-24,-0.0629095674967235,0.03725894027335695,-0.06290956749672345,37.278287780198305,18.21,<20,IBIT,B
3,3,2025-02-25,-0.04235764235764228,0.07072927072927071,-0.042357642357642306,27.184082392011405,18.98,<20,IBIT,B
4,4,2025-02-26,-0.012100980596703503,0.04569163363238066,0.020237846860004148,22.959696444744154,19.43,<20,IBIT,B
5,5,2025-02-27,0.011826821541710553,0.05026399155227023,0.04329461457233363,21.95450368652864,19.1,<20,IBIT,B
2,2,2025-03-07,-0.09127706941914593,0.06415705322809137,-0.04391823517506567,37.465673839123426,24.87,20-25,IBIT,B
3,3,2025-03-10,0.052115812917594706,0.05946547884187071,0.052115812917594734,27.703105121525937,23.37,20-25,IBIT,A
2,2,2025-03-13,0.05822896066798511,0.034497912546693044,0.05822896066798503,33.27853855013697,24.23,20-25,IBIT,B
2,2,2025-03-18,0.03845332193975648,0.029908139286477217,0.038453321939756396,39.359111777615574,20.51,20-25,IBIT,A
2,2,2025-03-21,0.051980716830853035,0.019073569482288756,0.051980716830853,43.02697177273525,19.8,<20,IBIT,B
2,2,2025-03-26,0.005693371289142046,0.02053680357869063,0.005693371289141951,47.81035703823105,17.15,<20,IBIT,B
2,2,2025-03-31,0.03181721118940861,0.03865043775357666,0.05551996583386721,41.09433686994322,21.65,20-25,IBIT,B
2,2,2025-04-08,0.07367454670644946,0.08400275418866185,0.09364241450539358,36.5922736681944,46.98,>=25,IBIT,B
2,2,2025-05-15,0.009377664109121886,0.012446717817561754,0.03836317135549872,66.33290699575164,18.62,<20,IBIT,A
2,2,2025-05-29,-0.00900450225112559,0.023345005836251435,0.0076705019176254935,58.76218404128356,19.31,<20,IBIT,B
3,3,2025-05-30,-0.0008413259296651265,0.011442032643446067,0.016826518593303044,56.55135586866649,19.18,<20,IBIT,A
4,4,2025-06-02,0.017682721455035244,0.018019535197036043,0.017682721455035317,56.33999005054365,18.57,<20,IBIT,A
2,2,2025-06-05,0.024019353723863768,0.0158977017452912,0.07620528771384144,49.15233283250044,17.61,<20,IBIT,B
2,2,2025-06-12,-0.015815485996705125,0.018616144975288226,0.01828665568369027,55.98852927968822,17.26,<20,IBIT,A
3,3,2025-06-13,0.03465015065282895,0.024104452628054985,0.03465015065282893,52.32743555953565,18.02,<20,IBIT,A
2,2,2025-06-18,-0.004916920990166163,0.0371312309257375,0.01831129196337751,48.97251647086142,21.6,20-25,IBIT,A
3,3,2025-06-20,-0.0003407735559719516,0.03646277048901007,0.04395978872039539,48.04651402185664,20.14,20-25,IBIT,A
4,4,2025-06-23,0.023691835691153962,0.015510482358956818,0.04431566388273396,47.9791343636515,20.62,20-25,IBIT,B
2,2,2025-06-27,0.008237232289950658,0.011367380560131875,0.028500823723228944,54.38058536303146,16.59,<20,IBIT,A
2,2,2025-07-18,-0.005398920215957004,0.02369526094781041,0.017096580683863022,62.003115995361284,16.52,<20,IBIT,A
3,3,2025-07-21,0.022617611580217023,0.02412545235223152,0.02261761158021713,60.52291156550435,16.41,<20,IBIT,B
2,2,2025-07-30,-0.0010545344983428073,0.01943356432660428,-0.0010545344983427718,56.41324931987186,15.98,<20,IBIT,A
3,3,2025-07-31,-0.03197104509123816,0.02412909063489661,-0.016890363444427757,56.087121599359136,15.48,<20,IBIT,B
4,4,2025-08-01,0.015578750584203105,0.015734538090045037,0.021031313288674382,47.18949055680436,16.72,<20,IBIT,A
2,2,2025-08-15,-0.0057211683227942345,0.01761517615176133,-0.00572116832279427,51.68957674105246,14.83,<20,IBIT,A
3,3,2025-08-18,-0.028467595396729384,0.02892186553603882,-0.017262265293761365,50.34335426863578,15.09,<20,IBIT,A
4,4,2025-08-19,0.01153366583541171,0.019482543640897645,0.0328865336658354,44.208818484033166,14.99,<20,IBIT,A
2,2,2025-08-29,0.02506510416666674,0.026041666666666692,0.03776041666666667,39.31826928617483,14.43,<20,IBIT,A
2,2,2025-09-22,-0.0036140791954746287,0.01665619107479576,0.012256442489000647,45.89241595349215,15.45,<20,IBIT,A
3,3,2025-09-23,0.01592808705251536,0.011196972086421826,0.015928087052515458,45.17329526079782,16.1,<20,IBIT,A
2,2,2025-09-26,0.048748991121872365,0.022437449556093746,0.07732041969330092,41.40059301025749,16.74,<20,IBIT,A
2,2,2025-10-10,-0.005440531963125328,0.019041861870938353,-0.005440531963125275,49.42273936677489,16.43,<20,IBIT,B
3,3,2025-10-13,-0.028567087068834596,0.032973712201793064,-0.02856708706883456,48.44601631039003,21.66,20-25,IBIT,A
4,4,2025-10-14,-0.012044423588299713,0.020021898951978746,-0.012044423588299751,43.600137818823434,19.03,<20,IBIT,A
5,5,2025-10-15,-0.027549081697276656,0.03609879670677635,-0.003483217226092446,41.757798573643804,20.81,20-25,IBIT,A
6,5,2025-10-16,-0.015467274503419115,0.02800390752197979,0.03370237707587106,37.86417919547988,20.64,20-25,IBIT,A
7,5,2025-10-17,0.04084670084339348,0.017860095915329888,0.049942120059533704,35.89618748471271,25.31,>=25,IBIT,A
2,2,2025-10-29,-0.03760356915232632,0.020873167622689648,-0.0073295092415551445,45.50657816752054,16.42,<20,IBIT,B
3,3,2025-10-30,0.0314569536423841,0.023344370860927215,0.031456953642384086,40.21020303896085,16.92,<20,IBIT,B
2,2,2025-11-04,0.031140657802659177,0.025017494751574523,0.031140657802659222,35.682731550609816,17.17,<20,IBIT,B
2,2,2025-11-12,-0.03490189268970312,0.0559124848063901,-0.03490189268970316,40.347116139975356,17.28,<20,IBIT,B
3,3,2025-11-13,-0.03796329614969407,0.034184958618207965,-0.037963296149694126,36.74360223433491,17.51,<20,IBIT,A
4,4,2025-11-14,-0.025621844024686702,0.05124368804937338,-0.015335702262951193,33.37389845277609,20.0,20-25,IBIT,B
5,5,2025-11-17,0.01055662188099804,0.03147792706333974,0.010556621880998025,31.362737830096165,19.83,<20,IBIT,A
2,2,2025-11-20,-0.020212331563903563,0.03858717844017968,0.03246222948142106,27.838565588685128,23.66,20-25,IBIT,A
3,3,2025-11-21,0.053761200250052044,0.04855178162117104,0.06313815378203795,26.563439313284974,26.42,>=25,IBIT,B
2,2,2025-12-05,0.01597633136094667,0.024260355029585876,0.042011834319526535,41.29639927054801,15.78,<20,IBIT,A
2,2,2025-12-11,-0.017274472168905874,0.035700575815738954,-0.017274472168905923,45.23632099351675,15.77,<20,IBIT,B
3,3,2025-12-12,-0.050000000000000044,0.05312499999999998,-0.0294921875000001,43.06590589457695,14.85,<20,IBIT,A
4,4,2025-12-15,0.021587171052631415,0.016241776315789602,0.02158717105263152,37.547444062955314,15.74,<20,IBIT,A
2,2,2025-12-18,0.04022509378907868,0.031054606085869154,0.04418507711546488,37.27726896881424,17.62,<20,IBIT,A
2,2,2025-12-24,-0.0004029008863820627,0.02880741337630942,0.0036261079774375445,43.000944153912016,14.0,<20,IBIT,A
3,3,2025-12-26,-0.004836759371221189,0.013905683192261284,0.004030632809351125,42.94286011276935,13.47,<20,IBIT,B
4,4,2025-12-29,0.008910490076954103,0.01923855812069655,0.03138922640745235,42.20611020345301,13.6,<20,IBIT,B
2,2,2026-01-07,-0.0005819592628515391,0.024830261881668307,0.006013579049466582,50.516288146716526,14.75,<20,IBIT,B
3,3,2026-01-08,-0.006793478260869623,0.02503881987577638,0.04017857142857143,50.40364583761114,15.38,<20,IBIT,B
4,4,2026-01-09,0.013484463552863035,0.025600938049638505,0.08344733242134054,49.030034752491616,15.45,<20,IBIT,A
2,2,2026-01-29,-0.002519949601007876,0.033389332213355806,-0.002519949601007926,37.05216728551317,16.35,<20,IBIT,B
3,3,2026-01-30,-0.0692631578947368,0.021684210526315813,-0.06589473684210531,36.73631036498895,16.88,<20,IBIT,A
4,4,2026-02-02,0.003619090703460781,0.026916987106989317,0.0036190907034606783,29.349229947569455,17.44,<20,IBIT,A
2,2,2026-02-05,-0.03320659062103937,0.08035487959442336,-0.0119138149556402,22.108403804397668,18.64,<20,IBIT,A
3,3,2026-02-06,0.019140010487676884,0.04011536444677507,0.022024121657052864,20.502744594190048,21.77,20-25,IBIT,A
2,2,2026-02-12,0.052660005401026,0.04023764515257904,0.052660005401026076,21.443940964959097,17.65,<20,IBIT,B
2,2,2026-02-18,0.013585508790623368,0.023974427277570553,0.023175279701651504,27.872030996227593,20.29,20-25,IBIT,A
2,2,2026-02-27,0.053763440860215006,0.07016129032258063,0.11424731182795698,35.22081257572552,18.63,<20,IBIT,B
2,2,2026-03-06,0.013727013727013793,0.019425019425019424,0.037555037555037626,42.983797563191004,23.75,20-25,IBIT,B
2,2,2025-02-10,0.01533303194695601,0.024223930078360482,0.01962778782399028,,,,JPM,A
2,2,2025-02-20,-0.00990894483128002,0.023835029459025246,-0.009908944831280034,,15.27,<20,JPM,A
3,3,2025-02-21,-0.010780942076587308,0.03176320568800969,-0.010780942076587273,,15.66,<20,JPM,A
4,4,2025-02-24,-0.015078125000000053,0.03691406250000007,-0.008398437500000022,33.734183888349065,18.21,<20,JPM,B
5,5,2025-02-25,0.005909415404140583,0.015467597366542421,0.027920996271912513,29.48305692760499,18.98,<20,JPM,A
2,2,2025-03-04,0.0048953616448415005,0.020846081670950162,0.004895361644841582,29.692640751623955,22.78,20-25,JPM,B
2,2,2025-03-07,-0.040455600084370436,0.0364058215566336,-0.0404556000843704,25.179642524013943,24.87,20-25,JPM,B
3,3,2025-03-10,-0.013321023476655203,0.028576453002725752,-0.01332102347665524,20.269130587551672,23.37,20-25,JPM,B
4,4,2025-03-11,-0.00530232143652809,0.030833667513255746,0.014213786035734963,19.007830390210415,27.86,>=25,JPM,A
5,5,2025-03-12,-0.012005017022039044,0.023158932091023186,0.02701128829958789,18.52038893461682,26.92,>=25,JPM,B
6,5,2025-03-13,0.032009430540442585,0.024709829524845923,0.04375226695683717,17.435943080970304,24.23,20-25,JPM,B
2,2,2025-03-27,-0.021354509545753797,0.03382159315339039,-0.011479591836734662,49.99516701108416,18.33,<20,JPM,B
3,3,2025-03-28,0.010090393104898121,0.034980029430313316,0.012360731553500096,44.16887134600732,18.69,<20,JPM,A
2,2,2025-04-04,0.01968162083936309,0.0946454413892909,0.1144235407621804,25.327546886318615,30.02,>=25,JPM,B
2,2,2025-04-15,-0.014705882352941124,0.024277758440654423,-0.004829446571528079,47.47320784060368,30.89,>=25,JPM,B
3,3,2025-04-16,0.010023845270688003,0.016470899938178882,0.025788218669963805,45.25122332943485,30.12,>=25,JPM,B
2,2,2025-04-28,0.006298227320125083,0.014640250260688298,0.015140771637121983,55.13427145677281,24.84,20-25,JPM,B
2,2,2025-05-19,0.0033686789419284935,0.01642230984190185,0.003368678941928551,67.0793324660437,17.24,<20,JPM,A
2,2,2025-05-22,0.0006615300801617874,0.022997898669157007,0.017822398630243534,59.58581756535038,20.87,20-25,JPM,A
2,2,2025-06-05,0.014362031588727175,0.009097243728708666,0.02562712914214929,55.803341130232454,17.61,<20,JPM,B
2,2,2025-06-12,-0.011910613680190751,0.016069875600257116,0.008318523840133053,63.37780730004632,17.26,<20,JPM,B
3,3,2025-06-13,0.020472983315475313,0.01840655135466096,0.0340961273534365,56.33971444149195,18.02,<20,JPM,B
2,2,2025-07-08,0.0011424083395807916,0.016672021705758305,0.018956838384920217,57.456995003829036,17.79,<20,JPM,B
2,2,2025-07-16,0.015549901046084447,0.02403166525303934,0.019296013570822862,57.75397982666698,17.38,<20,JPM,A
2,2,2025-07-29,0.009446143391097506,0.010873258579680559,0.009446143391097426,67.33571337810858,15.03,<20,JPM,A
2,2,2025-08-01,0.017772346368715164,0.01403631284916195,0.017772346368715195,50.29270555480658,16.72,<20,JPM,B
2,2,2025-09-03,0.014731164672172614,0.020529243215911114,0.01473116467217261,59.91684064099583,17.17,<20,JPM,A
2,2,2025-09-08,0.01629517345919318,0.022840803389947276,0.042684397285286266,47.37547133370047,15.18,<20,JPM,A
2,2,2025-09-30,-0.014849900787300752,0.022754912628816532,-0.014849900787300732,68.43417931252995,16.12,<20,JPM,B
3,3,2025-10-01,-0.010135793645637103,0.014229094925605859,-6.497303618992206e-05,57.07487424627876,16.28,<20,JPM,A
4,4,2025-10-02,0.008106334099113877,0.011224154906465241,0.010173941581883896,50.950667109263435,16.29,<20,JPM,B
2,2,2025-10-08,0.0048893293690122075,0.015262636273538173,0.012784935579781978,46.46031544031081,17.24,<20,JPM,A
2,2,2025-10-17,0.015997839954098758,0.018562894461507305,0.015997839954098862,41.3169398886968,25.31,>=25,JPM,B
2,2,2025-10-22,0.0011954776787239663,0.01315025446596312,0.03425897462171681,39.45139237827367,17.87,<20,JPM,A
2,2,2025-11-04,0.00805534803650887,0.024133562867444072,0.016110696073017766,56.618872014575174,17.17,<20,JPM,A
2,2,2025-11-14,-0.010945405244535578,0.02609040706325863,-0.0013888429615423296,44.6903814625279,20.0,20-25,JPM,B
3,3,2025-11-17,-0.0030090270812438424,0.019725844199264382,0.009662320294215935,41.50903720330262,19.83,<20,JPM,A
4,4,2025-11-18,0.012709590878605015,0.017303822937625647,0.012709590878605032,40.661460944379506,22.38,20-25,JPM,B
2,2,2025-11-21,0.00010112586799704282,0.01779815276747802,0.03256252949504472,40.45241850933197,26.42,>=25,JPM,B
2,2,2025-12-02,0.01419342208300689,0.01807622030801364,0.026853302009918954,51.997705408519046,17.24,<20,JPM,A
2,2,2025-12-17,-0.006282288411250669,0.01737993494483063,0.025862618789463658,54.19163334176335,16.48,<20,JPM,A
3,3,2025-12-18,0.012964924103847641,0.017168897018709176,0.04123744424119882,52.1127973421969,17.62,<20,JPM,A
2,2,2025-12-29,-0.00089972697939944,0.007570116654256632,0.005212211466865248,58.31269742811378,13.6,<20,JPM,B
3,3,2025-12-30,-0.003571095860633977,0.008788001117908222,0.032760922895382454,57.95407065875378,14.2,<20,JPM,A
4,4,2025-12-31,0.00972326103216159,0.015488656195462386,0.04300673148840692,56.470907712705156,14.33,<20,JPM,B
2,2,2026-01-12,-0.041956964054504,0.05021887909242253,-0.04195696405450402,53.83561695838632,14.49,<20,JPM,B
3,3,2026-01-13,-0.009042056826591982,0.018148469929529835,0.005341570936705683,41.628745367484775,15.12,<20,JPM,A
4,4,2026-01-14,0.004708403688790996,0.0168528380309131,0.014514872061306753,39.63072646284742,15.98,<20,JPM,A
2,2,2026-01-21,0.005131091101694851,0.017545021186440718,0.005131091101694953,36.898620867235664,20.09,20-25,JPM,B
2,2,2026-02-11,-0.026071003250828895,0.04377353632237929,-0.01161929897969041,48.60457073000432,17.79,<20,JPM,A
3,3,2026-02-12,-0.00023133613139891818,0.025678310585280542,0.020588915694504176,41.749272219281444,17.65,<20,JPM,A
4,4,2026-02-13,0.015073383577945298,0.018973952135396037,0.020825069416898094,41.6945421280219,20.82,20-25,JPM,A
2,2,2026-02-24,0.0201089515098527,0.022361961127177463,0.02955814109893073,38.93199772197308,21.01,20-25,JPM,B
2,2,2026-03-02,0.009175545323160783,0.043323362350015084,0.009175545323160752,41.103132327552466,19.86,<20,JPM,A
2,2,2026-03-05,-0.013769128523226981,0.02140349681333298,-0.01199686445588098,38.494440595927294,21.15,20-25,JPM,A
3,3,2026-03-06,0.0017970072917026236,0.03680409164737199,0.0017970072917026015,35.609604630251894,23.75,20-25,JPM,A
2,2,2026-03-11,-0.015966883500887152,0.01662782203360341,-0.0046961422061433285,34.42825450011304,24.93,20-25,JPM,B
3,3,2026-03-12,0.0019796380090497667,0.014988687782805462,0.01417562217194567,31.084064396807747,24.23,20-25,JPM,B
2,2,2025-02-05,-0.01467136150234738,0.05927230046948366,-0.014671361502347418,,,,MARA,B
3,3,2025-02-06,-0.001191185229303171,0.08040500297796295,-0.0011911852293031314,,,,MARA,B
4,4,2025-02-07,0.0,0.02862254025044725,0.0,,,,MARA,B
2,2,2025-02-19,0.00949968334388851,0.04053198226725768,0.00949968334388856,,15.35,<20,MARA,A
