ticker,direction,pattern,entry_time,exit_time,entry_price,exit_price,position_size,stop_price,target_price,pnl,pnl_r,exit_reason,max_favorable,max_adverse,is_winner
META,long,MODEL4,2025-09-08 17:10:00,2025-09-08 17:10:00,751.51507296,738.505536488969,33,738.6532671423975,800.804865517653,-429.314703544022,-0.9870246183618552,stop_loss,0.0,34.66427295999995,False
MSFT,long,LP2,2026-01-21 21:45:00,2026-01-21 22:00:00,444.11880599999995,444.1187882352477,196,444.20762976119994,447.368906,-0.0034818914452898753,-1.1662848475393395e-05,breakeven_stop,2.4511940000000436,0.08880599999997685,False
MU,long,MODEL4,2025-06-10 16:50:00,2025-06-10 16:50:00,114.1488252,113.72607543496,1009,113.7488252,116.2832252,-426.5545129253697,-0.9484940733615066,stop_loss,0.066974799999997,5.483725200000009,False
NVDA,short,LP1,2025-07-03 17:40:00,2025-07-03 19:55:00,160.287936,158.891772,646,160.2558784128,158.617936,948.6496396704042,3.1639660575582242,trail_stop,1.7079359999999895,0.09206399999999348,True
NVDA,short,LP2,2025-11-04 21:40:00,2025-11-04 22:05:00,198.97019799999998,199.41007203959998,625,199.370198,197.39559799999998,-274.9212747499996,-0.9171609069148592,stop_loss,0.3901979999999696,0.5498020000000281,False
PLTR,short,CLP,2025-07-29 17:35:00,2025-07-29 18:00:00,156.128768,156.26561487360001,1785,156.23436800000002,154.934368,-244.27166937601214,-0.8143235289357086,stop_loss,0.09876800000000685,0.14123200000000224,False
PLTR,short,LP1,2025-08-12 17:00:00,2025-08-12 17:15:00,186.702652,187.1400725304,631,187.102652,184.74245200000001,-276.0123546824027,-0.9214906009842235,stop_loss,0.07265200000000505,4.935147999999998,False
PLTR,short,LP2,2025-10-10 16:55:00,2025-10-10 17:10:00,173.23534600000002,171.414276,639,173.20069893080003,171.40534600000004,1158.821675782805,3.864645116833397,trail_stop,2.43534600000001,0.09465399999999136,True
SNOW,long,LP2,2025-07-30 17:45:00,2025-07-30 18:30:00,226.99539,226.04930933971966,302,226.09452824536874,229.63538999999997,-285.7163594046597,-0.9540356435669238,stop_loss,1.5046100000000138,6.715389999999985,False
SNOW,long,LP2,2025-08-12 17:30:00,2025-08-12 18:15:00,192.28845,192.288442308462,628,192.32690769,201.24435,-0.004830285865295991,-1.6105909209447164e-05,breakeven_stop,1.611549999999994,0.03845000000001164,False
SNOW,short,LP2,2025-08-27 18:20:00,2025-08-27 18:30:00,225.80482999999998,223.14686518505343,302,226.70569175463123,223.1022447361062,802.7053741138589,2.681666037381976,target_hit,25.414829999999995,0.4451700000000187,True
SNOW,short,LP1,2025-08-27 19:00:00,2025-08-27 19:00:00,200.349922,201.29103391138216,302,201.25078375463124,197.6473367361062,-284.215797237414,-0.9496954922668687,stop_loss,0.0,25.530078000000003,False
SNOW,long,MODEL4,2025-09-09 16:40:00,2025-09-09 16:45:00,229.77594599999998,232.07312604474356,514,228.99474468175512,232.1195499547345,1180.750542998202,2.6309903129895,target_hit,2.5540540000000362,0.07594599999998763,True
SNOW,long,LP1,2025-09-09 17:00:00,2025-09-09 17:55:00,230.046,229.2189457220188,343,229.26479868175514,232.38960395473453,-283.6796173475532,-0.9472647100139909,stop_loss,0.7540000000000191,0.9959999999999809,False
SNOW,long,LP2,2025-10-02 17:00:00,2025-10-02 17:20:00,240.048,240.04799039808,438,240.0960096,241.80912013144595,-0.004205640959412449,-1.4048638989893396e-05,breakeven_stop,1.4019999999999868,0.04800000000000182,False
SNOW,long,LP1,2025-10-02 17:25:00,2025-10-02 17:50:00,240.80815199999998,240.17306773379343,438,240.22111195618467,242.56927213144593,-278.1669085984678,-0.9290018219216049,stop_loss,0.6418480000000102,21.258151999999967,False
SNOW,long,LP2,2025-11-18 17:30:00,2025-11-18 17:35:00,253.95078,253.22478269357262,385,253.27543778112886,255.75078000000002,-279.5089629745444,-0.9334677850986822,stop_loss,0.0,0.9407800000000179,False
SNOW,long,LP2,2026-01-26 17:15:00,2026-01-26 18:00:00,211.34226,210.96751516554724,718,211.00971710896903,213.62226,-269.06679113708867,-0.898119692562079,stop_loss,1.2153399999999976,0.3422600000000102,False
SNOW,long,LP1,2026-01-28 16:40:00,2026-01-28 16:40:00,213.21263399999998,211.97169532585394,233,212.01409814548305,216.24863399999998,-289.13871107602654,-0.9665806864129591,stop_loss,2.78736600000002,2.21263399999998,False
SNOW,long,LP1,2026-01-29 18:25:00,2026-01-29 18:30:00,199.13982,198.700072036,625,198.73981999999998,202.1104333437223,-274.8424774999947,-0.9165234764484917,stop_loss,0.23018000000001848,1.139819999999986,False
TSLA,long,LP1,2025-04-25 17:20:00,2025-04-25 22:55:00,285.02689398,284.823024,8,250.52128258320002,355.49669398000003,-1.630959840000287,-0.00588886153112946,eod_exit,1.8231060200000115,3.97689398,False
TSLA,short,MODEL4,2025-06-03 17:00:00,2025-06-03 17:00:00,344.7930276,372.7135280433314,15,372.63900024328274,253.76302760000002,-418.80750664997066,-0.9977542284257852,stop_loss,76.49252760000002,110.66937239999999,False
