ticker,trading_day,z2_high,dz_low,eod_close,compression_pct,recovery_return_pct,category,vix,vix_regime,compression_bucket,is_event_day,vix_daily_change_pct,noon_sigma,noon_mean,depth_z,zscore_bucket
SNOW,2025-07-24,215.27,212.94,215.01,1.082361685325411,0.9721048182586612,partial_recovery,15.39,<20,>1.0%,False,0.1301236174365735,1.4569568143741565,1.7585393148109174,-0.46410272618544435,<1σ
SNOW,2025-07-25,220.8,218.71,219.5,0.9465579710144942,0.3612089067715203,weak_recovery,14.93,<20,0.5-1.0%,True,2.988953866146854,1.4569568143741565,1.7585393148109174,-0.5573132544393322,<1σ
SNOW,2025-07-28,222.3,217.83,218.67,2.0107962213225363,0.3856218151769613,failed_recovery,15.03,<20,>1.0%,False,0.6697923643670439,1.4569568143741565,1.7585393148109174,0.1731395907022661,<1σ
SNOW,2025-07-29,220.6,217.34,218.83,1.4777878513145926,0.6855617925830537,weak_recovery,15.98,<20,>1.0%,True,6.320691949434472,1.4569568143741565,1.7585393148109174,-0.1926971758712856,<1σ
SNOW,2025-07-31,229.27,225.16,223.52,1.7926462249749264,-0.7283709362231242,failed_recovery,16.72,<20,>1.0%,True,8.010335917312652,1.4569568143741565,1.7585393148109174,0.023409691919152608,<1σ
SNOW,2025-08-01,212.94,204.2,204.97,4.104442565981032,0.3770812928501519,failed_recovery,20.38,20-25,>1.0%,True,21.88995215311005,1.4569568143741565,1.7585393148109174,1.6101391805341945,1-2σ
SNOW,2025-08-04,210.41,209.05,208.58,0.6463571123045413,-0.2248265965080118,failed_recovery,17.52,<20,0.5-1.0%,True,14.033366045142296,1.4569568143741565,1.7585393148109174,-0.7633597588711782,<1σ
SNOW,2025-08-05,209.37,204.92,205.81,2.1254238907197864,0.4343158305680337,failed_recovery,17.85,<20,>1.0%,False,1.883561643835627,1.4569568143741565,1.7585393148109174,0.25181568340889104,<1σ
SNOW,2025-08-06,209.33,206.59,210.55,1.3089380404146609,1.9168401181083343,full_recovery,16.77,<20,>1.0%,True,6.0504201680672365,1.4569568143741565,1.7585393148109174,-0.3085892937666688,<1σ
SNOW,2025-08-07,213.49,200.8,206.42,5.944072321888612,2.798804780876482,weak_recovery,16.57,<20,>1.0%,False,1.1926058437686302,1.4569568143741565,1.7585393148109174,2.872791400392751,>2σ
SNOW,2025-08-08,202.54,194.33,191.65,4.053520292287933,-1.3790974116194137,failed_recovery,15.15,<20,>1.0%,True,8.569704284852142,1.4569568143741565,1.7585393148109174,1.5751880596837298,1-2σ
SNOW,2025-08-11,196.73,193.5,191.8,1.6418441518832867,-0.8785529715762216,failed_recovery,16.25,<20,>1.0%,True,7.260726072607258,1.4569568143741565,1.7585393148109174,-0.08009514199482827,<1σ
SNOW,2025-08-12,193.4,191.86,192.97,0.796277145811785,0.5785468570832821,partial_recovery,14.73,<20,0.5-1.0%,True,9.35384615384615,1.4569568143741565,1.7585393148109174,-0.6604603235357235,<1σ
SNOW,2025-08-13,198.24,195.22,197.04,1.52340597255852,0.9322815285319092,partial_recovery,14.49,<20,>1.0%,False,1.629327902240327,1.4569568143741565,1.7585393148109174,-0.16138662445763716,<1σ
SNOW,2025-08-14,196.27,193.8,194.86,1.258470474346563,0.5469556243550063,weak_recovery,14.83,<20,>1.0%,True,2.3464458247066933,1.4569568143741565,1.7585393148109174,-0.3432283205176275,<1σ
SNOW,2025-08-15,200.34,199.15,199.13,0.5939902166317249,-0.0100426813959378,failed_recovery,15.09,<20,0.5-1.0%,False,1.7532029669588656,1.4569568143741565,1.7585393148109174,-0.7993024135581058,<1σ
SNOW,2025-08-18,197.33,196.41,198.18,0.4662240916231773,0.9011761111959729,full_recovery,14.99,<20,<0.5%,False,0.6626905235255112,1.4569568143741565,1.7585393148109174,-0.8869962448014364,<1σ
SNOW,2025-08-19,197.92,191.32,192.58,3.3346806790622447,0.6585824796153144,failed_recovery,15.57,<20,>1.0%,True,3.8692461641094074,1.4569568143741565,1.7585393148109174,1.081803762953926,1-2σ
SNOW,2025-08-20,194.22,192.82,194.83,0.7208320461332539,1.0424229851675235,full_recovery,15.69,<20,0.5-1.0%,False,0.7707129094412281,1.4569568143741565,1.7585393148109174,-0.7122429837588673,<1σ
SNOW,2025-08-21,195.05,193.94,194.76,0.5690848500384587,0.422811178715063,partial_recovery,16.6,<20,0.5-1.0%,True,5.799872530274072,1.4569568143741565,1.7585393148109174,-0.8163965143218025,<1σ
SNOW,2025-08-22,199.91,195.68,196.82,2.115952178480311,0.5825838103025277,weak_recovery,14.22,<20,>1.0%,True,14.337349397590366,1.4569568143741565,1.7585393148109174,0.24531465870724672,<1σ
SNOW,2025-08-25,197.25,195.74,194.74,0.7655259822560156,-0.5108817819556555,failed_recovery,14.79,<20,0.5-1.0%,True,4.00843881856539,1.4569568143741565,1.7585393148109174,-0.6815667580246405,<1σ
SNOW,2025-08-26,196.45,193.8,194.38,1.348943751590724,0.2992776057791455,failed_recovery,14.62,<20,>1.0%,False,1.1494252873563215,1.4569568143741565,1.7585393148109174,-0.28113088814930814,<1σ
SNOW,2025-08-27,202.0,199.16,200.5,1.4059405940594076,0.6728258686483247,weak_recovery,14.85,<20,>1.0%,False,1.573187414500687,1.4569568143741565,1.7585393148109174,-0.2420104132619541,<1σ
SNOW,2025-08-28,240.53,234.1,240.96,2.673263210410347,2.9303716360529743,full_recovery,14.43,<20,>1.0%,True,2.828282828282828,1.4569568143741565,1.7585393148109174,0.6278318523753595,<1σ
SNOW,2025-08-29,238.13,236.6,238.68,0.6425061940956626,0.8791208791208845,full_recovery,15.36,<20,0.5-1.0%,True,6.444906444906443,1.4569568143741565,1.7585393148109174,-0.7660028833419149,<1σ
SNOW,2025-09-02,234.94,230.55,233.6,1.86856218609006,1.3229234439384008,partial_recovery,17.17,<20,>1.0%,True,6.5136476426799055,1.4569568143741565,1.7585393148109174,0.07551553360653561,<1σ
SNOW,2025-09-03,231.2,229.36,229.23,0.7958477508650412,-0.0566794558772339,failed_recovery,16.35,<20,0.5-1.0%,True,4.775771694816542,1.4569568143741565,1.7585393148109174,-0.6607550439711595,<1σ
SNOW,2025-09-04,219.64,218.39,221.99,0.5691130941540703,1.648427125784158,full_recovery,15.3,<20,0.5-1.0%,True,6.4220183486238565,1.4569568143741565,1.7585393148109174,-0.8163771286301107,<1σ
SNOW,2025-09-05,226.41,222.16,225.62,1.877125568658628,1.5574360821029924,partial_recovery,15.18,<20,>1.0%,False,0.7843137254902025,1.4569568143741565,1.7585393148109174,0.08139311520956086,<1σ
SNOW,2025-09-08,230.95,227.48,226.48,1.5024897163888284,-0.4395990856339019,failed_recovery,15.11,<20,>1.0%,False,0.4611330698287239,1.4569568143741565,1.7585393148109174,-0.17574275084610275,<1σ
SNOW,2025-09-09,225.67,222.1,225.56,1.581955953383256,1.557856821251692,partial_recovery,15.04,<20,>1.0%,False,0.4632693580410343,1.4569568143741565,1.7585393148109174,-0.12120013420131044,<1σ
SNOW,2025-09-10,232.21,224.02,226.01,3.5269798888936728,0.8883135434336134,failed_recovery,15.35,<20,>1.0%,True,2.061170212765961,1.4569568143741565,1.7585393148109174,1.2137906605299063,1-2σ
SNOW,2025-09-11,227.92,225.66,224.62,0.9915759915759876,-0.4608703359035682,failed_recovery,14.71,<20,0.5-1.0%,True,4.16938110749185,1.4569568143741565,1.7585393148109174,-0.5264145894155298,<1σ
SNOW,2025-09-12,223.18,221.61,221.15,0.7034680526928906,-0.2075718604756138,failed_recovery,14.76,<20,0.5-1.0%,False,0.3399048266485311,1.4569568143741565,1.7585393148109174,-0.724160971491278,<1σ
SNOW,2025-09-15,228.3,226.9,225.74,0.6132282084975934,-0.5112384310268826,failed_recovery,15.69,<20,0.5-1.0%,True,6.30081300813008,1.4569568143741565,1.7585393148109174,-0.7860981842521518,<1σ
SNOW,2025-09-16,219.19,216.47,216.2,1.240932524293991,-0.1247285998059824,failed_recovery,16.36,<20,>1.0%,True,4.2702358189929885,1.4569568143741565,1.7585393148109174,-0.3552657054830188,<1σ
SNOW,2025-09-17,218.26,215.2,217.96,1.4019976175203896,1.282527881040901,partial_recovery,15.72,<20,>1.0%,True,3.9119804400977927,1.4569568143741565,1.7585393148109174,-0.24471672308535936,<1σ
SNOW,2025-09-18,221.75,219.36,222.02,1.077790304396837,1.2126185266229017,full_recovery,15.7,<20,>1.0%,False,0.1272264631043342,1.4569568143741565,1.7585393148109174,-0.4672403489917439,<1σ
SNOW,2025-09-22,228.48,227.68,229.39,0.3501400560224015,0.7510541110330198,full_recovery,16.1,<20,<0.5%,True,4.207119741100337,1.4569568143741565,1.7585393148109174,-0.9666719321351342,<1σ
SNOW,2025-09-23,228.33,226.32,223.6,0.8803048219682124,-1.2018381053375746,failed_recovery,16.64,<20,0.5-1.0%,True,3.35403726708074,1.4569568143741565,1.7585393148109174,-0.6027869077368332,<1σ
SNOW,2025-09-24,226.09,221.12,222.56,2.198239639081781,0.6512301013024592,weak_recovery,16.18,<20,>1.0%,True,2.764423076923082,1.4569568143741565,1.7585393148109174,0.30179365643019357,<1σ
SNOW,2025-09-25,225.41,221.47,221.64,1.7479260015083615,0.0767598320314207,failed_recovery,16.74,<20,>1.0%,True,3.4610630407910925,1.4569568143741565,1.7585393148109174,-0.007284576452676044,<1σ
SNOW,2025-09-26,225.49,222.81,224.72,1.188522772628501,0.8572326197208368,partial_recovery,15.29,<20,>1.0%,True,8.661887694145754,1.4569568143741565,1.7585393148109174,-0.3912377749008779,<1σ
SNOW,2025-09-29,230.33,224.07,225.42,2.717839621412764,0.6024902932119403,failed_recovery,16.12,<20,>1.0%,True,5.428384565075225,1.4569568143741565,1.7585393148109174,0.6584274133162411,<1σ
SNOW,2025-09-30,225.59,223.77,225.51,0.8067733498825271,0.7775841265585113,partial_recovery,16.28,<20,0.5-1.0%,False,0.9925558312655096,1.4569568143741565,1.7585393148109174,-0.6532561264262499,<1σ
SNOW,2025-10-01,230.65,229.26,230.69,0.6026446997615499,0.6237459652795982,full_recovery,16.29,<20,0.5-1.0%,False,0.0614250614250492,1.4569568143741565,1.7585393148109174,-0.7933623039787134,<1σ
SNOW,2025-10-02,239.94,236.28,240.62,1.5253813453363327,1.836803792111056,full_recovery,16.63,<20,>1.0%,True,2.087170042971147,1.4569568143741565,1.7585393148109174,-0.16003080336649436,<1σ
SNOW,2025-10-03,239.84,236.04,235.11,1.584389593062046,-0.3940010167768083,failed_recovery,16.65,<20,>1.0%,False,0.1202645820805747,1.4569568143741565,1.7585393148109174,-0.11952977605837849,<1σ
SNOW,2025-10-06,244.66,242.98,242.6,0.6866672116406469,-0.1563914725491791,failed_recovery,16.37,<20,0.5-1.0%,False,1.681681681681667,1.4569568143741565,1.7585393148109174,-0.7356924327442738,<1σ
SNOW,2025-10-07,240.4,231.15,234.76,3.8477537437604,1.5617564352152218,weak_recovery,17.24,<20,>1.0%,True,5.314599877825274,1.4569568143741565,1.7585393148109174,1.433957690672469,1-2σ
SNOW,2025-10-08,251.81,248.2,250.27,1.433620586950484,0.8340048348106452,partial_recovery,16.3,<20,>1.0%,True,5.452436194895579,1.4569568143741565,1.7585393148109174,-0.22301191404908172,<1σ
SNOW,2025-10-09,252.42,248.0,250.68,1.7510498375722952,1.0806451612903254,partial_recovery,16.43,<20,>1.0%,False,0.7975460122699325,1.4569568143741565,1.7585393148109174,-0.005140493640396198,<1σ
SNOW,2025-10-10,252.16,243.12,242.17,3.5850253807106567,-0.3907535373478187,failed_recovery,21.66,20-25,>1.0%,True,31.83201460742545,1.4569568143741565,1.7585393148109174,1.2536308886302276,1-2σ
SNOW,2025-10-13,248.43,245.45,247.3,1.1995330676649432,0.7537176614381841,partial_recovery,19.03,<20,>1.0%,True,12.142197599261308,1.4569568143741565,1.7585393148109174,-0.38368072521497376,<1σ
SNOW,2025-10-14,244.18,240.6,240.77,1.4661315423048622,0.0706566916043291,failed_recovery,20.81,20-25,>1.0%,True,9.353652128218588,1.4569568143741565,1.7585393148109174,-0.20069762509169534,<1σ
SNOW,2025-10-15,243.75,240.51,240.86,1.329230769230773,0.1455240946322492,failed_recovery,20.64,20-25,>1.0%,False,0.8169149447380978,1.4569568143741565,1.7585393148109174,-0.29466113294823787,<1σ
SNOW,2025-10-16,249.19,237.01,240.12,4.8878365905533965,1.312180920636266,weak_recovery,25.31,>=25,>1.0%,True,22.62596899224805,1.4569568143741565,1.7585393148109174,2.1478311813152025,>2σ
SNOW,2025-10-17,241.11,238.74,240.73,0.9829538384969534,0.8335427661891517,partial_recovery,20.78,20-25,0.5-1.0%,True,17.898064006321604,1.4569568143741565,1.7585393148109174,-0.5323325088720086,<1σ
SNOW,2025-10-20,244.56,242.01,245.56,1.0426889106967665,1.4668815338209211,full_recovery,18.23,<20,>1.0%,True,12.27141482194418,1.4569568143741565,1.7585393148109174,-0.49133261676094925,<1σ
SNOW,2025-10-21,249.07,247.02,247.52,0.8230617898582658,0.2024127601003967,failed_recovery,17.87,<20,0.5-1.0%,False,1.974766867800326,1.4569568143741565,1.7585393148109174,-0.642076357873717,<1σ
SNOW,2025-10-22,247.74,239.0,241.67,3.52789214499072,1.117154811715476,weak_recovery,18.6,<20,>1.0%,True,4.085058757694463,1.4569568143741565,1.7585393148109174,1.214416798578781,1-2σ
SNOW,2025-10-23,251.47,249.81,253.08,0.6601185032011757,1.308994836075421,full_recovery,17.3,<20,0.5-1.0%,True,6.9892473118279606,1.4569568143741565,1.7585393148109174,-0.7539144611376652,<1σ
SNOW,2025-10-24,256.71,254.81,257.84,0.7401347824393196,1.1891213060711796,full_recovery,16.37,<20,0.5-1.0%,True,5.375722543352599,1.4569568143741565,1.7585393148109174,-0.6989943163202533,<1σ
SNOW,2025-10-27,267.8,264.87,266.02,1.0941000746826015,0.4341752557858486,weak_recovery,15.79,<20,>1.0%,True,3.543066585216871,1.4569568143741565,1.7585393148109174,-0.456045940121931,<1σ
SNOW,2025-10-28,270.8,268.0,266.96,1.033973412112264,-0.3880597014925449,failed_recovery,16.42,<20,>1.0%,True,3.989867004433202,1.4569568143741565,1.7585393148109174,-0.4973146050385128,<1σ
SNOW,2025-10-29,271.79,269.54,269.67,0.8278450274108686,0.0482303183200992,failed_recovery,16.92,<20,0.5-1.0%,True,3.045066991473812,1.4569568143741565,1.7585393148109174,-0.6387933247011398,<1σ
SNOW,2025-10-30,273.29,269.45,271.23,1.4051008086647998,0.6606049359807125,weak_recovery,16.91,<20,>1.0%,False,0.0591016548463449,1.4569568143741565,1.7585393148109174,-0.24258681016426625,<1σ
SNOW,2025-10-31,274.87,265.69,274.95,3.3397606141084903,3.485264782265042,full_recovery,17.44,<20,>1.0%,True,3.134240094618576,1.4569568143741565,1.7585393148109174,1.0852904380537833,1-2σ
SNOW,2025-11-03,279.24,276.28,277.14,1.0600200544334752,0.3112784132040009,weak_recovery,17.17,<20,>1.0%,False,1.5481651376146763,1.4569568143741565,1.7585393148109174,-0.4794371758215049,<1σ
SNOW,2025-11-04,276.96,264.74,265.47,4.412189485846321,0.275742237667152,failed_recovery,19.0,<20,>1.0%,True,10.658124635993,1.4569568143741565,1.7585393148109174,1.8213650156647183,1-2σ
SNOW,2025-11-05,268.38,265.73,264.78,0.9874059169833732,-0.3575057389079311,failed_recovery,18.01,<20,0.5-1.0%,True,5.2105263157894655,1.4569568143741565,1.7585393148109174,-0.5292767707454586,<1σ
SNOW,2025-11-06,270.96,261.01,264.76,3.672128727487448,1.436726562200682,weak_recovery,19.5,<20,>1.0%,True,8.27318156579677,1.4569568143741565,1.7585393148109174,1.313415328304376,1-2σ
SNOW,2025-11-07,261.32,256.4,262.85,1.88274911985306,2.515600624024979,full_recovery,19.08,<20,>1.0%,True,2.153846153846162,1.4569568143741565,1.7585393148109174,0.08525290785334465,<1σ
SNOW,2025-11-10,273.0,268.93,268.51,1.4908424908424884,-0.1561744691927326,failed_recovery,17.6,<20,>1.0%,True,7.756813417190759,1.4569568143741565,1.7585393148109174,-0.1837369655211226,<1σ
SNOW,2025-11-11,270.95,269.38,271.26,0.5794427016054597,0.6978988789071183,full_recovery,17.28,<20,0.5-1.0%,False,1.8181818181818197,1.4569568143741565,1.7585393148109174,-0.8092872771331557,<1σ
SNOW,2025-11-12,274.0,267.8,269.63,2.2627737226277334,0.6833457804331531,weak_recovery,17.51,<20,>1.0%,False,1.331018518518521,1.4569568143741565,1.7585393148109174,0.3460874082485503,<1σ
SNOW,2025-11-13,266.23,255.8,256.8,3.917665176726893,0.3909304143862392,failed_recovery,20.0,20-25,>1.0%,True,14.220445459737284,1.4569568143741565,1.7585393148109174,1.4819422515577028,1-2σ
SNOW,2025-11-14,259.26,256.62,257.18,1.0182828049062664,0.2182214948172404,failed_recovery,19.83,<20,>1.0%,False,0.8500000000000085,1.4569568143741565,1.7585393148109174,-0.5080840438106137,<1σ
SNOW,2025-11-17,257.05,253.85,252.78,1.2448939894962134,-0.4215087650187092,failed_recovery,22.38,20-25,>1.0%,True,12.859304084720124,1.4569568143741565,1.7585393148109174,-0.3525467057411328,<1σ
SNOW,2025-11-18,254.41,252.34,254.35,0.8136472622931462,0.7965443449314382,partial_recovery,24.69,20-25,0.5-1.0%,True,10.32171581769438,1.4569568143741565,1.7585393148109174,-0.6485381331797776,<1σ
SNOW,2025-11-19,255.87,250.78,252.95,1.9892914370578825,0.8653002631788769,weak_recovery,23.66,20-25,>1.0%,True,4.171729445119486,1.4569568143741565,1.7585393148109174,0.15837952090988083,<1σ
SNOW,2025-11-20,261.14,247.7,244.59,5.146664624339435,-1.2555510698425456,failed_recovery,26.42,>=25,>1.0%,True,11.665257819103978,1.4569568143741565,1.7585393148109174,2.3254809450092755,>2σ
SNOW,2025-11-21,238.92,231.59,234.26,3.0679725431106584,1.1528995207046882,weak_recovery,23.43,20-25,>1.0%,True,11.31718395155186,1.4569568143741565,1.7585393148109174,0.8987453954578708,<1σ
SNOW,2025-11-24,243.87,242.12,241.96,0.7175954401935457,-0.0660829340822718,failed_recovery,20.52,20-25,0.5-1.0%,True,12.41997439180538,1.4569568143741565,1.7585393148109174,-0.7144644675446435,<1σ
SNOW,2025-11-26,250.29,248.84,248.81,0.5793279795437247,-0.0120559395595567,failed_recovery,17.19,<20,0.5-1.0%,True,7.381465517241366,1.4569568143741565,1.7585393148109174,-0.8093660180131895,<1σ
SNOW,2025-11-28,254.0,248.66,250.54,2.1023622047244106,0.7560524410842095,weak_recovery,16.35,<20,>1.0%,True,4.997094712376522,1.4569568143741565,1.7585393148109174,0.23598701520963347,<1σ
SNOW,2025-12-02,266.08,260.28,259.76,2.179795550210468,-0.1997848470877447,failed_recovery,16.59,<20,>1.0%,True,3.7703016241299214,1.4569568143741565,1.7585393148109174,0.28913433208416905,<1σ
SNOW,2025-12-03,266.0,263.46,265.55,0.9548872180451204,0.793289303879159,partial_recovery,16.08,<20,0.5-1.0%,True,3.0741410488246026,1.4569568143741565,1.7585393148109174,-0.5515963746056605,<1σ
SNOW,2025-12-04,240.94,234.55,234.76,2.6521125591433496,0.089533148582383,failed_recovery,15.78,<20,>1.0%,False,1.8656716417910384,1.4569568143741565,1.7585393148109174,0.6133148460658193,<1σ
SNOW,2025-12-05,234.0,225.6,228.78,3.589743589743592,1.4095744680851094,weak_recovery,15.41,<20,>1.0%,True,2.3447401774397925,1.4569568143741565,1.7585393148109174,1.256869288688751,1-2σ
SNOW,2025-12-08,229.47,224.56,225.3,2.1397132522769846,0.3295333095831889,failed_recovery,16.66,<20,>1.0%,True,8.111615833874106,1.4569568143741565,1.7585393148109174,0.26162336021593235,<1σ
SNOW,2025-12-09,225.2,222.01,222.74,1.416518650088809,0.3288140173866124,failed_recovery,16.93,<20,>1.0%,False,1.620648259303719,1.4569568143741565,1.7585393148109174,-0.23475003606680356,<1σ
SNOW,2025-12-10,219.99,216.52,216.56,1.5773444247465789,0.0184740439682209,failed_recovery,15.77,<20,>1.0%,True,6.851742468989959,1.4569568143741565,1.7585393148109174,-0.12436531287454237,<1σ
SNOW,2025-12-11,219.35,216.12,220.55,1.4725324823341646,2.0497871552841045,full_recovery,14.85,<20,>1.0%,True,5.833861762840837,1.4569568143741565,1.7585393148109174,-0.1963042621819979,<1σ
SNOW,2025-12-12,220.32,217.68,218.03,1.1982570806100157,0.1607864755604531,failed_recovery,15.74,<20,>1.0%,True,5.993265993265997,1.4569568143741565,1.7585393148109174,-0.3845565144232322,<1σ
SNOW,2025-12-15,214.74,212.65,215.28,0.9732700009313604,1.2367740418528077,full_recovery,16.5,<20,0.5-1.0%,True,4.828462515883099,1.4569568143741565,1.7585393148109174,-0.5389791283668718,<1σ
SNOW,2025-12-16,219.92,217.24,220.61,1.2186249545289098,1.5512796906647046,full_recovery,16.48,<20,>1.0%,False,0.1212121212121186,1.4569568143741565,1.7585393148109174,-0.3705767768510906,<1σ
SNOW,2025-12-17,224.75,220.1,216.33,2.0689655172413817,-1.7128577919127586,failed_recovery,17.62,<20,>1.0%,True,6.917475728155344,1.4569568143741565,1.7585393148109174,0.2130647932511366,<1σ
SNOW,2025-12-18,223.6,221.0,221.31,1.1627906976744162,0.1402714932126707,failed_recovery,16.87,<20,>1.0%,True,4.256526674233825,1.4569568143741565,1.7585393148109174,-0.4088992969859633,<1σ
SNOW,2025-12-19,222.18,221.08,222.36,0.4950940678728932,0.5789759363126475,full_recovery,14.91,<20,<0.5%,True,11.618257261410792,1.4569568143741565,1.7585393148109174,-0.8671809860615146,<1σ
SNOW,2025-12-22,226.35,224.94,226.84,0.6229290921139813,0.8446696896950323,full_recovery,14.08,<20,0.5-1.0%,True,5.56673373574782,1.4569568143741565,1.7585393148109174,-0.7794398649933516,<1σ
SNOW,2025-12-23,224.4,222.12,225.11,1.0160427807486636,1.34611921483883,full_recovery,14.0,<20,>1.0%,False,0.5681818181818187,1.4569568143741565,1.7585393148109174,-0.5096215115896878,<1σ
SNOW,2025-12-24,221.88,221.0,221.7,0.3966107806021252,0.3167420814479586,partial_recovery,13.47,<20,<0.5%,True,3.785714285714281,1.4569568143741565,1.7585393148109174,-0.9347761860696027,<1σ
SNOW,2025-12-26,223.87,221.97,223.95,0.848706838790372,0.8920124341127134,full_recovery,13.6,<20,0.5-1.0%,False,0.965107646622116,1.4569568143741565,1.7585393148109174,-0.6244745671554917,<1σ
SNOW,2025-12-29,224.44,222.61,222.95,0.8153626804491108,0.1527334800772539,failed_recovery,14.2,<20,0.5-1.0%,True,4.411764705882351,1.4569568143741565,1.7585393148109174,-0.6473607350997244,<1σ
SNOW,2025-12-30,224.16,222.69,222.02,0.6557815845824406,-0.3008666756477559,failed_recovery,14.33,<20,0.5-1.0%,False,0.9154929577464844,1.4569568143741565,1.7585393148109174,-0.756891157890752,<1σ
SNOW,2025-12-31,221.2,219.94,219.28,0.5696202531645529,-0.3000818405019535,failed_recovery,14.95,<20,0.5-1.0%,True,4.326587578506624,1.4569568143741565,1.7585393148109174,-0.8160290338853118,<1σ
SNOW,2026-01-02,222.09,214.36,216.68,3.4805709397091227,1.082291472289603,weak_recovery,14.51,<20,>1.0%,True,2.943143812709027,1.4569568143741565,1.7585393148109174,1.1819373147569328,1-2σ
SNOW,2026-01-05,227.19,223.9,224.37,1.4481271182710471,0.2099151406878065,failed_recovery,14.9,<20,>1.0%,True,2.687801516195731,1.4569568143741565,1.7585393148109174,-0.2130551801380671,<1σ
SNOW,2026-01-07,234.78,233.6,233.39,0.5025981770167846,-0.089897260273976,failed_recovery,15.38,<20,0.5-1.0%,True,4.271186440677972,1.4569568143741565,1.7585393148109174,-0.8620304496352756,<1σ
SNOW,2026-01-08,231.59,225.3,223.8,2.7160067360421403,-0.6657789613848202,failed_recovery,15.45,<20,>1.0%,False,0.4551365409622789,1.4569568143741565,1.7585393148109174,0.6571693901871127,<1σ
SNOW,2026-01-09,222.0,219.21,219.09,1.256756756756753,-0.0547420281921465,failed_recovery,14.49,<20,>1.0%,True,6.213592233009703,1.4569568143741565,1.7585393148109174,-0.34440455139345205,<1σ
SNOW,2026-01-12,221.78,220.26,220.17,0.6853638741094825,-0.0408608008716986,failed_recovery,15.12,<20,0.5-1.0%,True,4.347826086956514,1.4569568143741565,1.7585393148109174,-0.7365869942839885,<1σ
SNOW,2026-01-13,216.02,207.8,209.39,3.805203221923896,0.7651588065447426,failed_recovery,15.98,<20,>1.0%,True,5.687830687830696,1.4569568143741565,1.7585393148109174,1.4047526233590757,1-2σ
SNOW,2026-01-14,208.88,205.3,206.08,1.713902719264642,0.3799318071115446,failed_recovery,16.75,<20,>1.0%,True,4.818523153942425,1.4569568143741565,1.7585393148109174,-0.03063686933332282,<1σ
SNOW,2026-01-15,208.4,206.81,207.87,0.7629558541266811,0.5125477491417254,partial_recovery,15.84,<20,0.5-1.0%,True,5.432835820895524,1.4569568143741565,1.7585393148109174,-0.6833307966728543,<1σ
SNOW,2026-01-16,216.03,212.78,210.38,1.5044206823126416,-1.1279255569132465,failed_recovery,15.86,<20,>1.0%,False,0.1262626262626235,1.4569568143741565,1.7585393148109174,-0.17441740893839316,<1σ
SNOW,2026-01-20,208.15,206.67,206.26,0.7110257026183129,-0.1983838970339171,failed_recovery,20.09,20-25,0.5-1.0%,True,6.634819532908705,1.4569568143741565,1.7585393148109174,-0.71897368669954,<1σ
SNOW,2026-01-21,210.37,205.61,206.44,2.262680039929644,0.4036768639657526,failed_recovery,16.9,<20,>1.0%,True,15.878546540567454,1.4569568143741565,1.7585393148109174,0.3460231079912159,<1σ
SNOW,2026-01-22,210.07,206.95,211.12,1.4852192126434067,2.014979463638568,full_recovery,15.64,<20,>1.0%,True,7.455621301775136,1.4569568143741565,1.7585393148109174,-0.18759657079123296,<1σ
SNOW,2026-01-23,214.74,209.56,209.69,2.412219428145668,0.0620347394540921,failed_recovery,16.09,<20,>1.0%,True,2.8772378516623998,1.4569568143741565,1.7585393148109174,0.44866128280922485,<1σ
SNOW,2026-01-26,212.92,211.76,211.41,0.544805560773998,-0.1652814506989017,failed_recovery,16.15,<20,0.5-1.0%,False,0.3729024238657472,1.4569568143741565,1.7585393148109174,-0.8330608993090062,<1σ
SNOW,2026-01-27,214.75,211.41,212.64,1.555296856810246,0.5818078615013432,weak_recovery,16.35,<20,>1.0%,False,1.2383900928792748,1.4569568143741565,1.7585393148109174,-0.13949792883049536,<1σ
SNOW,2026-01-28,223.05,214.56,215.95,3.806321452589109,0.6478374347501801,failed_recovery,16.35,<20,>1.0%,False,0.0,1.4569568143741565,1.7585393148109174,1.4055201345537665,1-2σ
SNOW,2026-01-29,201.11,199.22,199.37,0.939784197702757,0.0752936452163465,failed_recovery,16.88,<20,0.5-1.0%,True,3.241590214067263,1.4569568143741565,1.7585393148109174,-0.5619625159993922,<1σ
SNOW,2026-01-30,200.7,197.18,192.68,1.75386148480318,-2.2821787199513133,failed_recovery,17.44,<20,>1.0%,True,3.31753554502371,1.4569568143741565,1.7585393148109174,-0.003210685424294376,<1σ
SNOW,2026-02-02,196.66,192.44,190.7,2.145835452049221,-0.9041779255872008,failed_recovery,16.34,<20,>1.0%,True,6.307339449541292,1.4569568143741565,1.7585393148109174,0.2658254063657122,<1σ
SNOW,2026-02-03,193.5,170.24,190.6,12.020671834625318,11.959586466165405,partial_recovery,18.0,<20,>1.0%,True,10.159118727050185,1.4569568143741565,1.7585393148109174,7.043539258383959,>2σ
SNOW,2026-02-04,173.15,163.24,171.0,5.723361247473287,4.753736829208521,partial_recovery,18.64,<20,>1.0%,True,3.555555555555559,1.4569568143741565,1.7585393148109174,2.7213036745811023,>2σ
SNOW,2026-02-05,167.83,160.24,164.2,4.522433414764943,2.471293060409373,partial_recovery,21.77,20-25,>1.0%,True,16.791845493562228,1.4569568143741565,1.7585393148109174,1.897032274866205,1-2σ
