ticker,trading_day,z2_high,dz_low,eod_close,compression_pct,recovery_return_pct,category,vix,vix_regime,compression_bucket,is_event_day,vix_daily_change_pct
AMZN,2025-12-15,226.69,222.1,222.54,2.0247915655741333,0.19810895992795935,failed_recovery,16.5,<20,>1.0%,True,4.828462515883099
AMZN,2025-12-16,223.55,221.13,222.53,1.0825318720644221,0.6331117442228579,partial_recovery,16.48,<20,>1.0%,False,0.12121212121211863
AMZN,2025-12-17,225.04,222.96,221.24,0.9242801279772414,-0.7714388231072833,failed_recovery,17.62,<20,0.5-1.0%,True,6.917475728155344
AMZN,2025-12-18,229.22,225.41,226.76,1.662158624901842,0.5989086553391573,weak_recovery,16.87,<20,>1.0%,True,4.256526674233825
AMZN,2025-12-22,228.3,227.55,228.43,0.328515111695138,0.3867281916062384,full_recovery,14.08,<20,<0.5%,True,5.56673373574782
AMZN,2025-12-24,232.95,232.14,232.2,0.3477141017385715,0.02584647195657891,failed_recovery,13.47,<20,<0.5%,True,3.785714285714281
AMZN,2025-12-29,232.6,231.04,232.08,0.6706792777300097,0.45013850415513357,partial_recovery,14.2,<20,0.5-1.0%,True,4.411764705882351
AMZN,2025-12-30,232.15,231.06,232.49,0.4695240146457047,0.6188868692114632,full_recovery,14.33,<20,<0.5%,False,0.9154929577464844
AMZN,2025-12-31,232.39,231.16,230.84,0.5292826713713972,-0.13843225471534573,failed_recovery,14.95,<20,0.5-1.0%,True,4.326587578506624
AMZN,2026-01-02,233.04,225.51,226.5,3.2312049433573646,0.4390049221764042,failed_recovery,14.51,<20,>1.0%,True,2.943143812709027
AMZN,2026-01-05,233.56,232.41,233.05,0.4923788319917818,0.2753754141388128,partial_recovery,14.9,<20,<0.5%,True,2.687801516195731
AMZN,2026-01-07,244.8,243.72,241.58,0.4411764705882404,-0.8780567864762787,failed_recovery,15.38,<20,<0.5%,True,4.271186440677972
AMZN,2026-01-08,245.26,244.42,246.28,0.342493680176141,0.7609851894280394,full_recovery,15.45,<20,<0.5%,False,0.45513654096227896
AMZN,2026-01-09,246.93,245.41,247.31,0.6155590653221602,0.7742145796829818,full_recovery,14.49,<20,0.5-1.0%,True,6.213592233009703
AMZN,2026-01-13,246.08,242.64,242.61,1.3979193758127544,-0.012363996043510022,failed_recovery,15.98,<20,>1.0%,True,5.6878306878306955
AMZN,2026-01-14,240.03,236.36,236.68,1.5289755447235711,0.13538669825689337,failed_recovery,16.75,<20,>1.0%,True,4.818523153942425
AMZN,2026-01-15,240.23,238.23,238.17,0.8325354868251259,-0.02518574486840544,failed_recovery,15.84,<20,0.5-1.0%,True,5.432835820895524
AMZN,2026-01-16,238.33,237.38,239.06,0.39860697352411234,0.707726008930831,full_recovery,15.86,<20,<0.5%,False,0.12626262626262355
AMZN,2026-01-20,235.09,231.55,231.11,1.5058062869539293,-0.19002375296912014,failed_recovery,20.09,20-25,>1.0%,True,6.634819532908705
AMZN,2026-01-21,232.09,226.88,231.35,2.2448188202852375,1.970204513399153,partial_recovery,16.9,<20,>1.0%,True,15.878546540567454
AMZN,2026-01-23,240.45,238.82,239.19,0.6778956123934271,0.15492839795662197,failed_recovery,16.09,<20,0.5-1.0%,True,2.8772378516623993
AMZN,2026-01-26,240.0,238.86,238.4,0.47499999999999437,-0.1925814284518161,failed_recovery,16.15,<20,<0.5%,False,0.3729024238657472
AMZN,2026-01-27,242.93,241.71,244.68,0.5022022804923224,1.2287451905175617,full_recovery,16.35,<20,0.5-1.0%,False,1.2383900928792748
AMZN,2026-01-28,247.78,241.8,243.02,2.413431269674707,0.5045492142266331,failed_recovery,16.35,<20,>1.0%,False,0.0
AMZN,2026-01-29,239.86,238.27,241.68,0.6628866838989425,1.431149536240398,full_recovery,16.88,<20,0.5-1.0%,True,3.241590214067263
AMZN,2026-01-30,243.32,237.77,239.26,2.2809469012000587,0.6266560121125376,weak_recovery,17.44,<20,>1.0%,True,3.31753554502371
AMZN,2026-02-02,245.63,243.54,242.95,0.8508732646663695,-0.24225999835756074,failed_recovery,16.34,<20,0.5-1.0%,True,6.307339449541292
AMZN,2026-02-03,245.21,244.35,244.0,0.3507197911993857,-0.14323715981174312,failed_recovery,18.0,<20,<0.5%,True,10.159118727050185
AMZN,2026-02-04,240.24,239.21,238.99,0.4287379287379292,-0.09196939927260518,failed_recovery,18.64,<20,<0.5%,True,3.555555555555559
AMZN,2026-02-05,234.22,232.89,228.93,0.5678421996413682,-1.7003735669199966,failed_recovery,21.77,20-25,0.5-1.0%,True,16.791845493562228
AMZN,2026-02-06,206.58,204.1,204.05,1.2005034369251708,-0.024497795198423787,failed_recovery,17.76,<20,>1.0%,True,18.419843821773075
AMZN,2026-02-09,212.43,209.12,209.06,1.5581603351692332,-0.028691660290743243,failed_recovery,17.36,<20,>1.0%,True,2.252252252252264
AMZN,2026-02-10,212.65,207.72,206.99,2.3183635081119243,-0.3514346235316723,failed_recovery,17.79,<20,>1.0%,True,2.4769585253456206
AMZN,2026-02-11,206.49,202.53,204.01,1.9177684149353516,0.7307559373919863,weak_recovery,17.65,<20,>1.0%,False,0.7869589657110768
AMZN,2026-02-12,202.56,198.4,199.54,2.053712480252763,0.5745967741935415,weak_recovery,20.82,20-25,>1.0%,True,17.960339943342788
AMZN,2026-02-13,201.16,199.58,198.77,0.7854444223503599,-0.4058522898085992,failed_recovery,20.6,20-25,0.5-1.0%,False,1.056676272814596
AMZN,2026-02-17,201.74,198.94,201.24,1.3879250520471949,1.156127475620796,partial_recovery,20.29,20-25,>1.0%,True,4.29245283018868
AMZN,2026-02-18,206.86,205.51,204.67,0.6526152953688594,-0.4087392341005321,failed_recovery,19.62,<20,0.5-1.0%,True,3.30211927057663
AMZN,2026-02-19,205.64,203.73,204.91,0.9288076249756841,0.5791979580817783,partial_recovery,20.23,20-25,0.5-1.0%,True,3.109072375127418
AMZN,2026-02-20,211.08,206.83,210.17,2.013454614364222,1.6148527776434631,partial_recovery,19.09,<20,>1.0%,True,5.6351952545724195
AMZN,2026-02-23,206.09,203.11,205.26,1.445970207191028,1.058539707547623,partial_recovery,21.01,20-25,>1.0%,True,10.05762179151389
AMZN,2026-02-25,211.59,209.0,210.66,1.2240654095184098,0.79425837320574,partial_recovery,17.93,<20,>1.0%,True,8.286445012787729
AMZN,2026-02-26,209.86,205.34,207.91,2.153816830267802,1.2515827408201,partial_recovery,18.63,<20,>1.0%,True,3.9040713887339615
AMZN,2026-02-27,209.22,207.38,210.0,0.8794570308765909,1.2633812325200138,full_recovery,19.86,<20,0.5-1.0%,True,6.6022544283413875
AMZN,2026-03-02,209.44,208.06,208.2,0.6588999236058037,0.06728828222627432,failed_recovery,21.44,20-25,0.5-1.0%,True,7.955689828801621
AMZN,2026-03-03,207.37,205.8,208.76,0.7571008342576039,1.4382896015548976,full_recovery,23.57,20-25,0.5-1.0%,True,9.934701492537307
AMZN,2026-03-04,217.54,214.47,216.75,1.411234715454626,1.0630857462582184,partial_recovery,21.15,20-25,>1.0%,True,10.26728892660162
AMZN,2026-03-05,219.71,216.96,218.86,1.2516499021437348,0.8757374631268463,partial_recovery,23.75,20-25,>1.0%,True,12.293144208037834
AMZN,2026-03-06,216.55,214.27,213.1,1.0528746247979686,-0.5460400429364894,failed_recovery,29.49,>=25,>1.0%,True,24.168421052631572
AMZN,2026-03-09,210.85,209.17,213.42,0.7967749585013075,2.0318401300377684,full_recovery,25.5,>=25,0.5-1.0%,True,13.530010172939974
AMZN,2026-03-10,215.65,213.84,214.34,0.8393229770461407,0.2338196782641227,weak_recovery,24.93,20-25,0.5-1.0%,True,2.2352941176470598
AMZN,2026-03-11,216.76,211.84,212.63,2.269791474441773,0.37292296072507175,failed_recovery,24.23,20-25,>1.0%,True,2.807862013638184
AMZN,2026-03-12,211.42,209.22,209.52,1.0405827263267375,0.1433897332951015,failed_recovery,27.29,>=25,>1.0%,True,12.628972348328512
AMZN,2026-03-13,210.5,206.54,207.71,1.881235154394303,0.566476227365167,weak_recovery,,unknown,>1.0%,False,0.0
AMZN,2026-03-16,210.14,208.63,211.76,0.71856857333206,1.5002636245985694,full_recovery,,unknown,0.5-1.0%,False,0.0
AMZN,2026-03-17,214.48,213.01,215.2,0.6853785900783285,1.0281207455049048,full_recovery,,unknown,0.5-1.0%,False,0.0
AMZN,2026-03-18,213.73,210.63,209.86,1.4504281102325338,-0.3655699567962692,failed_recovery,,unknown,>1.0%,False,0.0
AVGO,2025-02-03,218.94,216.13,215.62,1.283456654791268,-0.23596909267570026,failed_recovery,,unknown,>1.0%,False,0.0
AVGO,2025-02-04,221.01,216.77,220.41,1.918465227817737,1.679199151174049,partial_recovery,,unknown,>1.0%,False,0.0
AVGO,2025-02-06,231.16,227.14,229.15,1.7390551998615722,0.8849167914061897,partial_recovery,,unknown,>1.0%,False,0.0
AVGO,2025-02-07,228.68,223.11,222.84,2.435718033933878,-0.12101653892699128,failed_recovery,,unknown,>1.0%,False,0.0
AVGO,2025-02-10,232.74,230.83,232.84,0.8206582452522112,0.870770697049773,full_recovery,15.81,<20,0.5-1.0%,False,0.0
AVGO,2025-02-11,231.83,230.24,233.0,0.6858473881723691,1.198749131341205,full_recovery,16.02,<20,0.5-1.0%,False,1.3282732447817778
AVGO,2025-02-12,233.07,230.92,234.2,0.9224696443128698,1.4204053351810157,full_recovery,15.89,<20,0.5-1.0%,False,0.811485642946311
AVGO,2025-02-13,232.65,228.64,233.58,1.723619170427689,2.1606018194541754,full_recovery,15.1,<20,>1.0%,True,4.971680302076783
AVGO,2025-02-14,233.61,230.38,230.87,1.382646290826599,0.21269207396475784,failed_recovery,14.77,<20,>1.0%,True,2.1854304635761594
AVGO,2025-02-18,226.41,224.05,226.45,1.04235678636102,1.071189466636901,full_recovery,15.35,<20,>1.0%,False,0.13012361743656198
AVGO,2025-02-19,226.21,223.7,226.63,1.1095884355245211,1.3097898971837314,full_recovery,15.27,<20,>1.0%,False,0.5211726384364825
AVGO,2025-02-20,224.98,222.47,224.64,1.1156547248644284,0.9754124151570943,partial_recovery,15.66,<20,>1.0%,True,2.5540275049115952
AVGO,2025-02-21,225.25,216.54,216.52,3.8668146503884606,-0.009236168837157943,failed_recovery,18.21,<20,>1.0%,True,16.283524904214563
AVGO,2025-02-24,212.96,211.69,205.96,0.5963561232156321,-2.7067882280693416,failed_recovery,18.98,<20,0.5-1.0%,True,4.228445908841294
AVGO,2025-02-25,202.76,201.15,200.75,0.7940422173998744,-0.19885657469550366,failed_recovery,19.43,<20,0.5-1.0%,True,2.3709167544783947
AVGO,2025-02-26,211.5,209.09,211.13,1.1394799054373506,0.9756564158974567,partial_recovery,19.1,<20,>1.0%,False,1.6984045290787355
AVGO,2025-02-27,209.02,204.97,195.85,1.937613625490389,-4.449431624140121,failed_recovery,21.13,20-25,>1.0%,True,10.628272251308887
AVGO,2025-02-28,199.37,191.9,197.77,3.7468024276470877,3.058884835852009,partial_recovery,19.63,<20,>1.0%,True,7.098911500236631
AVGO,2025-03-03,194.68,187.99,185.69,3.4364084651736166,-1.2234693334751907,failed_recovery,22.78,20-25,>1.0%,True,16.046867040244535
AVGO,2025-03-04,186.76,182.88,186.0,2.077532662240306,1.7060367454068266,partial_recovery,23.51,20-25,>1.0%,True,3.204565408252855
AVGO,2025-03-05,191.73,186.55,189.86,2.701715954727992,1.774323237737873,partial_recovery,21.93,20-25,>1.0%,True,6.720544449170573
AVGO,2025-03-06,185.14,177.47,177.71,4.14281084584638,0.13523412407731397,failed_recovery,24.87,20-25,>1.0%,True,13.406292749658007
AVGO,2025-03-07,187.78,185.05,193.33,1.4538289487698315,4.474466360443124,full_recovery,23.37,20-25,>1.0%,True,6.0313630880579
AVGO,2025-03-10,185.0,179.58,182.91,2.929729729729723,1.8543267624456978,partial_recovery,27.86,>=25,>1.0%,True,19.21266581086863
AVGO,2025-03-11,192.1,185.98,188.24,3.1858407079646045,1.2151844284331752,weak_recovery,26.92,>=25,>1.0%,True,3.374012921751607
AVGO,2025-03-12,197.66,192.89,192.39,2.4132348477183094,-0.2592150966872311,failed_recovery,24.23,20-25,>1.0%,True,9.992570579494805
AVGO,2025-03-13,194.12,188.41,189.59,2.9414794972182197,0.6262937211400704,failed_recovery,24.66,20-25,>1.0%,False,1.7746595130004115
AVGO,2025-03-14,195.11,192.36,193.7,1.4094613295064322,0.6966105219380199,weak_recovery,21.77,20-25,>1.0%,True,11.71938361719384
AVGO,2025-03-17,193.27,190.03,192.76,1.6764112381642309,1.4366152712729514,partial_recovery,20.51,20-25,>1.0%,True,5.787781350482306
AVGO,2025-03-18,188.87,186.19,187.04,1.4189654259543638,0.4565229067081983,weak_recovery,21.7,20-25,>1.0%,True,5.8020477815699545
AVGO,2025-03-19,191.55,190.28,193.79,0.663012268337254,1.844649989489169,full_recovery,19.9,<20,0.5-1.0%,True,8.29493087557604
AVGO,2025-03-20,192.68,188.13,189.28,2.361428274859877,0.6112794344336393,weak_recovery,19.8,<20,>1.0%,False,0.5025125628140596
AVGO,2025-03-21,190.55,187.82,190.38,1.4326948307530927,1.3630071344904708,partial_recovery,19.28,<20,>1.0%,True,2.626262626262624
AVGO,2025-03-24,194.46,191.57,189.83,1.4861668209400465,-0.9082841781072092,failed_recovery,17.48,<20,>1.0%,True,9.336099585062243
AVGO,2025-03-25,190.45,187.54,187.11,1.5279600945129939,-0.2292844193238661,failed_recovery,17.15,<20,>1.0%,False,1.8878718535469212
AVGO,2025-03-26,183.97,176.75,178.2,3.924552916236342,0.8203677510608138,failed_recovery,18.33,<20,>1.0%,True,6.880466472303206
AVGO,2025-03-27,174.69,169.44,170.96,3.005323716297441,0.8970727101038776,weak_recovery,18.69,<20,>1.0%,False,1.9639934533551717
AVGO,2025-03-28,171.06,165.47,168.09,3.2678592306792957,1.5833685864507188,weak_recovery,21.65,20-25,>1.0%,True,15.83734617442481
AVGO,2025-03-31,163.86,162.74,166.52,0.6835103136824145,2.3227233624185826,full_recovery,22.28,20-25,0.5-1.0%,True,2.909930715935347
AVGO,2025-04-01,166.6,165.21,167.45,0.8343337334933892,1.355850130137389,full_recovery,21.77,20-25,0.5-1.0%,True,2.289048473967691
AVGO,2025-04-02,170.68,170.01,170.96,0.39254745722991324,0.5587906593729881,full_recovery,21.51,20-25,<0.5%,False,1.1943040881947542
AVGO,2025-04-03,162.45,155.71,153.15,4.148968913511839,-1.6440819472095576,failed_recovery,30.02,>=25,>1.0%,True,39.56299395629939
AVGO,2025-04-04,145.77,140.22,145.38,3.807367771146334,3.6799315361574645,partial_recovery,45.31,>=25,>1.0%,True,50.93271152564958
AVGO,2025-04-07,159.47,147.37,153.28,7.5876340377500435,4.010314175205263,weak_recovery,46.98,>=25,>1.0%,True,3.685720591480897
AVGO,2025-04-08,168.45,158.72,155.36,5.77619471653309,-2.1169354838709586,failed_recovery,52.33,>=25,>1.0%,True,11.387824606215414
AVGO,2025-04-09,161.67,157.4,183.81,2.6411826560277,16.778907242693773,full_recovery,33.62,>=25,>1.0%,True,35.7538696732276
AVGO,2025-04-10,175.38,165.4,171.04,5.690500627209482,3.4099153567109948,partial_recovery,40.72,>=25,>1.0%,True,21.118381915526477
AVGO,2025-04-11,178.63,174.93,180.85,2.07132060684095,3.3842108271880105,full_recovery,37.56,>=25,>1.0%,True,7.760314341846749
AVGO,2025-04-14,181.16,174.95,177.13,3.427909030691106,1.2460703058016616,weak_recovery,30.89,>=25,>1.0%,True,17.758253461128863
AVGO,2025-04-15,181.17,177.25,177.82,2.1637136391234684,0.3215796897038043,failed_recovery,30.12,>=25,>1.0%,True,2.4927160893493028
AVGO,2025-04-16,175.03,171.34,173.6,2.108210021139232,1.3190148243258963,partial_recovery,32.64,>=25,>1.0%,True,8.36653386454183
AVGO,2025-04-17,173.25,168.9,169.86,2.5108225108225075,0.5683836589698092,failed_recovery,29.65,>=25,>1.0%,True,9.160539215686281
AVGO,2025-04-21,164.46,161.23,165.26,1.964003405083314,2.4995348260249344,full_recovery,33.82,>=25,>1.0%,True,14.064080944350765
AVGO,2025-04-22,168.32,166.45,168.46,1.1109790874524743,1.2075698407930426,full_recovery,30.57,>=25,>1.0%,True,9.609698403311649
AVGO,2025-04-23,179.37,175.8,175.65,1.9902993811674157,-0.08532423208191449,failed_recovery,28.45,>=25,>1.0%,True,6.934903500163562
AVGO,2025-04-24,185.22,183.59,186.98,0.8800345535039389,1.846505800969544,full_recovery,26.47,>=25,0.5-1.0%,True,6.959578207381373
AVGO,2025-04-25,189.86,187.32,191.03,1.3378278731697146,1.9805680119581508,full_recovery,24.84,20-25,>1.0%,True,6.157914620324893
AVGO,2025-04-28,190.81,186.67,191.17,2.1696976049473378,2.4106712380136073,full_recovery,25.15,>=25,>1.0%,False,1.2479871175523298
AVGO,2025-04-29,191.44,189.3,190.06,1.1178437108232273,0.4014791336502857,weak_recovery,24.17,20-25,>1.0%,True,3.8966202783300075
AVGO,2025-04-30,189.02,186.81,191.22,1.1691884456671293,2.3606873293720874,full_recovery,24.7,20-25,>1.0%,True,2.1928009929664776
AVGO,2025-05-01,199.39,196.33,196.1,1.5346807763679091,-0.11714969693883676,failed_recovery,24.6,20-25,>1.0%,False,0.40485829959513314
AVGO,2025-05-02,203.64,202.98,202.2,0.3241013553329388,-0.38427431274017204,failed_recovery,22.68,20-25,<0.5%,True,7.804878048780495
AVGO,2025-05-05,202.02,200.17,199.78,0.9157509157509269,-0.19483439076784054,failed_recovery,23.64,20-25,0.5-1.0%,True,4.232804232804237
AVGO,2025-05-06,199.86,198.15,198.82,0.8555989192434743,0.3381276810497035,weak_recovery,24.76,20-25,0.5-1.0%,True,4.737732656514386
AVGO,2025-05-07,201.22,200.36,203.58,0.4273929032899241,1.60710720702735,full_recovery,23.55,20-25,<0.5%,True,4.886914378029082
AVGO,2025-05-09,207.89,205.28,206.87,1.2554716436576967,0.7745518316445846,partial_recovery,21.9,20-25,>1.0%,True,2.580071174377232
AVGO,2025-05-12,217.78,215.95,220.25,0.84029754798421,1.991201667052564,full_recovery,18.39,<20,0.5-1.0%,True,16.027397260273965
AVGO,2025-05-13,231.04,229.67,230.92,0.5929709141274258,0.5442591544389778,partial_recovery,18.22,<20,0.5-1.0%,False,0.9244154431756482
AVGO,2025-05-14,231.97,229.56,230.72,1.0389274475147634,0.505314514723818,weak_recovery,18.62,<20,>1.0%,True,2.195389681668508
AVGO,2025-05-16,228.73,226.42,227.15,1.0099243649718017,0.3224096811235837,weak_recovery,17.24,<20,>1.0%,True,3.3090297251822767
AVGO,2025-05-19,228.42,227.4,229.23,0.4465458366167506,0.8047493403693861,full_recovery,18.14,<20,<0.5%,True,5.220417633410686
AVGO,2025-05-20,229.11,227.79,230.3,0.5761424643184591,1.1018920935949865,full_recovery,18.09,<20,0.5-1.0%,False,0.2756339581036423
AVGO,2025-05-21,233.54,228.53,228.4,2.145242784961887,-0.056885310462519344,failed_recovery,20.87,20-25,>1.0%,True,15.367606412382539
AVGO,2025-05-22,232.29,229.09,229.15,1.3775883593783584,0.026190580121350678,failed_recovery,20.28,20-25,>1.0%,True,2.8270244369908952
AVGO,2025-05-23,228.99,226.94,227.26,0.8952355998078568,0.14100643341852173,failed_recovery,22.29,20-25,0.5-1.0%,True,9.911242603550285
AVGO,2025-05-27,233.91,232.67,234.26,0.530118421615155,0.6833712984054685,full_recovery,18.96,<20,0.5-1.0%,True,7.826932425862903
AVGO,2025-05-28,235.15,234.34,237.96,0.34446098235169137,1.5447640180933706,full_recovery,19.31,<20,<0.5%,False,1.8459915611814233
AVGO,2025-05-29,240.9,238.43,240.51,1.0253217102532166,0.8723734429392208,partial_recovery,19.18,<20,>1.0%,False,0.6732263076126308
AVGO,2025-05-30,240.66,233.5,240.48,2.9751516662511412,2.989293361884364,partial_recovery,18.57,<20,>1.0%,True,3.1803962460896735
AVGO,2025-06-02,248.22,245.8,247.11,0.974941584078635,0.5329536208299439,partial_recovery,18.36,<20,0.5-1.0%,False,1.1308562197092131
AVGO,2025-06-03,256.34,252.47,255.38,1.5097136615432538,1.1526121915475092,partial_recovery,17.69,<20,>1.0%,True,3.6492374727668744
AVGO,2025-06-04,260.48,256.87,259.56,1.3859029484029535,1.0472223303616608,partial_recovery,17.61,<20,>1.0%,False,0.45223289994348126
AVGO,2025-06-05,263.31,259.7,258.4,1.371007557631694,-0.500577589526381,failed_recovery,18.48,<20,>1.0%,True,4.940374787052817
AVGO,2025-06-06,252.65,247.27,245.45,2.1294280625371047,-0.7360375298257054,failed_recovery,16.77,<20,>1.0%,True,9.253246753246758
AVGO,2025-06-09,246.69,241.46,242.72,2.1200697231342938,0.5218255611695481,failed_recovery,17.16,<20,>1.0%,True,2.3255813953488405
AVGO,2025-06-10,243.91,243.01,243.14,0.36898856135460034,0.05349574091600981,failed_recovery,16.95,<20,<0.5%,False,1.2237762237762286
AVGO,2025-06-11,251.16,248.06,251.48,1.234272973403406,1.378698701926948,full_recovery,17.26,<20,>1.0%,False,1.828908554572285
AVGO,2025-06-12,256.35,252.89,254.6,1.3497171835381456,0.6761833208114232,weak_recovery,18.02,<20,>1.0%,True,4.403244495944368
AVGO,2025-06-13,251.98,249.26,247.21,1.079450750059528,-0.8224344058412834,failed_recovery,20.82,20-25,>1.0%,True,15.538290788013324
AVGO,2025-06-16,253.66,251.01,250.59,1.04470551131436,-0.1673240109955729,failed_recovery,19.11,<20,>1.0%,True,8.21325648414986
AVGO,2025-06-17,252.44,246.44,247.8,2.376802408493107,0.5518584645349836,failed_recovery,21.6,20-25,>1.0%,True,13.029827315541612
AVGO,2025-06-18,254.11,248.87,249.81,2.0620990909448698,0.37770723670992795,failed_recovery,20.14,20-25,>1.0%,True,6.759259259259262
AVGO,2025-06-20,248.31,245.27,249.09,1.2242761064798002,1.5574672809556787,full_recovery,20.62,20-25,>1.0%,True,6.991429860171405
AVGO,2025-06-23,249.18,245.56,252.9,1.4527650694277245,2.989086170386058,full_recovery,19.83,<20,>1.0%,True,3.8312318137730483
AVGO,2025-06-24,263.94,260.32,262.69,1.3715238311737532,0.9104179471419808,partial_recovery,17.48,<20,>1.0%,True,11.850731215330299
AVGO,2025-06-25,267.23,262.89,263.7,1.624069153912372,0.30811365970558113,failed_recovery,16.76,<20,>1.0%,True,4.1189931350114355
AVGO,2025-06-26,268.52,266.57,269.22,0.7262028899150859,0.994110365007328,full_recovery,16.59,<20,0.5-1.0%,False,1.0143198090692225
AVGO,2025-06-27,270.86,268.42,268.37,0.9008343793841828,-0.018627524029510234,failed_recovery,16.32,<20,0.5-1.0%,False,1.6274864376130171
AVGO,2025-06-30,275.84,273.33,274.77,0.9099477958236627,0.526835693118208,partial_recovery,16.73,<20,0.5-1.0%,True,2.512254901960785
