market,touch,signal,prev_run,lag,ret4,mae,grp,quarter
^GSPC,1979-02-09,1979-02-16,3,1,0.020472325022264704,-0.03334347802352389,B1,1979Q1
^GSPC,1979-03-02,1979-03-09,1,1,0.03656820731534305,-0.009845321960216147,B1,1979Q1
^GSPC,1979-05-11,1979-05-25,8,2,0.024146858306417496,-0.019257636017440904,B1,1979Q2
^GSPC,1979-07-20,1979-07-20,6,0,0.06364175384360138,-0.009624861126211637,B1,1979Q3
^GSPC,1979-10-12,1979-11-30,11,7,0.015825100017219373,-0.010267557740054944,B1,1979Q4
^GSPC,1980-01-04,1980-01-04,4,0,0.08073607186013221,-0.006759234078097198,B1,1980Q1
^GSPC,1980-03-07,1980-05-23,8,11,0.031097403060930562,-0.015819923671571923,B1,1980Q2
^GSPC,1980-12-12,1980-12-12,28,0,0.03288710160573283,-0.006964280168993198,EVENT,1980Q4
^GSPC,1981-01-16,1981-01-16,4,0,-0.057802186455218174,-0.06640947016327703,B1,1981Q1
^GSPC,1981-03-20,1981-03-20,1,0,0.004624068531627223,-0.018645584470904808,B1,1981Q1
^GSPC,1981-04-10,1981-04-10,2,0,-0.021187948562303438,-0.041483919849324646,B1,1981Q2
^GSPC,1981-05-01,1981-05-01,2,0,-0.0009795425076609687,-0.029686576289690736,B1,1981Q2
^GSPC,1981-06-05,1981-06-05,1,0,-0.027076098910927326,-0.033126643793485844,B1,1981Q2
^GSPC,1981-06-19,1981-06-26,1,1,-0.030929321969203394,-0.04978876430051071,B1,1981Q2
^GSPC,1981-08-21,1981-11-27,1,14,-0.02038528656980121,-0.02813971337530674,B1,1981Q4
^GSPC,1981-12-18,1981-12-18,2,0,-0.061854823943107484,-0.08008064762238531,B1,1981Q4
^GSPC,1982-01-01,1982-01-01,1,0,-0.017543871663314947,-0.07278666320858895,B1,1982Q1
^GSPC,1982-04-30,1982-04-30,1,0,-0.03916184380263066,-0.04105117381547807,B1,1982Q2
^GSPC,1982-05-21,1982-08-20,2,13,0.08432141826006712,-0.003273713751346108,B1,1982Q3
^GSPC,1983-07-29,1983-07-29,48,0,-0.002583650192255482,-0.024975379057386782,EVENT,1983Q3
^GSPC,1983-09-09,1983-09-09,1,0,0.02324469761187875,-0.016474958244467652,B1,1983Q3
^GSPC,1983-10-07,1983-10-07,3,0,-0.0489461385303267,-0.05023420186037508,B1,1983Q4
^GSPC,1983-10-21,1983-11-11,1,3,-0.007276393673286807,-0.010764287440031328,B1,1983Q4
^GSPC,1983-12-02,1984-01-06,1,5,-0.049444678506289974,-0.04997632039274802,B1,1984Q1
^GSPC,1984-01-20,1984-01-20,1,0,-0.0629926045230681,-0.07267914892663818,B1,1984Q1
^GSPC,1984-11-23,1984-11-23,16,0,-0.008447182348290339,-0.03223103847249753,EVENT,1984Q4
^GSPC,1985-01-04,1985-01-11,2,1,0.08504555099666944,-0.001965349436348962,B1,1985Q1
^GSPC,1985-08-16,1985-08-30,30,2,-0.038912216543914746,-0.048666742813654906,EVENT,1985Q3
^GSPC,1986-07-11,1986-07-11,36,0,-0.02204605858714781,-0.04252333828688559,EVENT,1986Q3
^GSPC,1986-09-12,1986-10-31,4,7,0.02147719315076868,-0.0347159659358377,B1,1986Q4
^GSPC,1986-11-21,1986-11-21,2,0,0.015740645520133878,-0.003823324001759998,B1,1986Q4
^GSPC,1987-01-02,1987-01-02,5,0,0.11211194954823278,0.0,B1,1987Q1
^GSPC,1987-05-01,1987-05-01,16,0,0.007186776839189113,-0.03825986550142624,EVENT,1987Q2
^GSPC,1987-05-22,1987-05-29,2,1,0.05880729817188035,-0.010927312516509358,B1,1987Q2
^GSPC,1987-09-25,1987-09-25,16,0,-0.22470015498041518,-0.3239005364882652,EVENT,1987Q3
^GSPC,1987-10-09,1988-02-12,1,18,0.028374014750024212,-0.0041144181132003466,B1,1988Q1
^GSPC,1988-04-22,1988-04-22,9,0,-0.027369916103060166,-0.043399738253184994,B1,1988Q2
^GSPC,1988-05-06,1988-06-03,1,4,0.020003701737961288,-0.0073184917158723994,B1,1988Q2
^GSPC,1988-07-22,1988-07-29,6,1,-0.04536429981721091,-0.0569443087272401,B1,1988Q3
^GSPC,1988-08-12,1988-09-09,1,4,0.04208518640551895,-0.0060710355996863585,B1,1988Q3
^GSPC,1988-11-11,1988-12-02,8,3,0.021743143060201087,0.0,B1,1988Q4
^GSPC,1989-10-13,1989-10-20,44,1,-0.015986917421364932,-0.046808387569370224,EVENT,1989Q4
^GSPC,1989-12-01,1989-12-01,1,0,0.007900034153088598,-0.03137210120872691,B1,1989Q4
^GSPC,1989-12-22,1989-12-22,2,0,-0.0238040965160754,-0.04044101596774985,B1,1989Q4
^GSPC,1990-01-12,1990-03-16,2,9,0.007107111958568613,-0.024246171378812353,B1,1990Q1
^GSPC,1990-04-20,1990-05-04,1,2,0.07319952699965482,-0.00082753416103587,B1,1990Q2
^GSPC,1990-07-27,1990-07-27,11,0,-0.11863397574170298,-0.13371437709137024,B1,1990Q3
^GSPC,1991-01-11,1991-01-18,6,1,0.1108568923768336,-0.01324391014827242,B1,1991Q1
^GSPC,1991-06-21,1991-06-21,21,0,0.01712773321165617,-0.025863637362466885,EVENT,1991Q2
^GSPC,1991-08-23,1991-08-23,6,0,-0.01585610215665445,-0.02892159227163671,B1,1991Q3
^GSPC,1991-09-20,1991-09-20,3,0,0.011806523029827654,-0.03044449285257611,B1,1991Q3
^GSPC,1991-10-04,1991-10-18,1,2,-0.025171986962579607,-0.025171986962579607,B1,1991Q4
^GSPC,1991-11-15,1991-12-20,2,5,0.08221366293957022,-0.00020674113289886886,B1,1991Q4
^GSPC,1992-04-03,1992-04-17,14,2,-0.014301538517512036,-0.023339154343873236,B1,1992Q2
^GSPC,1992-05-01,1992-05-01,1,0,0.006835884257055946,-0.006496479489277229,B1,1992Q2
^GSPC,1992-05-15,1992-05-22,1,1,-0.02499873402391617,-0.03263122459432932,B1,1992Q2
^GSPC,1992-06-12,1992-07-03,2,3,0.03021104687887588,-0.011098372704594683,B1,1992Q3
^GSPC,1992-07-24,1992-07-24,2,0,0.007896015431988701,-0.0008017907797619461,B1,1992Q3
^GSPC,1992-08-28,1992-08-28,4,0,-0.0011811547553286506,-0.005134521506160672,B1,1992Q3
^GSPC,1992-09-25,1992-10-23,3,4,0.030306659280346704,-0.0009418368574957148,B1,1992Q4
^GSPC,1993-02-19,1993-02-19,16,0,0.03675554191472208,-0.004168388267480561,EVENT,1993Q1
^GSPC,1993-04-09,1993-04-09,6,0,0.0010637362497705194,-0.021591545862738593,B1,1993Q2
^GSPC,1993-04-23,1993-05-07,1,2,0.0175216478098561,-0.012321702509808796,B1,1993Q2
^GSPC,1993-06-11,1993-06-11,3,0,0.0019004059548781704,-0.013102034032086651,B1,1993Q2
^GSPC,1993-07-09,1993-07-09,2,0,0.0012720254911784412,-0.009819004352318528,B1,1993Q3
^GSPC,1993-07-23,1993-07-23,1,0,0.020263917322551173,-0.001140706237223621,B1,1993Q3
^GSPC,1993-09-24,1993-09-24,8,0,0.012324332038288421,-0.002687784833171336,B1,1993Q3
^GSPC,1993-11-05,1993-11-05,5,0,0.011576054223367827,-0.005418153300410067,B1,1993Q4
^GSPC,1993-11-26,1993-11-26,2,0,0.009329260456518051,-0.005636387002382337,B1,1993Q4
^GSPC,1994-02-11,1994-02-11,10,0,-0.007954379796321853,-0.02698966914603884,B1,1994Q1
^GSPC,1994-02-25,1994-03-18,1,3,-0.05281706154579113,-0.07472511440042795,B1,1994Q1
^GSPC,1994-06-10,1994-06-17,1,1,-0.00935763645041543,-0.040615170986966986,B1,1994Q2
^GSPC,1994-07-22,1994-07-29,1,1,0.033910831615640236,-0.0047571752867424655,B1,1994Q3
^GSPC,1994-10-07,1994-10-14,9,1,-0.014389255834949766,-0.023108071193455926,B1,1994Q4
^GSPC,1994-10-28,1994-10-28,1,0,-0.045338415194825954,-0.06245645993637783,B1,1994Q4
^GSPC,1994-11-11,1994-11-11,1,0,-0.033286502531140516,-0.0421109569885979,B1,1994Q4
^GSPC,1995-01-27,1995-01-27,2,0,0.03767080539830037,-0.006165148756888339,B1,1995Q1
^GSPC,1996-04-12,1996-04-12,62,0,0.024155430811599432,-0.010428632217638678,EVENT,1996Q2
^GSPC,1996-05-10,1996-05-10,3,0,0.032541474074450516,0.0,B1,1996Q2
^GSPC,1996-07-12,1996-08-02,8,3,-0.01584929607205887,-0.018068153299780843,B1,1996Q3
^GSPC,1996-08-30,1996-09-13,3,2,0.029564751178187354,-0.0021747149565555235,B1,1996Q3
^GSPC,1997-03-28,1997-03-28,27,0,-0.010996549480450368,-0.05212697911942743,EVENT,1997Q1
^GSPC,1997-10-31,1997-11-21,26,3,-0.016935070558093734,-0.0396328929601103,EVENT,1997Q4
^GSPC,1997-12-19,1997-12-19,3,0,0.01555797546732074,-0.03585839493492926,B1,1997Q4
^GSPC,1998-01-09,1998-01-16,1,1,0.0609250205352756,-0.011076353138183781,B1,1998Q1
^GSPC,1998-06-12,1998-06-12,20,0,0.05959920668291763,-0.021995852559800633,EVENT,1998Q2
^GSPC,1998-07-31,1998-07-31,6,0,-0.08345902507360958,-0.08890222992596619,B1,1998Q3
^GSPC,1999-05-28,1999-05-28,30,0,0.010346965162457478,-0.018719655070530528,EVENT,1999Q2
^GSPC,1999-06-11,1999-06-18,1,1,0.05655183447729173,-0.025595004611135175,B1,1999Q2
^GSPC,1999-07-30,1999-08-27,5,4,-0.05259334788467718,-0.06262102730749075,B1,1999Q3
^GSPC,1999-09-10,1999-09-10,1,0,-0.011570967738148252,-0.07057989583302293,B1,1999Q3
^GSPC,2000-01-28,2000-02-04,13,1,-0.010671350298013249,-0.06971506642833714,B1,2000Q1
^GSPC,2000-03-10,2000-03-17,1,1,-0.07368530203290202,-0.08540287530034751,B1,2000Q1
^GSPC,2000-04-07,2000-04-07,2,0,-0.05521150924988438,-0.11669466417440943,B1,2000Q2
^GSPC,2000-04-28,2000-04-28,1,0,-0.051231406283263614,-0.06288777050382044,B1,2000Q2
^GSPC,2000-05-12,2000-06-02,1,3,-0.015339232112079326,-0.028857482502065435,B1,2000Q2
^GSPC,2000-07-07,2000-07-07,4,0,-0.010798546513955398,-0.04395835329800735,B1,2000Q3
^GSPC,2000-07-28,2000-08-04,2,1,0.03953706855197403,-0.006746730708109272,B1,2000Q3
^GSPC,2000-09-15,2000-09-15,5,0,-0.06251834206701645,-0.0946439831857585,B1,2000Q3
^GSPC,2001-05-11,2001-05-18,1,1,-0.06006376198348107,-0.06883334958468357,B1,2001Q2
^GSPC,2001-06-01,2001-06-01,1,0,-0.028786310293317574,-0.04572172942894004,B1,2001Q2
^GSPC,2001-06-15,2001-11-16,1,22,-0.013665356571486487,-0.02118297510211653,B1,2001Q4
^GSPC,2001-12-14,2001-12-14,3,0,0.020042926613794032,-0.00038281139864959624,B1,2001Q4
^GSPC,2002-02-01,2002-02-01,6,0,0.008536872698128306,-0.04263051853669653,B1,2002Q1
^GSPC,2002-03-29,2002-03-29,4,0,-0.0619406369691573,-0.061949254523072095,B1,2002Q1
^GSPC,2002-11-15,2002-11-15,2,0,-0.022366855609122216,-0.023465962014952435,B1,2002Q4
^GSPC,2002-12-13,2002-12-20,3,1,0.006720571878203296,-0.02937170366142794,B1,2002Q4
^GSPC,2003-01-24,2003-03-21,3,8,-0.0024670525365405593,-0.05817210130695594,B1,2003Q1
^GSPC,2003-04-11,2003-04-18,1,1,0.056760412870809906,-0.007699371909881014,B1,2003Q2
^GSPC,2003-10-03,2003-10-03,23,0,0.020255363252976943,-0.011195774661409974,EVENT,2003Q4
^GSPC,2004-03-19,2004-03-19,23,0,0.022373763628112053,-0.020382413199054317,EVENT,2004Q1
^GSPC,2004-04-16,2004-04-16,2,0,-0.03429375263926582,-0.051374516190635044,B1,2004Q2
^GSPC,2004-04-30,2004-06-11,1,6,-0.020818774555685593,-0.02441771513138291,B1,2004Q2
^GSPC,2004-06-25,2004-06-25,1,0,-0.04251483146210078,-0.0448418965548224,B1,2004Q2
^GSPC,2004-09-24,2004-09-24,3,0,-0.01294465891380725,-0.014286859465136525,B1,2004Q3
^GSPC,2004-10-15,2004-10-29,2,2,0.046407782258177654,-0.0023004562893863545,B1,2004Q4
^GSPC,2005-03-18,2005-05-20,19,9,0.023274528251340243,-0.0027916624155690517,EVENT,2005Q2
^GSPC,2005-07-08,2005-07-08,6,0,0.012014637639451431,0.0,B1,2005Q3
^GSPC,2005-09-02,2005-09-02,7,0,0.008858671359648573,-0.010402163956376165,B1,2005Q3
^GSPC,2005-09-23,2005-09-23,2,0,-0.029375763887382167,-0.038748024238684065,B1,2005Q3
^GSPC,2005-10-07,2005-11-04,1,4,0.036831790504959994,-0.004171624370322036,B1,2005Q4
^GSPC,2006-04-21,2006-04-21,23,0,-0.033745652348360244,-0.041943748681577686,EVENT,2006Q2
^GSPC,2006-05-19,2006-08-04,3,11,0.024738951332267334,-0.014116383762365903,B1,2006Q3
^GSPC,2007-03-02,2007-03-23,28,3,0.03359073519885447,-0.018946989586482776,EVENT,2007Q1
^GSPC,2007-04-06,2007-04-06,1,0,0.04284644603891241,-0.006822446611148725,B1,2007Q2
^GSPC,2007-07-27,2007-09-21,15,8,-0.01646403088132886,-0.016706531367769895,EVENT,2007Q3
^GSPC,2007-10-19,2007-10-26,3,1,-0.06160444760576711,-0.07792716140731015,B1,2007Q4
^GSPC,2007-11-09,2007-12-07,1,4,-0.06182793932424291,-0.06212040637099503,B1,2007Q4
^GSPC,2008-06-13,2009-04-03,8,42,0.041566788761127516,-0.03319877828264095,B1,2009Q2
^GSPC,2009-04-24,2009-04-24,2,0,0.023977488657239254,-0.02206109899500519,B1,2009Q2
^GSPC,2010-01-29,2010-02-19,39,3,0.045736882947454705,-0.020871483629072762,EVENT,2010Q1
^GSPC,2010-05-07,2010-08-06,10,13,-0.015272284029722027,-0.07305379837241766,B1,2010Q3
^GSPC,2010-09-10,2010-09-10,1,0,0.05011038091040643,0.0034518100907052762,B1,2010Q3
^GSPC,2011-03-18,2011-03-18,26,0,0.03163678677406323,0.0019074769201876673,EVENT,2011Q1
^GSPC,2011-04-22,2011-04-22,4,0,-0.003073161955881476,-0.014109673427367353,B1,2011Q2
^GSPC,2011-05-27,2011-05-27,4,0,-0.04706635531751446,-0.054864420882231535,B1,2011Q2
^GSPC,2011-07-15,2011-07-22,2,1,-0.16467412158784522,-0.1810233133582686,B1,2011Q3
^GSPC,2011-10-28,2011-10-28,1,0,-0.09837437474216237,-0.09838216389770105,B1,2011Q4
^GSPC,2011-11-11,2011-11-11,1,0,-0.006852106141531977,-0.08322976891104705,B1,2011Q4
^GSPC,2011-12-23,2011-12-23,3,0,0.03955493868506954,-0.01319018910947889,B1,2011Q4
^GSPC,2012-05-11,2012-06-29,19,7,0.01747954419891351,-0.026979208813839084,EVENT,2012Q2
^GSPC,2012-07-27,2012-07-27,1,0,0.0181533761275674,-0.022597853453616645,B1,2012Q3
^GSPC,2012-10-26,2012-10-26,12,0,-0.001975945938188284,-0.048578529304864726,B1,2012Q4
^GSPC,2012-11-09,2012-11-30,1,3,-0.00970921738656727,-0.012674993688232883,B1,2012Q4
^GSPC,2012-12-14,2012-12-21,1,1,0.03903783176702813,-0.02240327134604425,B1,2012Q4
^GSPC,2013-06-21,2013-06-21,24,0,0.06258354134747157,-0.020157932576972626,EVENT,2013Q2
^GSPC,2013-08-23,2013-08-23,8,0,0.027899028662270897,-0.02165917000112716,B1,2013Q3
^GSPC,2013-10-11,2013-10-11,5,0,0.039578461785010344,-0.006499498946935689,B1,2013Q4
^GSPC,2014-01-31,2014-01-31,15,0,0.0431170301781616,-0.02505899995596783,EVENT,2014Q1
^GSPC,2014-04-11,2014-04-18,9,1,0.006976437748853037,-0.007635997758962065,B1,2014Q2
^GSPC,2014-08-08,2014-08-08,15,0,0.03940794706130113,-0.0017083992028354977,EVENT,2014Q3
^GSPC,2014-10-03,2014-10-03,7,0,0.02548403058686599,-0.07482086915376474,B1,2014Q4
^GSPC,2014-10-31,2014-10-31,1,0,0.02453358864631494,-0.008443813904613018,B1,2014Q4
^GSPC,2014-12-19,2014-12-19,6,0,-0.024740956131913405,-0.03985700679441162,B1,2014Q4
^GSPC,2015-01-09,2015-01-09,2,0,0.005213155160585403,-0.03125475342371875,B1,2015Q1
^GSPC,2015-01-23,2015-01-23,1,0,0.028501515006386535,-0.03456445574295397,B1,2015Q1
^GSPC,2015-03-13,2015-03-20,5,1,-0.012769870864080102,-0.02969503095505177,B1,2015Q1
^GSPC,2015-04-10,2015-04-10,1,0,0.006679180742291679,-0.016236513706443523,B1,2015Q2
^GSPC,2015-05-08,2015-05-08,3,0,-0.010996653493387853,-0.014427497702348524,B1,2015Q2
^GSPC,2015-06-05,2015-06-05,3,0,-0.007669064486355515,-0.0174452814622843,B1,2015Q2
^GSPC,2015-06-19,2015-06-19,1,0,0.007890986412641965,-0.031265537281433775,B1,2015Q2
^GSPC,2015-07-03,2015-07-17,1,2,-0.016504841105502543,-0.035055208428881324,B1,2015Q3
^GSPC,2015-08-07,2015-10-23,1,11,0.006756147840411675,-0.026870293867607087,B1,2015Q4
^GSPC,2015-11-13,2015-11-20,2,1,-0.04002540538771848,-0.045908143279842606,B1,2015Q4
^GSPC,2015-12-11,2015-12-25,2,2,-0.07476502387223605,-0.12067014024827605,B1,2015Q4
^GSPC,2016-01-08,2016-03-04,1,8,0.03639520168496935,-0.015370072042596883,B1,2016Q1
^GSPC,2016-06-24,2016-07-01,15,1,0.0335957336716477,-0.013756833168808269,EVENT,2016Q3
^GSPC,2016-09-16,2016-09-16,10,0,-0.0028889526237106944,-0.011425018423307232,B1,2016Q3
^GSPC,2016-10-14,2016-11-11,3,4,0.04392805575084879,-0.003866974628978337,B1,2016Q4
^GSPC,2017-08-25,2017-08-25,40,0,0.024219692880783406,-0.006078507341007344,EVENT,2017Q3
^GSPC,2018-02-09,2018-02-16,23,1,0.007243208553741498,-0.03107359702150969,EVENT,2018Q1
^GSPC,2018-03-02,2018-03-02,1,0,-0.018719882141198352,-0.03914913420227595,B1,2018Q1
^GSPC,2018-03-23,2018-05-11,2,7,0.018810603414148863,-0.018663907093165455,B1,2018Q2
^GSPC,2018-05-25,2018-05-25,1,0,0.012328458409799348,-0.01635965437971576,B1,2018Q2
^GSPC,2018-06-29,2018-06-29,4,0,0.036952271707505036,-0.007144047785412555,B1,2018Q2
^GSPC,2018-10-12,2019-02-01,14,16,0.03589833146415011,-0.00912605842333547,B1,2019Q1
^GSPC,2019-05-31,2019-06-07,16,1,0.04074346253411765,0.0004663018330641755,EVENT,2019Q2
^GSPC,2019-08-09,2019-08-09,8,0,0.020578027719432956,-0.031911978378541206,B1,2019Q3
^GSPC,2019-09-06,2019-09-06,1,0,-0.008963595489999143,-0.04121583542581975,B1,2019Q3
^GSPC,2019-10-04,2019-10-04,3,0,0.03892259916587215,-0.020104978458715395,B1,2019Q4
^GSPC,2020-02-28,2020-05-29,20,13,-0.011582266289233534,-0.025835130118351257,EVENT,2020Q2
^GSPC,2020-09-25,2020-09-25,16,0,0.05060844564357825,0.007649018259290541,EVENT,2020Q3
^GSPC,2020-10-30,2020-11-06,4,1,0.05404856015437165,0.0007038076571657115,B1,2020Q4
^GSPC,2021-09-24,2021-09-24,45,0,0.020069649570188863,-0.03962312474444707,EVENT,2021Q3
^GSPC,2021-10-15,2021-10-15,1,0,0.04729646057610881,-0.0053450959588161595,B1,2021Q4
^GSPC,2021-12-03,2021-12-03,6,0,0.050182550172383156,-0.001615113120857492,B1,2021Q4
^GSPC,2021-12-24,2021-12-24,2,0,-0.06937466433047224,-0.06992485755419942,B1,2021Q4
^GSPC,2022-01-21,2022-03-25,3,9,-0.059713116256154386,-0.060628725540447514,B1,2022Q1
^GSPC,2022-04-08,2022-07-29,1,16,-0.01758475222471556,-0.01758475222471556,B1,2022Q3
^GSPC,2022-09-02,2022-09-09,4,1,-0.10515424846009047,-0.11880684568047106,B1,2022Q3
^GSPC,2022-11-04,2022-11-11,1,1,-0.014663430070276151,-0.02163571463990832,B1,2022Q4
^GSPC,2022-12-09,2022-12-09,3,0,-0.009988818024203261,-0.04318085635815083,B1,2022Q4
^GSPC,2023-03-03,2023-03-03,8,0,0.015737971669804285,-0.05852715304459777,B1,2023Q1
^GSPC,2023-09-22,2023-11-10,25,7,0.042835694723929896,-0.004851471045557276,EVENT,2023Q4
^GSPC,2024-04-19,2024-04-19,22,0,0.06765139532170172,0.0004368474750580109,EVENT,2024Q2
^GSPC,2024-08-02,2024-08-02,14,0,0.05645496177768372,-0.042513371303741554,B1,2024Q3
^GSPC,2024-08-16,2024-08-16,1,0,0.012921640101048792,-0.027299794357924068,B1,2024Q3
^GSPC,2024-09-06,2024-09-06,2,0,0.06335489982163955,-0.0002699422305569854,B1,2024Q3
^GSPC,2025-01-10,2025-01-17,17,1,0.01967257164632663,-0.01212841457973024,EVENT,2025Q1
^GSPC,2025-02-07,2025-02-07,2,0,-0.04244780179087526,-0.05969146668386649,B1,2025Q1
^GSPC,2025-02-28,2025-05-16,2,11,0.003120031350279495,-0.03205061280388821,B1,2025Q2
^GSPC,2025-11-21,2025-11-21,26,0,0.035061352115858924,0.004196577604074436,EVENT,2025Q4
^GSPC,2026-02-06,2026-02-06,10,0,-0.02773679595135714,-0.03200667730245432,B1,2026Q1
^GSPC,2026-02-20,2026-02-20,1,0,-0.05832972219843069,-0.06309995367005783,B1,2026Q1
^GSPC,2026-03-06,2026-04-10,1,5,0.085382047735723,-0.003941697262035304,B1,2026Q2
^HSI,1987-10-23,1988-03-04,23,19,0.028959755898863904,-0.0022649465041301164,EVENT,1988Q1
^HSI,1988-06-03,1988-06-03,12,0,0.045282890089571426,0.007281061720342041,B1,1988Q2
^HSI,1988-08-12,1988-10-14,9,9,-0.0035865980825781074,-0.011762437331276465,B1,1988Q4
^HSI,1988-11-04,1988-11-11,1,1,0.033943551042797226,-0.017687793488228798,B1,1988Q4
^HSI,1989-05-26,1989-09-15,27,16,0.06487293203933575,0.005932333018346281,EVENT,1989Q3
^HSI,1990-01-19,1990-01-19,17,0,0.05871123334410577,-0.02856321270519646,EVENT,1990Q1
^HSI,1990-05-18,1990-05-18,14,0,0.09435897435897433,0.0,B1,1990Q2
^HSI,1990-08-10,1990-12-07,11,17,-0.03699019917799562,-0.05469490989566872,B1,1990Q4
^HSI,1991-01-04,1991-01-04,3,0,0.05810899540380832,-0.024950755088640864,B1,1991Q1
^HSI,1991-01-18,1991-01-18,1,0,0.11067708333333326,-0.00813802083333337,B1,1991Q1
^HSI,1991-05-31,1991-05-31,18,0,-0.010520636633396308,-0.04262206636093879,EVENT,1991Q2
^HSI,1991-06-14,1991-07-05,1,3,0.04290853031860231,-0.01336073997944498,B1,1991Q3
^HSI,1991-08-23,1991-08-23,6,0,-0.027605073364834642,-0.04053717980601845,B1,1991Q3
^HSI,1991-09-20,1991-09-20,3,0,0.027084374000958977,-0.0033248081841432686,B1,1991Q3
^HSI,1992-08-21,1992-10-16,47,8,0.06370613092265276,0.004611314145806844,EVENT,1992Q4
^HSI,1992-11-20,1992-11-20,4,0,-0.11661732796148105,-0.158279806694392,B1,1992Q4
^HSI,1992-12-04,1993-01-15,1,6,-0.002316088733839927,-0.03584931486117027,B1,1993Q1
^HSI,1993-01-29,1993-02-12,1,2,0.05329276853342435,0.0028165647212266,B1,1993Q1
^HSI,1993-03-19,1993-03-19,4,0,0.10001156483066032,-0.011858763422862628,B1,1993Q1
^HSI,1993-07-23,1993-07-30,17,1,0.06209758191443693,0.0,EVENT,1993Q3
^HSI,1994-02-25,1994-07-22,29,21,0.02746644713481916,-0.003933136676499527,EVENT,1994Q3
^HSI,1994-08-26,1994-08-26,4,0,0.024832207373586934,0.005415453898821365,B1,1994Q3
^HSI,1994-10-07,1994-10-14,5,1,-0.01916049717989199,-0.03587102492177496,B1,1994Q4
^HSI,1994-11-11,1995-03-17,2,18,0.014915556700798582,-0.020211606272325988,B1,1995Q1
^HSI,1995-05-05,1995-05-05,6,0,0.14732003207154842,-0.0018723249048044899,B1,1995Q2
^HSI,1995-08-11,1995-09-01,13,3,0.04890989014163005,-0.0034252161148262683,B1,1995Q3
^HSI,1995-11-10,1995-12-01,9,3,0.021373754344607088,-0.021789327618878973,B1,1995Q4
^HSI,1996-03-15,1996-03-15,14,0,0.027676764238438345,-0.006923885360275328,B1,1996Q1
^HSI,1996-04-19,1996-04-19,4,0,-0.00014785870268518853,-0.025955521069233267,B1,1996Q2
^HSI,1996-05-31,1996-05-31,1,0,-0.021642813431373087,-0.04132378065363029,B1,1996Q2
^HSI,1996-06-14,1996-06-28,1,2,-0.02860934860805131,-0.04143042489758009,B1,1996Q2
^HSI,1996-07-12,1996-08-02,1,3,0.017971173143586983,0.006860079849708045,B1,1996Q3
^HSI,1996-09-06,1996-09-06,4,0,0.07980521892676262,0.0023491140203364402,B1,1996Q3
^HSI,1997-02-14,1997-02-14,22,0,-0.028734171436605838,-0.03684043044621843,EVENT,1997Q1
^HSI,1997-03-14,1997-05-02,3,7,0.1281255176582925,0.011993809040106385,B1,1997Q2
^HSI,1997-08-29,1997-10-03,16,5,-0.29773930429088447,-0.4198902438772475,EVENT,1997Q4
^HSI,1998-05-01,1998-05-01,10,0,-0.15421899994897015,-0.1635130802698811,B1,1998Q2
^HSI,1999-01-29,1999-03-05,16,5,0.081227477272374,-0.0004540900381780899,EVENT,1999Q1
^HSI,1999-07-30,1999-07-30,20,0,0.014883719552451602,-0.057942532017066894,EVENT,1999Q3
^HSI,1999-08-13,1999-08-20,1,1,-0.006036851093933593,-0.036264439789921665,B1,1999Q3
^HSI,1999-09-03,1999-09-03,1,0,-0.03377286999996809,-0.039871536658137585,B1,1999Q3
^HSI,1999-09-17,1999-09-17,1,0,-0.08793280301171547,-0.08905255004245216,B1,1999Q3
^HSI,2000-04-07,2000-04-07,22,0,-0.09875290230501232,-0.13678393477624295,EVENT,2000Q2
^HSI,2000-06-23,2000-07-07,1,2,0.03539748448985369,-0.005940623933786249,B1,2000Q3
^HSI,2000-09-15,2001-01-19,9,18,-0.01903155530889855,-0.02440948139413235,B1,2001Q1
^HSI,2001-02-23,2001-02-23,4,0,-0.17651180942288225,-0.18870970205517335,B1,2001Q1
^HSI,2002-01-25,2002-01-25,10,0,-0.010026912904315677,-0.035192731077365536,B1,2002Q1
^HSI,2002-02-22,2002-03-08,1,2,-0.035774246124518294,-0.04612926490772529,B1,2002Q1
^HSI,2002-03-22,2002-04-19,1,4,0.0642036195764848,-0.013326237485931536,B1,2002Q2
^HSI,2002-06-14,2002-11-15,7,22,-0.013908936328759003,-0.01722239786760127,B1,2002Q4
^HSI,2002-12-13,2003-01-10,3,4,-0.05868948255799,-0.06674176599547399,B1,2003Q1
^HSI,2003-01-24,2003-05-16,1,16,0.08384965294215196,-0.013143865551705547,B1,2003Q2
^HSI,2004-03-12,2004-03-12,42,0,-0.0017677036933219092,-0.0411283158508704,EVENT,2004Q1
^HSI,2004-07-30,2004-07-30,1,0,0.04742508683748148,-0.008683628446577663,B1,2004Q3
^HSI,2004-08-20,2004-08-20,2,0,0.06851709798984462,0.0007150101475894566,B1,2004Q3
^HSI,2005-01-07,2005-01-07,19,0,0.0007594605060754489,-0.018735373443140135,EVENT,2005Q1
^HSI,2005-02-04,2005-02-11,1,1,0.003271776370660673,-0.011067769084686208,B1,2005Q1
^HSI,2005-03-04,2005-03-11,2,1,-0.016140745506707077,-0.038425057043180666,B1,2005Q1
^HSI,2005-05-20,2005-06-03,3,2,0.027688298585740734,-0.005266184469600255,B1,2005Q2
^HSI,2005-06-17,2005-06-17,1,0,0.04257177090505704,-0.0015274549855295305,B1,2005Q2
